time_stamp,Power
12/10/2019 19:09:46,3501.761516
12/10/2019 19:09:47,3501.768306
12/10/2019 19:09:48,3501.775095
12/10/2019 19:09:49,3501.781883
12/10/2019 19:09:50,3501.788669
12/10/2019 19:09:51,3501.795454
12/10/2019 19:09:52,3501.802238
12/10/2019 19:09:53,3501.809019
12/10/2019 19:09:54,3501.815801
12/10/2019 19:09:55,3501.822581
12/10/2019 19:09:56,3501.829359
12/10/2019 19:09:57,3501.836137
12/10/2019 19:09:58,3501.842913
12/10/2019 19:09:59,3501.849687
12/10/2019 19:10:00,3501.856461
12/10/2019 19:10:01,3501.863233
12/10/2019 19:10:02,3501.870004
12/10/2019 19:10:03,3501.876774
12/10/2019 19:10:04,3501.883543
12/10/2019 19:10:05,3501.89031
12/10/2019 19:10:06,3501.897075
12/10/2019 19:10:07,3501.903841
12/10/2019 19:10:08,3501.910604
12/10/2019 19:10:09,3501.917366
12/10/2019 19:10:10,3501.924127
12/10/2019 19:10:11,3501.930886
12/10/2019 19:10:12,3501.937645
12/10/2019 19:10:13,3501.944402
12/10/2019 19:10:14,3501.951158
12/10/2019 19:10:15,3501.957913
12/10/2019 19:10:16,3501.964666
12/10/2019 19:10:17,3501.971418
12/10/2019 19:10:18,3501.978169
12/10/2019 19:10:19,3501.984918
12/10/2019 19:10:20,3501.991667
12/10/2019 19:10:21,3501.998414
12/10/2019 19:10:22,3502.005159
12/10/2019 19:10:23,3502.011904
12/10/2019 19:10:24,3502.018647
12/10/2019 19:10:25,3502.025389
12/10/2019 19:10:26,3502.03213
12/10/2019 19:10:27,3502.038869
12/10/2019 19:10:28,3502.045608
12/10/2019 19:10:29,3502.052344
12/10/2019 19:10:30,3502.059081
12/10/2019 19:10:31,3502.065815
12/10/2019 19:10:32,3502.072548
12/10/2019 19:10:33,3502.07928
12/10/2019 19:10:34,3502.086011
12/10/2019 19:10:35,3502.09274
12/10/2019 19:10:36,3502.099469
12/10/2019 19:10:37,3502.106196
12/10/2019 19:10:38,3502.112922
12/10/2019 19:10:39,3502.119645
12/10/2019 19:10:40,3502.126369
12/10/2019 19:10:41,3502.13309
12/10/2019 19:10:42,3502.139811
12/10/2019 19:10:43,3502.146531
12/10/2019 19:10:44,3502.153249
12/10/2019 19:10:45,3502.159966
12/10/2019 19:10:46,3502.166682
12/10/2019 19:10:47,3502.173396
12/10/2019 19:10:48,3502.18011
12/10/2019 19:10:49,3502.186822
12/10/2019 19:10:50,3502.193532
12/10/2019 19:10:51,3502.200242
12/10/2019 19:10:52,3502.206949
12/10/2019 19:10:53,3502.213657
12/10/2019 19:10:54,3502.220362
12/10/2019 19:10:55,3502.227067
12/10/2019 19:10:56,3502.23377
12/10/2019 19:10:57,3502.240472
12/10/2019 19:10:58,3502.247173
12/10/2019 19:10:59,3502.253872
12/10/2019 19:11:00,3502.260571
12/10/2019 19:11:01,3502.267268
12/10/2019 19:11:02,3502.273963
12/10/2019 19:11:03,3502.280658
12/10/2019 19:11:04,3502.287352
12/10/2019 19:11:05,3502.294043
12/10/2019 19:11:06,3502.300734
12/10/2019 19:11:07,3502.307424
