time_stamp,Power
13/10/2019 04:13:03,3459.965118
13/10/2019 04:13:04,3459.982512
13/10/2019 04:13:05,3459.999899
13/10/2019 04:13:06,3460.017282
13/10/2019 04:13:07,3460.034658
13/10/2019 04:13:08,3460.05203
13/10/2019 04:13:09,3460.069396
13/10/2019 04:13:10,3460.086756
13/10/2019 04:13:11,3460.10411
13/10/2019 04:13:12,3460.121459
13/10/2019 04:13:13,3460.138803
13/10/2019 04:13:14,3460.156141
13/10/2019 04:13:15,3460.173474
13/10/2019 04:13:16,3460.190801
13/10/2019 04:13:17,3460.208123
13/10/2019 04:13:18,3460.225439
13/10/2019 04:13:19,3460.242749
13/10/2019 04:13:20,3460.260054
13/10/2019 04:13:21,3460.277354
13/10/2019 04:13:22,3460.294647
13/10/2019 04:13:23,3460.311937
13/10/2019 04:13:24,3460.329219
13/10/2019 04:13:25,3460.346497
13/10/2019 04:13:26,3460.363769
13/10/2019 04:13:27,3460.381035
13/10/2019 04:13:28,3460.398297
13/10/2019 04:13:29,3460.415553
13/10/2019 04:13:30,3460.432803
13/10/2019 04:13:31,3460.450047
13/10/2019 04:13:32,3460.467287
13/10/2019 04:13:33,3460.48452
13/10/2019 04:13:34,3460.501749
13/10/2019 04:13:35,3460.518972
13/10/2019 04:13:36,3460.536189
13/10/2019 04:13:37,3460.553401
13/10/2019 04:13:38,3460.570608
13/10/2019 04:13:39,3460.587809
13/10/2019 04:13:40,3460.605004
13/10/2019 04:13:41,3460.622195
13/10/2019 04:13:42,3460.63938
13/10/2019 04:13:43,3460.656559
13/10/2019 04:13:44,3460.673732
13/10/2019 04:13:45,3460.690901
13/10/2019 04:13:46,3460.708065
13/10/2019 04:13:47,3460.725222
13/10/2019 04:13:48,3460.742374
13/10/2019 04:13:49,3460.75952
13/10/2019 04:13:50,3460.776662
13/10/2019 04:13:51,3460.793798
13/10/2019 04:13:52,3460.810928
13/10/2019 04:13:53,3460.828054
13/10/2019 04:13:54,3460.845173
13/10/2019 04:13:55,3460.862287
13/10/2019 04:13:56,3460.879396
13/10/2019 04:13:57,3460.896499
13/10/2019 04:13:58,3460.913598
13/10/2019 04:13:59,3460.93069
13/10/2019 04:14:00,3460.947777
13/10/2019 04:14:01,3460.964859
13/10/2019 04:14:02,3460.981935
13/10/2019 04:14:03,3460.999006
13/10/2019 04:14:04,3461.016072
13/10/2019 04:14:05,3461.033132
13/10/2019 04:14:06,3461.050187
13/10/2019 04:14:07,3461.067237
13/10/2019 04:14:08,3461.084282
13/10/2019 04:14:09,3461.10132
13/10/2019 04:14:10,3461.118354
13/10/2019 04:14:11,3461.135382
13/10/2019 04:14:12,3461.152404
13/10/2019 04:14:13,3461.169422
13/10/2019 04:14:14,3461.186433
13/10/2019 04:14:15,3461.20344
13/10/2019 04:14:16,3461.220442
13/10/2019 04:14:17,3461.237438
13/10/2019 04:14:18,3461.254428
13/10/2019 04:14:19,3461.271413
13/10/2019 04:14:20,3461.288394
13/10/2019 04:14:21,3461.305368
13/10/2019 04:14:22,3461.322337
13/10/2019 04:14:23,3461.339301
13/10/2019 04:14:24,3461.356259
13/10/2019 04:14:25,3461.373212
13/10/2019 04:14:26,3461.39016
13/10/2019 04:14:27,3461.407103
13/10/2019 04:14:28,3461.42404
13/10/2019 04:14:29,3461.440972
13/10/2019 04:14:30,3461.457899
13/10/2019 04:14:31,3461.474819
13/10/2019 04:14:32,3461.491735
13/10/2019 04:14:33,3461.508646
13/10/2019 04:14:34,3461.525552
13/10/2019 04:14:35,3461.542452
13/10/2019 04:14:36,3461.559346
13/10/2019 04:14:37,3461.576235
13/10/2019 04:14:38,3461.59312
13/10/2019 04:14:39,3461.609999
13/10/2019 04:14:40,3461.626872
13/10/2019 04:14:41,3461.643741
13/10/2019 04:14:42,3461.660603
13/10/2019 04:14:43,3461.677461
13/10/2019 04:14:44,3461.694314
13/10/2019 04:14:45,3461.711161
13/10/2019 04:14:46,3461.728003
13/10/2019 04:14:47,3461.74484
13/10/2019 04:14:48,3461.761671
13/10/2019 04:14:49,3461.778497
13/10/2019 04:14:50,3461.795317
13/10/2019 04:14:51,3461.812133
13/10/2019 04:14:52,3461.828943
13/10/2019 04:14:53,3461.845748
13/10/2019 04:14:54,3461.862547
13/10/2019 04:14:55,3461.879342
13/10/2019 04:14:56,3461.896131
13/10/2019 04:14:57,3461.912915
13/10/2019 04:14:58,3461.929695
13/10/2019 04:14:59,3461.946468
13/10/2019 04:15:00,3461.963235
13/10/2019 04:15:01,3461.979999
13/10/2019 04:15:02,3461.996757
13/10/2019 04:15:03,3462.01351
13/10/2019 04:15:04,3462.030257
13/10/2019 04:15:05,3462.046999
13/10/2019 04:15:06,3462.063735
13/10/2019 04:15:07,3462.080467
13/10/2019 04:15:08,3462.097194
13/10/2019 04:15:09,3462.113914
13/10/2019 04:15:10,3462.13063
13/10/2019 04:15:11,3462.147341
13/10/2019 04:15:12,3462.164046
13/10/2019 04:15:13,3462.180747
13/10/2019 04:15:14,3462.197442
13/10/2019 04:15:15,3462.214132
13/10/2019 04:15:16,3462.230817
13/10/2019 04:15:17,3462.247497
13/10/2019 04:15:18,3462.264171
13/10/2019 04:15:19,3462.28084
13/10/2019 04:15:20,3462.297503
13/10/2019 04:15:21,3462.314162
13/10/2019 04:15:22,3462.330816
13/10/2019 04:15:23,3462.347465
13/10/2019 04:15:24,3462.364108
13/10/2019 04:15:25,3462.380745
13/10/2019 04:15:26,3462.397378
13/10/2019 04:15:27,3462.414005
13/10/2019 04:15:28,3462.430628
13/10/2019 04:15:29,3462.447245
13/10/2019 04:15:30,3462.463858
13/10/2019 04:15:31,3462.480465
13/10/2019 04:15:32,3462.497067
13/10/2019 04:15:33,3462.513663
13/10/2019 04:15:34,3462.530255
13/10/2019 04:15:35,3462.546841
13/10/2019 04:15:36,3462.563423
13/10/2019 04:15:37,3462.579998
13/10/2019 04:15:38,3462.596569
13/10/2019 04:15:39,3462.613134
13/10/2019 04:15:40,3462.629696
13/10/2019 04:15:41,3462.646251
13/10/2019 04:15:42,3462.662801
13/10/2019 04:15:43,3462.679346
13/10/2019 04:15:44,3462.695886
13/10/2019 04:15:45,3462.712422
13/10/2019 04:15:46,3462.728951
13/10/2019 04:15:47,3462.745475
13/10/2019 04:15:48,3462.761996
13/10/2019 04:15:49,3462.77851
13/10/2019 04:15:50,3462.795019
13/10/2019 04:15:51,3462.811523
13/10/2019 04:15:52,3462.828023
13/10/2019 04:15:53,3462.844516
13/10/2019 04:15:54,3462.861005
13/10/2019 04:15:55,3462.877488
13/10/2019 04:15:56,3462.893968
13/10/2019 04:15:57,3462.910441
13/10/2019 04:15:58,3462.92691
13/10/2019 04:15:59,3462.943372
13/10/2019 04:16:00,3462.959831
13/10/2019 04:16:01,3462.976284
13/10/2019 04:16:02,3462.992732
13/10/2019 04:16:03,3463.009175
13/10/2019 04:16:04,3463.025613
13/10/2019 04:16:05,3463.042045
13/10/2019 04:16:06,3463.058473
13/10/2019 04:16:07,3463.074896
13/10/2019 04:16:08,3463.091314
13/10/2019 04:16:09,3463.107726
13/10/2019 04:16:10,3463.124133
13/10/2019 04:16:11,3463.140535
13/10/2019 04:16:12,3463.156933
13/10/2019 04:16:13,3463.173326
13/10/2019 04:16:14,3463.189713
13/10/2019 04:16:15,3463.206095
13/10/2019 04:16:16,3463.222472
13/10/2019 04:16:17,3463.238844
13/10/2019 04:16:18,3463.255211
13/10/2019 04:16:19,3463.271572
13/10/2019 04:16:20,3463.287929
13/10/2019 04:16:21,3463.304281
13/10/2019 04:16:22,3463.320628
13/10/2019 04:16:23,3463.33697
13/10/2019 04:16:24,3463.353306
13/10/2019 04:16:25,3463.369638
