timestamps,S1_PID_0C_EngineRPM
2019-09-27 17:23:08.741950035+01:00,2451.0
2019-09-27 17:23:08.941950083+01:00,2491.0
2019-09-27 17:23:09.141900063+01:00,2537.0
2019-09-27 17:23:09.343250036+01:00,2568.0
2019-09-27 17:23:09.542150021+01:00,2617.0
2019-09-27 17:23:09.741950035+01:00,2659.0
2019-09-27 17:23:09.942100048+01:00,2693.0
2019-09-27 17:23:10.142299891+01:00,2735.0
2019-09-27 17:23:10.342000008+01:00,2770.0
2019-09-27 17:23:10.542150021+01:00,2806.0
2019-09-27 17:23:10.743149996+01:00,2846.0
2019-09-27 17:23:10.942150116+01:00,2885.0
2019-09-27 17:23:11.142199993+01:00,2928.0
2019-09-27 17:23:11.342050076+01:00,2961.0
2019-09-27 17:23:11.542049885+01:00,2854.0
2019-09-27 17:23:11.742199898+01:00,2704.0
2019-09-27 17:23:11.943249941+01:00,2452.0
2019-09-27 17:23:12.142199993+01:00,2218.0
2019-09-27 17:23:12.342200041+01:00,1960.0
2019-09-27 17:23:12.542900085+01:00,1718.0
2019-09-27 17:23:12.742150068+01:00,1469.0
2019-09-27 17:23:12.942250013+01:00,1237.0
2019-09-27 17:23:13.142199993+01:00,1128.0
2019-09-27 17:23:13.342200041+01:00,1298.0
2019-09-27 17:23:13.542449951+01:00,2150.0
2019-09-27 17:23:13.742300034+01:00,2048.0
2019-09-27 17:23:13.942300081+01:00,2106.0
2019-09-27 17:23:14.142349958+01:00,2065.0
2019-09-27 17:23:14.342550039+01:00,2087.0
2019-09-27 17:23:14.542399883+01:00,2095.0
2019-09-27 17:23:14.743550062+01:00,2100.0
2019-09-27 17:23:14.942300081+01:00,2107.0
2019-09-27 17:23:15.142450094+01:00,2113.0
2019-09-27 17:23:15.342350006+01:00,2124.0
2019-09-27 17:23:15.542350054+01:00,2137.0
2019-09-27 17:23:15.742449999+01:00,2144.0
2019-09-27 17:23:15.942349911+01:00,2155.0
2019-09-27 17:23:16.142499924+01:00,2161.0
2019-09-27 17:23:16.342400074+01:00,2166.0
2019-09-27 17:23:16.542399883+01:00,2179.0
2019-09-27 17:23:16.742449999+01:00,2184.0
2019-09-27 17:23:16.942549944+01:00,2191.0
2019-09-27 17:23:17.142450094+01:00,2201.0
2019-09-27 17:23:17.342499971+01:00,2210.0
2019-09-27 17:23:17.542550087+01:00,2211.0
2019-09-27 17:23:17.742500067+01:00,2228.0
2019-09-27 17:23:17.942600012+01:00,2235.0
2019-09-27 17:23:18.142649889+01:00,2239.0
2019-09-27 17:23:18.342550039+01:00,2252.0
2019-09-27 17:23:18.542649984+01:00,2244.0
2019-09-27 17:23:18.742549896+01:00,2250.0
2019-09-27 17:23:18.942650080+01:00,2253.0
2019-09-27 17:23:19.142800093+01:00,2253.0
2019-09-27 17:23:19.342700005+01:00,2245.0
2019-09-27 17:23:19.542749882+01:00,2246.0
2019-09-27 17:23:19.742650032+01:00,2241.0
2019-09-27 17:23:19.942650080+01:00,2241.0
2019-09-27 17:23:20.142999887+01:00,2243.0
2019-09-27 17:23:20.342700005+01:00,2247.0
2019-09-27 17:23:20.542700052+01:00,2247.0
2019-09-27 17:23:20.742799997+01:00,2255.0
2019-09-27 17:23:20.942899942+01:00,2256.0
2019-09-27 17:23:21.142849922+01:00,2265.0
2019-09-27 17:23:21.342999935+01:00,2269.0
2019-09-27 17:23:21.542850018+01:00,2279.0
2019-09-27 17:23:21.742749929+01:00,2280.0
2019-09-27 17:23:21.943850040+01:00,2291.0
2019-09-27 17:23:22.142899990+01:00,2299.0
2019-09-27 17:23:22.342900038+01:00,2283.0
2019-09-27 17:23:22.542900085+01:00,2290.0
2019-09-27 17:23:22.742949963+01:00,2284.0
2019-09-27 17:23:22.942950010+01:00,2285.0
2019-09-27 17:23:23.142899990+01:00,2284.0
2019-09-27 17:23:23.343699932+01:00,2271.0
2019-09-27 17:23:23.542949915+01:00,2232.0
2019-09-27 17:23:23.743050098+01:00,2260.0
2019-09-27 17:23:23.943049908+01:00,2243.0
2019-09-27 17:23:24.142950058+01:00,2231.0
2019-09-27 17:23:24.343100071+01:00,2224.0
2019-09-27 17:23:24.543050051+01:00,2194.0
2019-09-27 17:23:24.743050098+01:00,2189.0
2019-09-27 17:23:24.943249941+01:00,2177.0
2019-09-27 17:23:25.143100023+01:00,2152.0
2019-09-27 17:23:25.343100071+01:00,2174.0
2019-09-27 17:23:25.543100119+01:00,2135.0
2019-09-27 17:23:25.744149923+01:00,2120.0
2019-09-27 17:23:25.943049908+01:00,2178.0
2019-09-27 17:23:26.143150091+01:00,2150.0
2019-09-27 17:23:26.343899965+01:00,2113.0
2019-09-27 17:23:26.543200016+01:00,2105.0
2019-09-27 17:23:26.743149996+01:00,2125.0
2019-09-27 17:23:26.943099976+01:00,2126.0
2019-09-27 17:23:27.143199921+01:00,2130.0
2019-09-27 17:23:27.343250036+01:00,2140.0
2019-09-27 17:23:27.543200016+01:00,2156.0
2019-09-27 17:23:27.743400097+01:00,2162.0
2019-09-27 17:23:27.943200111+01:00,2178.0
2019-09-27 17:23:28.143199921+01:00,2187.0
2019-09-27 17:23:28.343349934+01:00,2195.0
2019-09-27 17:23:28.543250084+01:00,2207.0
2019-09-27 17:23:28.743350029+01:00,2213.0
2019-09-27 17:23:28.943249941+01:00,2222.0
2019-09-27 17:23:29.143500090+01:00,2234.0
2019-09-27 17:23:29.343450069+01:00,2247.0
2019-09-27 17:23:29.543450117+01:00,2256.0
2019-09-27 17:23:29.743299961+01:00,2267.0
2019-09-27 17:23:29.943700075+01:00,2283.0
2019-09-27 17:23:30.143349886+01:00,2291.0
2019-09-27 17:23:30.343400002+01:00,2299.0
2019-09-27 17:23:30.543499947+01:00,2309.0
2019-09-27 17:23:30.743599892+01:00,2324.0
2019-09-27 17:23:30.943500042+01:00,2334.0
2019-09-27 17:23:31.143549919+01:00,2344.0
2019-09-27 17:23:31.343549967+01:00,2355.0
2019-09-27 17:23:31.543450117+01:00,2365.0
2019-09-27 17:23:31.743700027+01:00,2377.0
2019-09-27 17:23:31.943700075+01:00,2385.0
2019-09-27 17:23:32.144200087+01:00,2396.0
2019-09-27 17:23:32.343549967+01:00,2407.0
2019-09-27 17:23:32.543499947+01:00,2421.0
2019-09-27 17:23:32.743550062+01:00,2421.0
2019-09-27 17:23:32.943749905+01:00,2434.0
2019-09-27 17:23:33.143599987+01:00,2445.0
2019-09-27 17:23:33.343650103+01:00,2457.0
2019-09-27 17:23:33.543800116+01:00,2459.0
2019-09-27 17:23:33.743900061+01:00,2475.0
2019-09-27 17:23:33.943700075+01:00,2481.0
2019-09-27 17:23:34.143899918+01:00,2495.0
2019-09-27 17:23:34.343800068+01:00,2501.0
2019-09-27 17:23:34.543849945+01:00,2510.0
2019-09-27 17:23:34.743700027+01:00,2520.0
2019-09-27 17:23:34.943749905+01:00,2523.0
2019-09-27 17:23:35.143800020+01:00,2544.0
2019-09-27 17:23:35.343699932+01:00,2551.0
2019-09-27 17:23:35.543750048+01:00,2559.0
2019-09-27 17:23:35.743750095+01:00,2564.0
2019-09-27 17:23:35.944449902+01:00,2576.0
2019-09-27 17:23:36.143850088+01:00,2571.0
2019-09-27 17:23:36.343800068+01:00,2575.0
2019-09-27 17:23:36.543900013+01:00,2563.0
2019-09-27 17:23:36.743799925+01:00,2561.0
2019-09-27 17:23:36.943949938+01:00,2551.0
2019-09-27 17:23:37.143850088+01:00,2541.0
2019-09-27 17:23:37.344000101+01:00,2526.0
2019-09-27 17:23:37.543999910+01:00,2535.0
2019-09-27 17:23:37.743849993+01:00,2507.0
2019-09-27 17:23:37.943900108+01:00,2519.0
2019-09-27 17:23:38.144150019+01:00,2496.0
2019-09-27 17:23:38.343950033+01:00,2498.0
2019-09-27 17:23:38.544100046+01:00,2505.0
2019-09-27 17:23:38.743949890+01:00,2494.0
2019-09-27 17:23:38.943949938+01:00,2477.0
2019-09-27 17:23:39.144099951+01:00,2467.0
2019-09-27 17:23:39.344000101+01:00,2466.0
2019-09-27 17:23:39.544250011+01:00,2460.0
2019-09-27 17:23:39.743999958+01:00,2454.0
2019-09-27 17:23:39.944050074+01:00,2453.0
2019-09-27 17:23:40.144299984+01:00,2444.0
2019-09-27 17:23:40.344099998+01:00,2437.0
2019-09-27 17:23:40.544850111+01:00,2432.0
2019-09-27 17:23:40.744250059+01:00,2428.0
2019-09-27 17:23:40.944200039+01:00,2420.0
2019-09-27 17:23:41.144249916+01:00,2417.0
2019-09-27 17:23:41.344150066+01:00,2413.0
2019-09-27 17:23:41.544150114+01:00,2407.0
2019-09-27 17:23:41.744149923+01:00,2400.0
2019-09-27 17:23:41.944149971+01:00,2399.0
2019-09-27 17:23:42.144299984+01:00,2390.0
2019-09-27 17:23:42.344199896+01:00,2387.0
2019-09-27 17:23:42.544199944+01:00,2385.0
2019-09-27 17:23:42.744299889+01:00,2381.0
2019-09-27 17:23:42.944299936+01:00,2375.0
2019-09-27 17:23:43.144399881+01:00,2363.0
2019-09-27 17:23:43.344500065+01:00,2364.0
2019-09-27 17:23:43.544349909+01:00,2361.0
2019-09-27 17:23:43.744299889+01:00,2357.0
2019-09-27 17:23:43.944400072+01:00,2356.0
2019-09-27 17:23:44.144599915+01:00,2356.0
2019-09-27 17:23:44.344399929+01:00,2352.0
2019-09-27 17:23:44.544500113+01:00,2353.0
2019-09-27 17:23:44.744499922+01:00,2349.0
2019-09-27 17:23:44.945450068+01:00,2347.0
2019-09-27 17:23:45.144649982+01:00,2345.0
2019-09-27 17:23:45.344549894+01:00,2350.0
2019-09-27 17:23:45.544549942+01:00,2345.0
2019-09-27 17:23:45.744750023+01:00,2346.0
2019-09-27 17:23:45.944499969+01:00,2346.0
2019-09-27 17:23:46.144550085+01:00,2350.0
2019-09-27 17:23:46.344599962+01:00,2343.0
2019-09-27 17:23:46.544600010+01:00,2338.0
2019-09-27 17:23:46.744600058+01:00,2344.0
2019-09-27 17:23:46.944600105+01:00,2341.0
2019-09-27 17:23:47.144700050+01:00,2345.0
2019-09-27 17:23:47.344749928+01:00,2346.0
2019-09-27 17:23:47.544650078+01:00,2344.0
2019-09-27 17:23:47.744649887+01:00,2349.0
2019-09-27 17:23:47.944649935+01:00,2350.0
2019-09-27 17:23:48.144700050+01:00,2343.0
2019-09-27 17:23:48.344700098+01:00,2353.0
2019-09-27 17:23:48.544699907+01:00,2352.0
2019-09-27 17:23:48.744800091+01:00,2355.0
2019-09-27 17:23:48.944849968+01:00,2358.0
2019-09-27 17:23:49.144850016+01:00,2366.0
2019-09-27 17:23:49.344799995+01:00,2362.0
2019-09-27 17:23:49.544800043+01:00,2368.0
2019-09-27 17:23:49.745549917+01:00,2369.0
2019-09-27 17:23:49.945050001+01:00,2312.0
2019-09-27 17:23:50.144999981+01:00,2381.0
2019-09-27 17:23:50.344949961+01:00,2400.0
2019-09-27 17:23:50.544899940+01:00,2372.0
2019-09-27 17:23:50.744950056+01:00,2364.0
2019-09-27 17:23:50.945899963+01:00,2370.0
2019-09-27 17:23:51.144949913+01:00,2361.0
2019-09-27 17:23:51.344949961+01:00,2357.0
2019-09-27 17:23:51.544899940+01:00,2357.0
2019-09-27 17:23:51.744950056+01:00,2355.0
2019-09-27 17:23:51.944950104+01:00,2355.0
2019-09-27 17:23:52.145149946+01:00,2352.0
2019-09-27 17:23:52.345000029+01:00,2350.0
2019-09-27 17:23:52.545000076+01:00,2350.0
2019-09-27 17:23:52.746999979+01:00,2347.0
2019-09-27 17:23:52.945149899+01:00,2344.0
2019-09-27 17:23:53.145100117+01:00,2350.0
2019-09-27 17:23:53.345050097+01:00,2350.0
2019-09-27 17:23:53.545049906+01:00,2349.0
2019-09-27 17:23:53.745100021+01:00,2348.0
2019-09-27 17:23:53.945149899+01:00,2346.0
2019-09-27 17:23:54.145100117+01:00,2346.0
2019-09-27 17:23:54.345299959+01:00,2349.0
2019-09-27 17:23:54.545300007+01:00,2344.0
2019-09-27 17:23:54.745049953+01:00,2346.0
2019-09-27 17:23:54.945149899+01:00,2346.0
2019-09-27 17:23:55.145149946+01:00,2345.0
2019-09-27 17:23:55.345099926+01:00,2346.0
2019-09-27 17:23:55.545200109+01:00,2344.0
2019-09-27 17:23:55.745300055+01:00,2345.0
2019-09-27 17:23:55.945199966+01:00,2326.0
2019-09-27 17:23:56.145250082+01:00,2336.0
2019-09-27 17:23:56.345299959+01:00,2332.0
2019-09-27 17:23:56.545300007+01:00,2324.0
2019-09-27 17:23:56.745199919+01:00,2322.0
2019-09-27 17:23:56.946449995+01:00,2316.0
2019-09-27 17:23:57.145349979+01:00,2308.0
2019-09-27 17:23:57.345449924+01:00,2311.0
2019-09-27 17:23:57.545249939+01:00,2304.0
2019-09-27 17:23:57.745549917+01:00,2302.0
2019-09-27 17:23:57.945349932+01:00,2293.0
2019-09-27 17:23:58.145499945+01:00,2290.0
2019-09-27 17:23:58.345449924+01:00,2288.0
2019-09-27 17:23:58.545399904+01:00,2284.0
2019-09-27 17:23:58.745399952+01:00,2277.0
2019-09-27 17:23:58.945349932+01:00,2276.0
2019-09-27 17:23:59.145649910+01:00,2271.0
2019-09-27 17:23:59.345499992+01:00,2270.0
2019-09-27 17:23:59.545550108+01:00,2267.0
2019-09-27 17:23:59.745549917+01:00,2264.0
2019-09-27 17:23:59.945549965+01:00,2256.0
2019-09-27 17:24:00.145649910+01:00,2256.0
2019-09-27 17:24:00.346149921+01:00,2254.0
2019-09-27 17:24:00.545599937+01:00,2246.0
2019-09-27 17:24:00.745599985+01:00,2245.0
2019-09-27 17:24:00.945600033+01:00,2241.0
2019-09-27 17:24:01.145649910+01:00,2241.0
2019-09-27 17:24:01.347199917+01:00,2232.0
2019-09-27 17:24:01.545550108+01:00,2229.0
2019-09-27 17:24:01.745650053+01:00,2230.0
2019-09-27 17:24:01.945699930+01:00,2222.0
2019-09-27 17:24:02.145699978+01:00,2220.0
2019-09-27 17:24:02.345700026+01:00,2218.0
2019-09-27 17:24:02.546700001+01:00,2209.0
2019-09-27 17:24:02.747149944+01:00,2210.0
2019-09-27 17:24:02.945699930+01:00,2197.0
2019-09-27 17:24:03.145649910+01:00,2208.0
2019-09-27 17:24:03.345649958+01:00,2212.0
2019-09-27 17:24:03.547199965+01:00,2201.0
2019-09-27 17:24:03.746900082+01:00,2205.0
2019-09-27 17:24:03.945699930+01:00,2203.0
2019-09-27 17:24:04.147599936+01:00,2202.0
2019-09-27 17:24:04.347150087+01:00,2204.0
2019-09-27 17:24:04.547149897+01:00,2204.0
2019-09-27 17:24:04.747149944+01:00,2199.0
2019-09-27 17:24:04.946399927+01:00,2202.0
2019-09-27 17:24:05.147150040+01:00,2201.0
2019-09-27 17:24:05.347100019+01:00,2199.0
2019-09-27 17:24:05.545850039+01:00,2199.0
2019-09-27 17:24:05.747149944+01:00,2203.0
2019-09-27 17:24:05.947149992+01:00,2197.0
2019-09-27 17:24:06.147200108+01:00,2200.0
2019-09-27 17:24:06.347249985+01:00,2201.0
2019-09-27 17:24:06.547250032+01:00,2197.0
2019-09-27 17:24:06.747299910+01:00,2199.0
2019-09-27 17:24:06.947299957+01:00,2200.0
2019-09-27 17:24:07.147200108+01:00,2194.0
2019-09-27 17:24:07.347349882+01:00,2199.0
2019-09-27 17:24:07.547349930+01:00,2201.0
2019-09-27 17:24:07.747299910+01:00,2199.0
2019-09-27 17:24:07.947299957+01:00,2203.0
2019-09-27 17:24:08.147350073+01:00,2204.0
2019-09-27 17:24:08.346349955+01:00,2203.0
2019-09-27 17:24:08.547349930+01:00,2208.0
2019-09-27 17:24:08.747349977+01:00,2208.0
2019-09-27 17:24:08.947299957+01:00,2212.0
2019-09-27 17:24:09.147300005+01:00,2216.0
2019-09-27 17:24:09.347300053+01:00,2215.0
2019-09-27 17:24:09.547300100+01:00,2217.0
2019-09-27 17:24:09.747299910+01:00,2224.0
2019-09-27 17:24:09.947550058+01:00,2223.0
2019-09-27 17:24:10.147300005+01:00,2229.0
2019-09-27 17:24:10.347150087+01:00,2229.0
2019-09-27 17:24:10.546299934+01:00,2236.0
2019-09-27 17:24:10.747349977+01:00,2236.0
2019-09-27 17:24:10.947299957+01:00,2240.0
2019-09-27 17:24:11.147300005+01:00,2239.0
2019-09-27 17:24:11.347300053+01:00,2247.0
2019-09-27 17:24:11.547300100+01:00,2246.0
2019-09-27 17:24:11.746449947+01:00,2251.0
2019-09-27 17:24:11.947299957+01:00,2255.0
2019-09-27 17:24:12.147500038+01:00,2259.0
2019-09-27 17:24:12.347300053+01:00,2259.0
2019-09-27 17:24:12.547049999+01:00,2263.0
2019-09-27 17:24:12.747100115+01:00,2261.0
2019-09-27 17:24:12.947099924+01:00,2270.0
2019-09-27 17:24:13.147150040+01:00,2272.0
2019-09-27 17:24:13.347100019+01:00,2277.0
2019-09-27 17:24:13.546849966+01:00,2276.0
2019-09-27 17:24:13.746850014+01:00,2277.0
2019-09-27 17:24:13.947649956+01:00,2285.0
2019-09-27 17:24:14.146850109+01:00,2284.0
2019-09-27 17:24:14.346899986+01:00,2288.0
2019-09-27 17:24:14.546849966+01:00,2292.0
2019-09-27 17:24:14.747499943+01:00,2293.0
2019-09-27 17:24:14.946850061+01:00,2298.0
2019-09-27 17:24:15.146749973+01:00,2301.0
2019-09-27 17:24:15.346849918+01:00,2301.0
2019-09-27 17:24:15.546900034+01:00,2307.0
2019-09-27 17:24:15.747149944+01:00,2308.0
2019-09-27 17:24:15.946799994+01:00,2310.0
2019-09-27 17:24:16.146899939+01:00,2315.0
2019-09-27 17:24:16.346699953+01:00,2319.0
2019-09-27 17:24:16.546849966+01:00,2318.0
2019-09-27 17:24:16.746850014+01:00,2320.0
2019-09-27 17:24:16.947750092+01:00,2326.0
2019-09-27 17:24:17.146800041+01:00,2325.0
2019-09-27 17:24:17.346800089+01:00,2323.0
2019-09-27 17:24:17.546849966+01:00,2319.0
2019-09-27 17:24:17.746799946+01:00,2314.0
2019-09-27 17:24:17.947050095+01:00,2318.0
2019-09-27 17:24:18.147049904+01:00,2319.0
2019-09-27 17:24:18.347100019+01:00,2317.0
2019-09-27 17:24:18.547049999+01:00,2325.0
2019-09-27 17:24:18.746900082+01:00,2327.0
2019-09-27 17:24:18.947099924+01:00,2327.0
2019-09-27 17:24:19.146950006+01:00,2331.0
2019-09-27 17:24:19.346899986+01:00,2339.0
2019-09-27 17:24:19.547199965+01:00,2339.0
2019-09-27 17:24:19.747050047+01:00,2342.0
2019-09-27 17:24:19.946949959+01:00,2343.0
2019-09-27 17:24:20.147000074+01:00,2344.0
2019-09-27 17:24:20.347199917+01:00,2351.0
2019-09-27 17:24:20.547049999+01:00,2352.0
2019-09-27 17:24:20.746999979+01:00,2353.0
2019-09-27 17:24:20.947000027+01:00,2354.0
2019-09-27 17:24:21.147249937+01:00,2359.0
2019-09-27 17:24:21.347199917+01:00,2355.0
2019-09-27 17:24:21.547199965+01:00,2357.0
2019-09-27 17:24:21.747149944+01:00,2364.0
2019-09-27 17:24:21.947249889+01:00,2363.0
2019-09-27 17:24:22.147300005+01:00,2367.0
2019-09-27 17:24:22.348400116+01:00,2369.0
2019-09-27 17:24:22.547250032+01:00,2371.0
2019-09-27 17:24:22.747149944+01:00,2373.0
2019-09-27 17:24:22.947149992+01:00,2377.0
2019-09-27 17:24:23.147200108+01:00,2376.0
2019-09-27 17:24:23.347249985+01:00,2381.0
2019-09-27 17:24:23.547250032+01:00,2381.0
2019-09-27 17:24:23.747200012+01:00,2386.0
2019-09-27 17:24:23.947200060+01:00,2388.0
2019-09-27 17:24:24.147200108+01:00,2383.0
2019-09-27 17:24:24.347450018+01:00,2379.0
2019-09-27 17:24:24.547250032+01:00,2372.0
2019-09-27 17:24:24.747200012+01:00,2358.0
2019-09-27 17:24:24.947249889+01:00,2345.0
2019-09-27 17:24:25.147200108+01:00,2330.0
2019-09-27 17:24:25.347199917+01:00,2319.0
2019-09-27 17:24:25.547300100+01:00,2307.0
2019-09-27 17:24:25.747200012+01:00,2290.0
2019-09-27 17:24:25.947249889+01:00,2287.0
2019-09-27 17:24:26.147500038+01:00,2294.0
2019-09-27 17:24:26.347399950+01:00,2293.0
2019-09-27 17:24:26.547450066+01:00,2298.0
2019-09-27 17:24:26.747450113+01:00,2302.0
2019-09-27 17:24:26.947449923+01:00,2302.0
2019-09-27 17:24:27.147500038+01:00,2303.0
2019-09-27 17:24:27.347700119+01:00,2307.0
2019-09-27 17:24:27.547499895+01:00,2312.0
2019-09-27 17:24:27.747499943+01:00,2311.0
2019-09-27 17:24:27.947499990+01:00,2320.0
2019-09-27 17:24:28.147700071+01:00,2164.0
2019-09-27 17:24:28.347700119+01:00,1923.0
2019-09-27 17:24:28.547600031+01:00,1702.0
2019-09-27 17:24:28.747550011+01:00,1505.0
2019-09-27 17:24:28.947449923+01:00,1310.0
2019-09-27 17:24:29.147500038+01:00,1128.0
2019-09-27 17:24:29.347450018+01:00,1119.0
2019-09-27 17:24:29.547499895+01:00,1105.0
2019-09-27 17:24:29.747649908+01:00,997.0
2019-09-27 17:24:29.947649956+01:00,969.0
2019-09-27 17:24:30.147599936+01:00,930.0
2019-09-27 17:24:30.347599983+01:00,908.0
2019-09-27 17:24:30.547600031+01:00,866.0
2019-09-27 17:24:30.747750044+01:00,847.0
2019-09-27 17:24:30.947700024+01:00,848.0
2019-09-27 17:24:31.147749901+01:00,851.0
2019-09-27 17:24:31.347700119+01:00,853.0
2019-09-27 17:24:31.547650099+01:00,863.0
2019-09-27 17:24:31.747649908+01:00,867.0
2019-09-27 17:24:31.947649956+01:00,867.0
2019-09-27 17:24:32.147749901+01:00,874.0
2019-09-27 17:24:32.347700119+01:00,877.0
2019-09-27 17:24:32.547699928+01:00,922.0
2019-09-27 17:24:32.747950077+01:00,924.0
2019-09-27 17:24:32.947700024+01:00,924.0
2019-09-27 17:24:33.148900032+01:00,931.0
2019-09-27 17:24:33.347800016+01:00,906.0
2019-09-27 17:24:33.548000097+01:00,899.0
2019-09-27 17:24:33.747750044+01:00,901.0
2019-09-27 17:24:33.947999954+01:00,899.0
2019-09-27 17:24:34.147850037+01:00,904.0
2019-09-27 17:24:34.347850084+01:00,916.0
2019-09-27 17:24:34.547950029+01:00,913.0
2019-09-27 17:24:34.747900009+01:00,901.0
2019-09-27 17:24:34.947949886+01:00,897.0
2019-09-27 17:24:35.147900105+01:00,896.0
2019-09-27 17:24:35.348000050+01:00,895.0
2019-09-27 17:24:35.547899961+01:00,885.0
2019-09-27 17:24:35.747999907+01:00,886.0
2019-09-27 17:24:35.947999954+01:00,891.0
2019-09-27 17:24:36.148099899+01:00,895.0
2019-09-27 17:24:36.348050117+01:00,897.0
2019-09-27 17:24:36.548049927+01:00,908.0
2019-09-27 17:24:36.748100042+01:00,907.0
2019-09-27 17:24:36.948100090+01:00,907.0
2019-09-27 17:24:37.148299932+01:00,904.0
2019-09-27 17:24:37.348099947+01:00,896.0
2019-09-27 17:24:37.548850060+01:00,899.0
2019-09-27 17:24:37.748049974+01:00,900.0
2019-09-27 17:24:37.948050022+01:00,894.0
2019-09-27 17:24:38.148099899+01:00,893.0
2019-09-27 17:24:38.348150015+01:00,890.0
2019-09-27 17:24:38.548150063+01:00,890.0
2019-09-27 17:24:38.748150110+01:00,896.0
2019-09-27 17:24:38.948149920+01:00,899.0
2019-09-27 17:24:39.148149967+01:00,903.0
2019-09-27 17:24:39.348200083+01:00,905.0
2019-09-27 17:24:39.548300028+01:00,946.0
2019-09-27 17:24:39.748199940+01:00,929.0
2019-09-27 17:24:39.948199987+01:00,903.0
2019-09-27 17:24:40.148250103+01:00,944.0
2019-09-27 17:24:40.348400116+01:00,1514.0
2019-09-27 17:24:40.548350096+01:00,1845.0
2019-09-27 17:24:40.748450041+01:00,1833.0
2019-09-27 17:24:40.948400021+01:00,1866.0
2019-09-27 17:24:41.148449898+01:00,1905.0
2019-09-27 17:24:41.348350048+01:00,1925.0
2019-09-27 17:24:41.548350096+01:00,1964.0
2019-09-27 17:24:41.748549938+01:00,2023.0
2019-09-27 17:24:41.948450089+01:00,2070.0
2019-09-27 17:24:42.148499966+01:00,2116.0
2019-09-27 17:24:42.348500013+01:00,2160.0
2019-09-27 17:24:42.548500061+01:00,2210.0
2019-09-27 17:24:42.748500109+01:00,2241.0
2019-09-27 17:24:42.948499918+01:00,2282.0
2019-09-27 17:24:43.148550034+01:00,2329.0
2019-09-27 17:24:43.348550081+01:00,2362.0
2019-09-27 17:24:43.548599958+01:00,2399.0
2019-09-27 17:24:43.748549938+01:00,2444.0
2019-09-27 17:24:43.948600054+01:00,2484.0
2019-09-27 17:24:44.148799896+01:00,2523.0
2019-09-27 17:24:44.348550081+01:00,2573.0
2019-09-27 17:24:44.548549891+01:00,2600.0
2019-09-27 17:24:44.748650074+01:00,2640.0
2019-09-27 17:24:44.948750019+01:00,2695.0
2019-09-27 17:24:45.148600101+01:00,2748.0
2019-09-27 17:24:45.348850012+01:00,2803.0
2019-09-27 17:24:45.548700094+01:00,2856.0
2019-09-27 17:24:45.748650074+01:00,2905.0
2019-09-27 17:24:45.948899984+01:00,2955.0
2019-09-27 17:24:46.148649931+01:00,2994.0
2019-09-27 17:24:46.348700047+01:00,3049.0
2019-09-27 17:24:46.548799992+01:00,3031.0
2019-09-27 17:24:46.748800039+01:00,2951.0
2019-09-27 17:24:46.948800087+01:00,2714.0
2019-09-27 17:24:47.148849964+01:00,2466.0
2019-09-27 17:24:47.349050045+01:00,2221.0
2019-09-27 17:24:47.548749924+01:00,1985.0
2019-09-27 17:24:47.748800039+01:00,1750.0
2019-09-27 17:24:47.948849916+01:00,1513.0
2019-09-27 17:24:48.148799896+01:00,1393.0
2019-09-27 17:24:48.348900080+01:00,1426.0
2019-09-27 17:24:48.548899889+01:00,1701.0
2019-09-27 17:24:48.749000072+01:00,2345.0
2019-09-27 17:24:48.948899984+01:00,2223.0
2019-09-27 17:24:49.148900032+01:00,2286.0
2019-09-27 17:24:49.348949909+01:00,2293.0
2019-09-27 17:24:49.549050093+01:00,2280.0
2019-09-27 17:24:49.748899937+01:00,2270.0
2019-09-27 17:24:49.948950052+01:00,2263.0
2019-09-27 17:24:50.148999929+01:00,2254.0
2019-09-27 17:24:50.349250078+01:00,2252.0
2019-09-27 17:24:50.549149990+01:00,2249.0
2019-09-27 17:24:50.749099970+01:00,2251.0
2019-09-27 17:24:50.949100018+01:00,2230.0
2019-09-27 17:24:51.349050045+01:00,2237.0
2019-09-27 17:24:51.549000025+01:00,2234.0
2019-09-27 17:24:51.749150038+01:00,2234.0
2019-09-27 17:24:51.949150085+01:00,2236.0
2019-09-27 17:24:52.149149895+01:00,2229.0
2019-09-27 17:24:52.349250078+01:00,2224.0
2019-09-27 17:24:52.549200058+01:00,2221.0
2019-09-27 17:24:52.749249935+01:00,2222.0
2019-09-27 17:24:52.949899912+01:00,2218.0
2019-09-27 17:24:53.149549961+01:00,2215.0
2019-09-27 17:24:53.549249887+01:00,2217.0
2019-09-27 17:24:53.749249935+01:00,2217.0
2019-09-27 17:24:53.949300051+01:00,2227.0
2019-09-27 17:24:54.149300098+01:00,2230.0
2019-09-27 17:24:54.349299908+01:00,2235.0
2019-09-27 17:24:54.550349951+01:00,2245.0
2019-09-27 17:24:54.749350071+01:00,2248.0
2019-09-27 17:24:54.949399948+01:00,2254.0
2019-09-27 17:24:55.149499893+01:00,2265.0
2019-09-27 17:24:55.349250078+01:00,2270.0
2019-09-27 17:24:55.549400091+01:00,2275.0
2019-09-27 17:24:55.949399948+01:00,2296.0
2019-09-27 17:24:56.149450064+01:00,2304.0
2019-09-27 17:24:56.349450111+01:00,2306.0
2019-09-27 17:24:56.549700022+01:00,2320.0
2019-09-27 17:24:56.749500036+01:00,2330.0
2019-09-27 17:24:56.949500084+01:00,2332.0
