timestamps,S1_PID_0D_VehicleSpeed
2019-09-27 17:24:22.567150116+01:00,61
2019-09-27 17:24:22.766999960+01:00,61
2019-09-27 17:24:22.967149973+01:00,61
2019-09-27 17:24:23.167249918+01:00,61
2019-09-27 17:24:23.367049932+01:00,61
2019-09-27 17:24:23.567100048+01:00,61
2019-09-27 17:24:23.767199993+01:00,61
2019-09-27 17:24:23.967099905+01:00,61
2019-09-27 17:24:24.167150021+01:00,61
2019-09-27 17:24:24.367199898+01:00,61
2019-09-27 17:24:24.567250013+01:00,61
2019-09-27 17:24:24.767149925+01:00,60
2019-09-27 17:24:24.967350006+01:00,60
2019-09-27 17:24:25.167200089+01:00,60
2019-09-27 17:24:25.367199898+01:00,59
2019-09-27 17:24:25.567199945+01:00,59
2019-09-27 17:24:25.768349886+01:00,59
2019-09-27 17:24:25.967350006+01:00,59
2019-09-27 17:24:26.167249918+01:00,59
2019-09-27 17:24:26.367300034+01:00,59
2019-09-27 17:24:26.567300081+01:00,59
2019-09-27 17:24:26.767299891+01:00,59
2019-09-27 17:24:26.967299938+01:00,59
2019-09-27 17:24:27.167350054+01:00,59
2019-09-27 17:24:27.367599964+01:00,59
2019-09-27 17:24:27.567450047+01:00,59
2019-09-27 17:24:27.767499924+01:00,59
2019-09-27 17:24:27.967400074+01:00,59
2019-09-27 17:24:28.167399883+01:00,59
2019-09-27 17:24:28.367399931+01:00,60
2019-09-27 17:24:28.567399979+01:00,60
2019-09-27 17:24:28.767450094+01:00,60
2019-09-27 17:24:28.967550039+01:00,60
2019-09-27 17:24:29.167449951+01:00,60
2019-09-27 17:24:29.367449999+01:00,60
2019-09-27 17:24:29.567450047+01:00,59
2019-09-27 17:24:29.767549992+01:00,59
2019-09-27 17:24:29.967550039+01:00,59
2019-09-27 17:24:30.167550087+01:00,58
2019-09-27 17:24:30.367599964+01:00,57
2019-09-27 17:24:30.567650080+01:00,57
2019-09-27 17:24:30.767649889+01:00,56
2019-09-27 17:24:30.967700005+01:00,55
2019-09-27 17:24:31.167700052+01:00,54
2019-09-27 17:24:31.367749929+01:00,54
2019-09-27 17:24:31.567650080+01:00,53
2019-09-27 17:24:31.767649889+01:00,53
2019-09-27 17:24:31.967750072+01:00,52
2019-09-27 17:24:32.167649984+01:00,52
2019-09-27 17:24:32.367850065+01:00,51
2019-09-27 17:24:32.567699909+01:00,50
2019-09-27 17:24:32.767699957+01:00,50
2019-09-27 17:24:32.967700005+01:00,49
2019-09-27 17:24:33.167749882+01:00,49
2019-09-27 17:24:33.368849993+01:00,48
2019-09-27 17:24:33.567850113+01:00,48
2019-09-27 17:24:33.768549919+01:00,48
2019-09-27 17:24:33.967750072+01:00,48
2019-09-27 17:24:34.168050051+01:00,48
2019-09-27 17:24:34.367850065+01:00,48
2019-09-27 17:24:34.567850113+01:00,48
2019-09-27 17:24:34.767999887+01:00,48
2019-09-27 17:24:34.967950106+01:00,48
2019-09-27 17:24:35.167900085+01:00,47
2019-09-27 17:24:35.367899895+01:00,47
2019-09-27 17:24:35.567899942+01:00,47
2019-09-27 17:24:35.767899990+01:00,46
2019-09-27 17:24:35.967950106+01:00,46
2019-09-27 17:24:36.167949915+01:00,45
2019-09-27 17:24:36.368000031+01:00,44
2019-09-27 17:24:36.568000078+01:00,44
2019-09-27 17:24:36.767950058+01:00,43
2019-09-27 17:24:36.968300104+01:00,43
2019-09-27 17:24:37.168050051+01:00,42
2019-09-27 17:24:37.368050098+01:00,42
2019-09-27 17:24:37.568049908+01:00,42
2019-09-27 17:24:37.768150091+01:00,41
2019-09-27 17:24:37.968100071+01:00,40
2019-09-27 17:24:38.168100119+01:00,39
2019-09-27 17:24:38.368099928+01:00,39
2019-09-27 17:24:38.568099976+01:00,38
2019-09-27 17:24:38.768150091+01:00,37
2019-09-27 17:24:38.968149900+01:00,37
2019-09-27 17:24:39.168200016+01:00,36
2019-09-27 17:24:39.368149996+01:00,36
2019-09-27 17:24:39.568200111+01:00,36
2019-09-27 17:24:39.768300056+01:00,36
2019-09-27 17:24:39.968199968+01:00,36
2019-09-27 17:24:40.168250084+01:00,36
2019-09-27 17:24:40.368449926+01:00,35
2019-09-27 17:24:40.568350077+01:00,35
2019-09-27 17:24:40.768949986+01:00,35
2019-09-27 17:24:40.968400002+01:00,35
2019-09-27 17:24:41.168499947+01:00,36
2019-09-27 17:24:41.368299961+01:00,37
2019-09-27 17:24:41.568350077+01:00,38
2019-09-27 17:24:41.768349886+01:00,39
2019-09-27 17:24:41.968349934+01:00,40
2019-09-27 17:24:42.168400049+01:00,40
2019-09-27 17:24:42.368400097+01:00,41
2019-09-27 17:24:42.568500042+01:00,42
2019-09-27 17:24:42.768399954+01:00,43
2019-09-27 17:24:42.969099998+01:00,44
2019-09-27 17:24:43.168450117+01:00,45
2019-09-27 17:24:43.368449926+01:00,46
2019-09-27 17:24:43.568550110+01:00,46
2019-09-27 17:24:43.768450022+01:00,47
2019-09-27 17:24:43.968650103+01:00,48
2019-09-27 17:24:44.168499947+01:00,49
2019-09-27 17:24:44.368449926+01:00,49
2019-09-27 17:24:44.569099903+01:00,50
2019-09-27 17:24:44.768549919+01:00,51
2019-09-27 17:24:44.968549967+01:00,52
2019-09-27 17:24:45.168699980+01:00,53
2019-09-27 17:24:45.368599892+01:00,54
2019-09-27 17:24:45.568599939+01:00,55
2019-09-27 17:24:45.768850088+01:00,56
2019-09-27 17:24:45.968650103+01:00,57
2019-09-27 17:24:46.168649912+01:00,58
2019-09-27 17:24:46.368750095+01:00,59
2019-09-27 17:24:46.568700075+01:00,60
2019-09-27 17:24:46.768699884+01:00,60
2019-09-27 17:24:46.968849897+01:00,60
2019-09-27 17:24:47.168750048+01:00,60
2019-09-27 17:24:47.368849993+01:00,60
2019-09-27 17:24:47.568749905+01:00,59
2019-09-27 17:24:47.768899918+01:00,59
2019-09-27 17:24:47.968750+01:00,59
2019-09-27 17:24:48.168800116+01:00,59
2019-09-27 17:24:48.368799925+01:00,59
2019-09-27 17:24:48.568949938+01:00,59
2019-09-27 17:24:48.768899918+01:00,58
2019-09-27 17:24:48.968849897+01:00,58
2019-09-27 17:24:49.168999910+01:00,58
2019-09-27 17:24:49.368849993+01:00,58
2019-09-27 17:24:49.568900108+01:00,58
2019-09-27 17:24:49.768899918+01:00,58
2019-09-27 17:24:49.968950033+01:00,58
2019-09-27 17:24:50.168999910+01:00,58
2019-09-27 17:24:50.368999958+01:00,58
2019-09-27 17:24:50.569200039+01:00,58
2019-09-27 17:24:50.769049883+01:00,58
2019-09-27 17:24:50.969099998+01:00,57
2019-09-27 17:24:51.370049953+01:00,57
2019-09-27 17:24:51.569050074+01:00,57
2019-09-27 17:24:51.769049883+01:00,57
2019-09-27 17:24:51.969000101+01:00,57
2019-09-27 17:24:52.169300079+01:00,57
2019-09-27 17:24:52.369100094+01:00,57
2019-09-27 17:24:52.569400072+01:00,57
2019-09-27 17:24:52.769700050+01:00,57
2019-09-27 17:24:52.969099998+01:00,57
2019-09-27 17:24:53.169250011+01:00,57
2019-09-27 17:24:53.369149923+01:00,57
2019-09-27 17:24:53.569149971+01:00,57
2019-09-27 17:24:53.769150019+01:00,57
2019-09-27 17:24:53.969249964+01:00,57
2019-09-27 17:24:54.169199944+01:00,57
2019-09-27 17:24:54.369250059+01:00,57
2019-09-27 17:24:54.769249916+01:00,57
2019-09-27 17:24:54.969350100+01:00,58
2019-09-27 17:24:55.169300079+01:00,58
2019-09-27 17:24:55.369400024+01:00,58
2019-09-27 17:24:55.569400072+01:00,58
2019-09-27 17:24:55.769900084+01:00,58
2019-09-27 17:24:55.969399929+01:00,59
2019-09-27 17:24:56.170449972+01:00,59
2019-09-27 17:24:56.369499922+01:00,59
2019-09-27 17:24:56.569499969+01:00,59
2019-09-27 17:24:56.769649982+01:00,59
2019-09-27 17:24:56.969399929+01:00,60
2019-09-27 17:24:57.169699907+01:00,60
2019-09-27 17:24:57.369450092+01:00,60
2019-09-27 17:24:57.569449902+01:00,60
2019-09-27 17:24:57.769449949+01:00,60
2019-09-27 17:24:58.169699907+01:00,61
2019-09-27 17:24:58.369499922+01:00,61
2019-09-27 17:24:58.569700003+01:00,60
2019-09-27 17:24:58.969500065+01:00,60
2019-09-27 17:25:00.169650078+01:00,60
2019-09-27 17:25:01.369699955+01:00,59
2019-09-27 17:25:03.569900036+01:00,57
2019-09-27 17:25:04.570050001+01:00,56
2019-09-27 17:25:04.769949913+01:00,56
2019-09-27 17:25:04.969949961+01:00,56
2019-09-27 17:25:05.170650005+01:00,56
2019-09-27 17:25:05.369999886+01:00,56
2019-09-27 17:25:05.569999933+01:00,56
2019-09-27 17:25:05.970050097+01:00,55
2019-09-27 17:25:06.170150042+01:00,55
2019-09-27 17:25:06.370150089+01:00,55
2019-09-27 17:25:06.570050001+01:00,55
2019-09-27 17:25:06.970099926+01:00,55
2019-09-27 17:25:07.171149969+01:00,55
2019-09-27 17:25:07.370349884+01:00,55
2019-09-27 17:25:07.570149899+01:00,54
2019-09-27 17:25:07.770250082+01:00,54
2019-09-27 17:25:07.970149994+01:00,54
2019-09-27 17:25:08.170200109+01:00,54
2019-09-27 17:25:08.370199919+01:00,54
2019-09-27 17:25:08.570300102+01:00,54
2019-09-27 17:25:08.770250082+01:00,54
2019-09-27 17:25:08.970200062+01:00,54
2019-09-27 17:25:09.170249939+01:00,54
2019-09-27 17:25:09.370249987+01:00,54
2019-09-27 17:25:09.570300102+01:00,53
2019-09-27 17:25:09.770299911+01:00,54
2019-09-27 17:25:09.970299959+01:00,54
2019-09-27 17:25:10.170350075+01:00,54
2019-09-27 17:25:10.371099949+01:00,54
2019-09-27 17:25:10.570600033+01:00,54
2019-09-27 17:25:10.770499945+01:00,55
2019-09-27 17:25:10.970499992+01:00,55
2019-09-27 17:25:11.370399952+01:00,55
2019-09-27 17:25:11.570450068+01:00,55
2019-09-27 17:25:11.770450115+01:00,55
2019-09-27 17:25:11.970649958+01:00,54
2019-09-27 17:25:12.170599937+01:00,54
2019-09-27 17:25:12.370599985+01:00,54
2019-09-27 17:25:12.570499897+01:00,53
2019-09-27 17:25:12.770499945+01:00,52
2019-09-27 17:25:12.970649958+01:00,51
2019-09-27 17:25:13.170550108+01:00,50
2019-09-27 17:25:13.370549917+01:00,48
2019-09-27 17:25:13.570650101+01:00,47
2019-09-27 17:25:13.770550013+01:00,45
2019-09-27 17:25:13.970649958+01:00,44
2019-09-27 17:25:14.171299934+01:00,42
2019-09-27 17:25:14.370650053+01:00,40
2019-09-27 17:25:14.570600033+01:00,39
2019-09-27 17:25:14.770649910+01:00,37
2019-09-27 17:25:14.970649958+01:00,36
2019-09-27 17:25:15.170700073+01:00,34
2019-09-27 17:25:15.370699883+01:00,32
2019-09-27 17:25:15.570699930+01:00,31
2019-09-27 17:25:15.770699978+01:00,29
2019-09-27 17:25:15.970700026+01:00,27
2019-09-27 17:25:16.170749903+01:00,26
2019-09-27 17:25:16.370749950+01:00,24
2019-09-27 17:25:16.570749998+01:00,22
2019-09-27 17:25:16.770800114+01:00,20
2019-09-27 17:25:16.971450090+01:00,19
2019-09-27 17:25:17.170949936+01:00,17
2019-09-27 17:25:17.370850086+01:00,15
2019-09-27 17:25:17.570849895+01:00,13
2019-09-27 17:25:17.770849943+01:00,12
2019-09-27 17:25:17.970849991+01:00,12
2019-09-27 17:25:18.171099901+01:00,11
2019-09-27 17:25:18.370899916+01:00,10
2019-09-27 17:25:18.570899963+01:00,9
2019-09-27 17:25:18.770950079+01:00,8
2019-09-27 17:25:18.970900059+01:00,8
2019-09-27 17:25:19.170949936+01:00,7
2019-09-27 17:25:19.370949984+01:00,6
2019-09-27 17:25:19.571000099+01:00,6
2019-09-27 17:25:19.770950079+01:00,6
2019-09-27 17:25:36.972300053+01:00,10
2019-09-27 17:25:37.172250032+01:00,11
2019-09-27 17:25:37.372349977+01:00,12
2019-09-27 17:25:37.572350025+01:00,13
2019-09-27 17:25:37.772249937+01:00,14
2019-09-27 17:25:37.972399950+01:00,15
2019-09-27 17:25:38.172399998+01:00,16
2019-09-27 17:25:38.372299910+01:00,17
2019-09-27 17:25:38.572299957+01:00,18
2019-09-27 17:25:38.772300005+01:00,19
2019-09-27 17:25:38.972549915+01:00,20
2019-09-27 17:25:39.172349930+01:00,21
2019-09-27 17:25:39.372499943+01:00,22
2019-09-27 17:25:39.572400093+01:00,23
2019-09-27 17:25:39.772599936+01:00,24
2019-09-27 17:25:39.972399950+01:00,25
2019-09-27 17:25:40.172549963+01:00,26
2019-09-27 17:25:40.372600079+01:00,26
2019-09-27 17:25:40.572700024+01:00,26
2019-09-27 17:25:40.772550106+01:00,26
2019-09-27 17:25:40.972599983+01:00,26
2019-09-27 17:25:41.172499895+01:00,26
2019-09-27 17:25:41.372550011+01:00,26
2019-09-27 17:25:41.572499990+01:00,26
2019-09-27 17:25:41.772500038+01:00,25
2019-09-27 17:25:41.972700119+01:00,25
2019-09-27 17:25:42.172650099+01:00,25
2019-09-27 17:25:42.372600079+01:00,25
2019-09-27 17:25:42.572599888+01:00,25
2019-09-27 17:25:42.772599936+01:00,25
2019-09-27 17:25:42.972899914+01:00,25
2019-09-27 17:25:43.172749996+01:00,26
2019-09-27 17:25:43.372750044+01:00,27
2019-09-27 17:25:43.572649956+01:00,28
2019-09-27 17:25:43.772749901+01:00,29
2019-09-27 17:25:43.973400116+01:00,30
2019-09-27 17:25:44.172699928+01:00,31
2019-09-27 17:25:44.372800112+01:00,33
2019-09-27 17:25:44.572900057+01:00,34
2019-09-27 17:25:44.772749901+01:00,35
2019-09-27 17:25:44.972749949+01:00,36
2019-09-27 17:25:45.173049927+01:00,37
2019-09-27 17:25:45.372999907+01:00,38
2019-09-27 17:25:45.572999954+01:00,39
2019-09-27 17:25:45.772900105+01:00,40
2019-09-27 17:25:45.973050117+01:00,41
2019-09-27 17:25:46.172849894+01:00,42
2019-09-27 17:25:46.372849941+01:00,43
2019-09-27 17:25:46.572999954+01:00,44
2019-09-27 17:25:46.773099899+01:00,45
2019-09-27 17:25:46.972850084+01:00,46
2019-09-27 17:25:47.173049927+01:00,47
2019-09-27 17:25:47.372900009+01:00,47
2019-09-27 17:25:47.573050022+01:00,47
2019-09-27 17:25:47.772949934+01:00,47
2019-09-27 17:25:47.973050117+01:00,47
2019-09-27 17:25:48.173000097+01:00,46
2019-09-27 17:25:48.372999907+01:00,46
2019-09-27 17:25:48.572999954+01:00,46
2019-09-27 17:25:48.773000002+01:00,46
2019-09-27 17:25:48.974200010+01:00,46
2019-09-27 17:25:49.173049927+01:00,46
2019-09-27 17:25:49.373049974+01:00,46
2019-09-27 17:25:49.573100090+01:00,45
2019-09-27 17:25:49.773099899+01:00,44
2019-09-27 17:25:49.973099947+01:00,44
2019-09-27 17:25:50.173350096+01:00,44
2019-09-27 17:25:50.373250008+01:00,44
2019-09-27 17:25:50.573299885+01:00,44
2019-09-27 17:25:50.773250103+01:00,44
2019-09-27 17:25:50.973249912+01:00,44
2019-09-27 17:25:51.173300028+01:00,45
2019-09-27 17:25:51.373199940+01:00,45
2019-09-27 17:25:51.573199987+01:00,46
2019-09-27 17:25:51.773200035+01:00,46
2019-09-27 17:25:51.973249912+01:00,47
2019-09-27 17:25:52.173350096+01:00,48
2019-09-27 17:25:52.373300076+01:00,48
2019-09-27 17:25:52.573349953+01:00,49
2019-09-27 17:25:52.773550034+01:00,50
2019-09-27 17:25:52.974349976+01:00,51
2019-09-27 17:25:53.173350096+01:00,51
2019-09-27 17:25:53.373349905+01:00,52
2019-09-27 17:25:53.573450089+01:00,53
2019-09-27 17:25:53.774399996+01:00,53
2019-09-27 17:25:53.973599911+01:00,54
2019-09-27 17:25:54.173549891+01:00,55
2019-09-27 17:25:54.373399973+01:00,56
2019-09-27 17:25:54.573549986+01:00,56
2019-09-27 17:25:54.773449898+01:00,56
2019-09-27 17:25:54.973449945+01:00,56
2019-09-27 17:25:55.173500061+01:00,56
2019-09-27 17:25:55.373650074+01:00,56
2019-09-27 17:25:55.573499918+01:00,56
2019-09-27 17:25:55.773699999+01:00,56
2019-09-27 17:25:55.973500013+01:00,56
2019-09-27 17:25:56.173549891+01:00,55
2019-09-27 17:25:56.373549938+01:00,55
2019-09-27 17:25:56.573600054+01:00,55
2019-09-27 17:25:56.774650097+01:00,54
2019-09-27 17:25:56.973700047+01:00,54
2019-09-27 17:25:57.173700094+01:00,54
2019-09-27 17:25:57.373650074+01:00,54
2019-09-27 17:25:57.573649883+01:00,54
2019-09-27 17:25:57.773649931+01:00,53
2019-09-27 17:25:57.973750114+01:00,53
2019-09-27 17:25:58.173899889+01:00,53
2019-09-27 17:25:58.373800039+01:00,53
2019-09-27 17:25:58.573699951+01:00,53
2019-09-27 17:25:58.773699999+01:00,53
2019-09-27 17:25:58.973700047+01:00,53
2019-09-27 17:25:59.173749924+01:00,53
2019-09-27 17:25:59.373950005+01:00,52
2019-09-27 17:25:59.573800087+01:00,52
2019-09-27 17:25:59.773799896+01:00,52
2019-09-27 17:25:59.973799944+01:00,52
2019-09-27 17:26:00.174000025+01:00,52
2019-09-27 17:26:00.374049902+01:00,52
2019-09-27 17:26:00.573950052+01:00,52
2019-09-27 17:26:00.774149895+01:00,52
2019-09-27 17:26:00.974499941+01:00,52
2019-09-27 17:26:01.174000025+01:00,51
2019-09-27 17:26:01.373950005+01:00,51
2019-09-27 17:26:01.573999882+01:00,51
2019-09-27 17:26:01.773950100+01:00,51
2019-09-27 17:26:01.974050045+01:00,51
2019-09-27 17:26:02.174000025+01:00,51
2019-09-27 17:26:02.374000072+01:00,51
2019-09-27 17:26:02.573950052+01:00,51
2019-09-27 17:26:02.774100065+01:00,51
2019-09-27 17:26:02.974100113+01:00,51
2019-09-27 17:26:03.174050093+01:00,51
2019-09-27 17:26:03.375550032+01:00,51
2019-09-27 17:26:03.574049950+01:00,50
2019-09-27 17:26:03.774250031+01:00,50
2019-09-27 17:26:03.974050045+01:00,50
2019-09-27 17:26:04.174099922+01:00,50
2019-09-27 17:26:04.374099970+01:00,50
2019-09-27 17:26:04.574150085+01:00,50
2019-09-27 17:26:04.774300098+01:00,50
2019-09-27 17:26:04.974250078+01:00,50
2019-09-27 17:26:05.174200058+01:00,50
2019-09-27 17:26:05.374200106+01:00,50
2019-09-27 17:26:05.574199915+01:00,50
2019-09-27 17:26:05.774199963+01:00,50
2019-09-27 17:26:05.974200010+01:00,50
2019-09-27 17:26:06.174249887+01:00,50
2019-09-27 17:26:06.374799967+01:00,50
2019-09-27 17:26:06.574450016+01:00,49
2019-09-27 17:26:06.774300098+01:00,49
2019-09-27 17:26:06.974250078+01:00,49
2019-09-27 17:26:07.174299955+01:00,49
2019-09-27 17:26:07.374350071+01:00,48
2019-09-27 17:26:07.574350119+01:00,48
2019-09-27 17:26:07.774499893+01:00,48
2019-09-27 17:26:07.974450111+01:00,48
2019-09-27 17:26:08.174449921+01:00,48
2019-09-27 17:26:08.374399900+01:00,48
2019-09-27 17:26:08.574399948+01:00,48
2019-09-27 17:26:08.774399996+01:00,48
2019-09-27 17:26:08.974699974+01:00,48
2019-09-27 17:26:09.174550056+01:00,48
2019-09-27 17:26:09.374500036+01:00,48
2019-09-27 17:26:09.574700117+01:00,48
2019-09-27 17:26:09.774549961+01:00,48
2019-09-27 17:26:09.974499941+01:00,48
2019-09-27 17:26:10.174700022+01:00,48
2019-09-27 17:26:10.374650002+01:00,48
2019-09-27 17:26:10.575850010+01:00,48
2019-09-27 17:26:10.774650097+01:00,48
2019-09-27 17:26:10.974699974+01:00,48
2019-09-27 17:26:11.174599886+01:00,48
2019-09-27 17:26:11.374599934+01:00,48
2019-09-27 17:26:11.574599981+01:00,48
2019-09-27 17:26:11.774650097+01:00,48
2019-09-27 17:26:11.974649906+01:00,49
2019-09-27 17:26:12.174700022+01:00,49
2019-09-27 17:26:12.374700069+01:00,48
2019-09-27 17:26:12.574700117+01:00,48
2019-09-27 17:26:12.775500059+01:00,48
2019-09-27 17:26:12.974699974+01:00,48
2019-09-27 17:26:13.175050020+01:00,48
2019-09-27 17:26:13.374949932+01:00,48
2019-09-27 17:26:13.574949980+01:00,48
2019-09-27 17:26:13.774950027+01:00,47
2019-09-27 17:26:13.974999905+01:00,47
2019-09-27 17:26:14.174999952+01:00,46
2019-09-27 17:26:14.375050068+01:00,46
2019-09-27 17:26:14.575000048+01:00,45
2019-09-27 17:26:14.775000095+01:00,45
2019-09-27 17:26:14.974999905+01:00,44
2019-09-27 17:26:15.174999952+01:00,44
2019-09-27 17:26:15.375050068+01:00,43
2019-09-27 17:26:15.575000048+01:00,42
2019-09-27 17:26:15.775000095+01:00,41
2019-09-27 17:26:15.974999905+01:00,40
2019-09-27 17:26:16.175050020+01:00,39
2019-09-27 17:26:16.375000+01:00,38
2019-09-27 17:26:16.575000048+01:00,37
2019-09-27 17:26:16.775000095+01:00,35
2019-09-27 17:26:16.974999905+01:00,34
2019-09-27 17:26:17.174999952+01:00,33
2019-09-27 17:26:17.375099897+01:00,32
2019-09-27 17:26:17.575050116+01:00,31
2019-09-27 17:26:17.775000095+01:00,30
2019-09-27 17:26:17.975049973+01:00,29
2019-09-27 17:26:18.175100088+01:00,28
2019-09-27 17:26:18.375099897+01:00,27
2019-09-27 17:26:18.575099945+01:00,26
2019-09-27 17:26:18.775199890+01:00,25
2019-09-27 17:26:18.975250006+01:00,24
2019-09-27 17:26:19.175149918+01:00,24
2019-09-27 17:26:19.375200033+01:00,23
2019-09-27 17:26:19.575150013+01:00,22
2019-09-27 17:26:19.775199890+01:00,21
2019-09-27 17:26:19.975399971+01:00,21
2019-09-27 17:26:20.175250053+01:00,20
2019-09-27 17:26:20.375349998+01:00,19
2019-09-27 17:26:20.575350046+01:00,19
2019-09-27 17:26:20.775399923+01:00,18
2019-09-27 17:26:20.975300074+01:00,18
2019-09-27 17:26:21.175400019+01:00,18
2019-09-27 17:26:21.375299931+01:00,17
2019-09-27 17:26:21.575299978+01:00,17
2019-09-27 17:26:21.775350094+01:00,17
2019-09-27 17:26:21.975699902+01:00,17
2019-09-27 17:26:22.175400019+01:00,17
2019-09-27 17:26:22.375449896+01:00,16
2019-09-27 17:26:22.575449944+01:00,16
2019-09-27 17:26:22.775449991+01:00,16
2019-09-27 17:26:22.975500107+01:00,15
2019-09-27 17:26:23.175549984+01:00,15
2019-09-27 17:26:23.375550032+01:00,15
2019-09-27 17:26:23.575550079+01:00,14
2019-09-27 17:26:23.775799990+01:00,14
2019-09-27 17:26:23.975600004+01:00,15
2019-09-27 17:26:24.175649881+01:00,15
2019-09-27 17:26:24.375649929+01:00,15
2019-09-27 17:26:24.575700045+01:00,16
2019-09-27 17:26:24.775749922+01:00,16
2019-09-27 17:26:24.975749969+01:00,16
2019-09-27 17:26:25.175800085+01:00,17
2019-09-27 17:26:25.375600100+01:00,17
2019-09-27 17:26:25.575599909+01:00,18
2019-09-27 17:26:25.775850058+01:00,18
2019-09-27 17:26:25.975600004+01:00,19
2019-09-27 17:26:26.175649881+01:00,19
2019-09-27 17:26:26.375649929+01:00,19
2019-09-27 17:26:26.575700045+01:00,20
2019-09-27 17:26:26.775650024+01:00,20
2019-09-27 17:26:26.975699902+01:00,21
2019-09-27 17:26:27.175699949+01:00,21
2019-09-27 17:26:27.375750065+01:00,22
2019-09-27 17:26:27.575750113+01:00,23
2019-09-27 17:26:27.775850058+01:00,23
2019-09-27 17:26:27.975749969+01:00,24
2019-09-27 17:26:28.175800085+01:00,25
2019-09-27 17:26:28.375799894+01:00,25
2019-09-27 17:26:28.575799942+01:00,26
2019-09-27 17:26:28.775799990+01:00,27
2019-09-27 17:26:28.975899935+01:00,27
2019-09-27 17:26:29.175950050+01:00,28
2019-09-27 17:26:29.376100063+01:00,29
2019-09-27 17:26:29.575900078+01:00,29
2019-09-27 17:26:29.775899887+01:00,30
2019-09-27 17:26:29.975899935+01:00,30
2019-09-27 17:26:30.175950050+01:00,31
2019-09-27 17:26:30.375999928+01:00,31
2019-09-27 17:26:30.576100111+01:00,32
2019-09-27 17:26:30.776099920+01:00,32
2019-09-27 17:26:30.976099968+01:00,33
2019-09-27 17:26:31.176100016+01:00,33
2019-09-27 17:26:31.377249956+01:00,34
2019-09-27 17:26:31.576250076+01:00,35
2019-09-27 17:26:31.776050091+01:00,35
2019-09-27 17:26:31.976150036+01:00,36
2019-09-27 17:26:32.176199913+01:00,36
2019-09-27 17:26:32.376100063+01:00,36
2019-09-27 17:26:32.576100111+01:00,36
2019-09-27 17:26:32.776099920+01:00,36
2019-09-27 17:26:32.976099968+01:00,36
2019-09-27 17:26:33.176150084+01:00,36
2019-09-27 17:26:33.376149893+01:00,36
2019-09-27 17:26:33.576149940+01:00,36
2019-09-27 17:26:33.776200056+01:00,36
2019-09-27 17:26:33.976150036+01:00,35
2019-09-27 17:26:34.176350117+01:00,35
2019-09-27 17:26:34.376199961+01:00,35
2019-09-27 17:26:34.576250076+01:00,35
2019-09-27 17:26:34.776249886+01:00,35
2019-09-27 17:26:34.976249933+01:00,35
2019-09-27 17:26:35.176500082+01:00,35
2019-09-27 17:26:35.376300097+01:00,35
2019-09-27 17:26:35.576550007+01:00,35
2019-09-27 17:26:35.776299953+01:00,35
2019-09-27 17:26:35.976300001+01:00,36
2019-09-27 17:26:36.176549911+01:00,36
2019-09-27 17:26:36.376349926+01:00,36
2019-09-27 17:26:36.576349974+01:00,36
2019-09-27 17:26:36.776649952+01:00,36
2019-09-27 17:26:36.976599932+01:00,36
2019-09-27 17:26:37.176399946+01:00,36
2019-09-27 17:26:37.376450062+01:00,36
2019-09-27 17:26:37.576450109+01:00,36
2019-09-27 17:26:37.776449919+01:00,36
2019-09-27 17:26:37.976599932+01:00,36
2019-09-27 17:26:38.176500082+01:00,36
2019-09-27 17:26:38.376600027+01:00,36
2019-09-27 17:26:38.576499939+01:00,36
2019-09-27 17:26:38.776499987+01:00,35
2019-09-27 17:26:38.976550102+01:00,35
2019-09-27 17:26:39.176549911+01:00,35
2019-09-27 17:26:39.376650095+01:00,35
2019-09-27 17:26:39.576750040+01:00,34
2019-09-27 17:26:39.776900053+01:00,34
2019-09-27 17:26:39.976599932+01:00,34
2019-09-27 17:26:40.176800013+01:00,33
2019-09-27 17:26:40.376749992+01:00,33
2019-09-27 17:26:40.576750040+01:00,33
2019-09-27 17:26:40.776750088+01:00,32
2019-09-27 17:26:40.976850033+01:00,32
2019-09-27 17:26:41.176700115+01:00,32
2019-09-27 17:26:41.377000093+01:00,32
2019-09-27 17:26:41.576699972+01:00,32
2019-09-27 17:26:41.776849985+01:00,32
2019-09-27 17:26:41.976949930+01:00,32
2019-09-27 17:26:42.177050114+01:00,32
2019-09-27 17:26:42.376749992+01:00,32
2019-09-27 17:26:42.576950073+01:00,32
2019-09-27 17:26:42.776799917+01:00,32
2019-09-27 17:26:42.976799965+01:00,33
2019-09-27 17:26:43.176949978+01:00,33
2019-09-27 17:26:43.376849890+01:00,33
2019-09-27 17:26:43.577600002+01:00,33
2019-09-27 17:26:43.776849985+01:00,33
2019-09-27 17:26:43.977099895+01:00,33
2019-09-27 17:26:44.177000046+01:00,33
2019-09-27 17:26:44.376899958+01:00,33
2019-09-27 17:26:44.576950073+01:00,33
2019-09-27 17:26:44.777050018+01:00,33
2019-09-27 17:26:44.976949930+01:00,33
2019-09-27 17:26:45.176949978+01:00,34
2019-09-27 17:26:45.377000093+01:00,34
2019-09-27 17:26:45.576999903+01:00,34
2019-09-27 17:26:45.777149916+01:00,34
2019-09-27 17:26:45.977099895+01:00,34
2019-09-27 17:26:46.177050114+01:00,33
2019-09-27 17:26:46.377300024+01:00,33
2019-09-27 17:26:46.577199936+01:00,33
2019-09-27 17:26:46.777349949+01:00,33
2019-09-27 17:26:46.977099895+01:00,33
