timestamps,S1_PID_11_ThrottlePosition
2019-09-27 17:22:24.799000025+01:00,20.39232
2019-09-27 17:22:24.999000072+01:00,20.784480000000002
2019-09-27 17:22:25.198849916+01:00,20.39232
2019-09-27 17:22:25.400199890+01:00,20.784480000000002
2019-09-27 17:22:25.598900080+01:00,20.784480000000002
2019-09-27 17:22:25.798899889+01:00,21.17664
2019-09-27 17:22:25.999200106+01:00,20.784480000000002
2019-09-27 17:22:26.198999882+01:00,18.43152
2019-09-27 17:22:26.398999929+01:00,12.54912
2019-09-27 17:22:26.598949909+01:00,15.6864
2019-09-27 17:22:26.798949957+01:00,15.29424
2019-09-27 17:22:26.998950005+01:00,14.90208
2019-09-27 17:22:27.198999882+01:00,14.11776
2019-09-27 17:22:27.398999929+01:00,12.15696
2019-09-27 17:22:27.599050045+01:00,13.33344
2019-09-27 17:22:27.799000025+01:00,15.29424
2019-09-27 17:22:27.999000072+01:00,16.07856
2019-09-27 17:22:28.199049950+01:00,16.07856
2019-09-27 17:22:28.399100065+01:00,15.6864
2019-09-27 17:22:28.599200010+01:00,17.25504
2019-09-27 17:22:28.799099922+01:00,17.6472
2019-09-27 17:22:29.000299931+01:00,17.25504
2019-09-27 17:22:29.199150085+01:00,17.25504
2019-09-27 17:22:29.399149895+01:00,17.6472
2019-09-27 17:22:29.599149942+01:00,17.6472
2019-09-27 17:22:29.799149990+01:00,17.6472
2019-09-27 17:22:29.999200106+01:00,17.6472
2019-09-27 17:22:30.199199915+01:00,18.039360000000002
2019-09-27 17:22:30.399250031+01:00,18.039360000000002
2019-09-27 17:22:30.599450111+01:00,18.039360000000002
2019-09-27 17:22:30.799400091+01:00,18.039360000000002
2019-09-27 17:22:30.999350071+01:00,18.039360000000002
2019-09-27 17:22:31.199450016+01:00,18.039360000000002
2019-09-27 17:22:31.399499893+01:00,18.43152
2019-09-27 17:22:31.599299908+01:00,18.43152
2019-09-27 17:22:31.799299955+01:00,16.86288
2019-09-27 17:22:31.999300003+01:00,16.47072
2019-09-27 17:22:32.199549913+01:00,13.7256
2019-09-27 17:22:32.399349928+01:00,14.90208
2019-09-27 17:22:32.599349976+01:00,15.29424
2019-09-27 17:22:32.799400091+01:00,16.47072
2019-09-27 17:22:32.999399900+01:00,16.07856
2019-09-27 17:22:33.199399948+01:00,16.07856
2019-09-27 17:22:33.399399996+01:00,16.07856
2019-09-27 17:22:33.599450111+01:00,16.07856
2019-09-27 17:22:33.799449921+01:00,16.07856
2019-09-27 17:22:33.999449968+01:00,16.07856
2019-09-27 17:22:34.199500084+01:00,16.07856
2019-09-27 17:22:34.399600029+01:00,16.07856
2019-09-27 17:22:34.599600077+01:00,16.07856
2019-09-27 17:22:34.799499989+01:00,16.07856
2019-09-27 17:22:34.999500036+01:00,16.07856
2019-09-27 17:22:35.199650049+01:00,16.07856
2019-09-27 17:22:35.399549961+01:00,16.07856
2019-09-27 17:22:35.599600077+01:00,16.07856
2019-09-27 17:22:35.799550056+01:00,16.07856
2019-09-27 17:22:35.999799967+01:00,16.07856
2019-09-27 17:22:36.199599981+01:00,16.07856
2019-09-27 17:22:36.399650097+01:00,16.07856
2019-09-27 17:22:36.599750042+01:00,16.07856
2019-09-27 17:22:36.799649954+01:00,16.07856
2019-09-27 17:22:36.999650002+01:00,16.07856
2019-09-27 17:22:37.199700117+01:00,16.07856
2019-09-27 17:22:37.399699926+01:00,16.07856
2019-09-27 17:22:37.599699974+01:00,16.07856
2019-09-27 17:22:37.799700022+01:00,16.07856
2019-09-27 17:22:37.999749899+01:00,16.07856
2019-09-27 17:22:38.199899912+01:00,16.07856
2019-09-27 17:22:38.399800062+01:00,16.07856
2019-09-27 17:22:38.599750042+01:00,16.07856
2019-09-27 17:22:38.799849987+01:00,16.07856
2019-09-27 17:22:38.999799967+01:00,16.07856
2019-09-27 17:22:39.200099945+01:00,16.07856
2019-09-27 17:22:39.399950027+01:00,16.07856
2019-09-27 17:22:39.599849939+01:00,16.07856
2019-09-27 17:22:39.800899982+01:00,16.07856
2019-09-27 17:22:39.999900103+01:00,16.07856
2019-09-27 17:22:40.199899912+01:00,16.07856
2019-09-27 17:22:40.399950027+01:00,16.07856
2019-09-27 17:22:40.600100040+01:00,15.6864
2019-09-27 17:22:40.800100088+01:00,15.29424
2019-09-27 17:22:41.000050068+01:00,12.15696
2019-09-27 17:22:41.200050116+01:00,13.33344
2019-09-27 17:22:41.400000095+01:00,13.33344
2019-09-27 17:22:41.599999905+01:00,13.33344
2019-09-27 17:22:41.799999952+01:00,12.94128
2019-09-27 17:22:42.000050068+01:00,12.54912
2019-09-27 17:22:42.200050116+01:00,12.54912
2019-09-27 17:22:42.400000095+01:00,13.33344
2019-09-27 17:22:42.600049973+01:00,14.509920000000001
2019-09-27 17:22:42.800299883+01:00,15.29424
2019-09-27 17:22:43.000099897+01:00,14.11776
2019-09-27 17:22:43.200099945+01:00,13.33344
2019-09-27 17:22:43.400099993+01:00,13.33344
2019-09-27 17:22:43.600300074+01:00,13.33344
2019-09-27 17:22:43.800149918+01:00,13.7256
2019-09-27 17:22:44.000200033+01:00,12.94128
2019-09-27 17:22:44.200150013+01:00,12.94128
2019-09-27 17:22:44.400199890+01:00,12.94128
2019-09-27 17:22:44.600199938+01:00,12.94128
2019-09-27 17:22:44.800299883+01:00,12.94128
2019-09-27 17:22:45.000250101+01:00,12.94128
2019-09-27 17:22:45.200249910+01:00,12.54912
2019-09-27 17:22:45.400249958+01:00,12.94128
2019-09-27 17:22:45.600250006+01:00,12.94128
2019-09-27 17:22:45.800250053+01:00,13.33344
2019-09-27 17:22:46.000299931+01:00,14.90208
2019-09-27 17:22:46.200299978+01:00,15.29424
2019-09-27 17:22:46.400350094+01:00,13.33344
2019-09-27 17:22:46.600349903+01:00,14.90208
2019-09-27 17:22:46.800549984+01:00,14.509920000000001
2019-09-27 17:22:47.000349998+01:00,14.509920000000001
2019-09-27 17:22:47.200500011+01:00,14.509920000000001
2019-09-27 17:22:55.000950098+01:00,29.019840000000002
2019-09-27 17:22:55.200949907+01:00,28.62768
2019-09-27 17:22:55.400949955+01:00,30.58848
2019-09-27 17:22:55.601049900+01:00,32.54928
2019-09-27 17:22:55.801199913+01:00,31.764960000000002
2019-09-27 17:22:56.001149893+01:00,30.58848
2019-09-27 17:22:56.201149940+01:00,29.019840000000002
2019-09-27 17:22:56.401099920+01:00,28.62768
2019-09-27 17:22:56.601150036+01:00,29.019840000000002
2019-09-27 17:22:56.801150084+01:00,29.019840000000002
2019-09-27 17:22:57.001199961+01:00,29.019840000000002
2019-09-27 17:22:57.201100111+01:00,28.62768
2019-09-27 17:22:57.401200056+01:00,21.5688
2019-09-27 17:22:57.601399899+01:00,19.21584
2019-09-27 17:22:57.801350117+01:00,18.82368
2019-09-27 17:22:58.001250029+01:00,18.039360000000002
2019-09-27 17:22:58.201250076+01:00,17.6472
2019-09-27 17:22:58.401299953+01:00,17.25504
2019-09-27 17:22:58.601300001+01:00,16.86288
2019-09-27 17:22:58.801199913+01:00,16.07856
2019-09-27 17:22:59.001499891+01:00,15.6864
2019-09-27 17:22:59.201400042+01:00,14.90208
2019-09-27 17:22:59.401200056+01:00,14.509920000000001
2019-09-27 17:22:59.601249933+01:00,14.509920000000001
2019-09-27 17:22:59.801249981+01:00,16.47072
2019-09-27 17:23:00.001300097+01:00,15.6864
2019-09-27 17:23:00.202349901+01:00,24.31392
2019-09-27 17:23:00.401299953+01:00,36.47088
2019-09-27 17:23:00.601599932+01:00,51.37296
2019-09-27 17:23:00.801399946+01:00,45.88272
2019-09-27 17:23:01.001450062+01:00,49.02
2019-09-27 17:23:01.201499939+01:00,45.49056
2019-09-27 17:23:01.401350021+01:00,41.96112
2019-09-27 17:23:01.601500034+01:00,38.823840000000004
2019-09-27 17:23:01.801399946+01:00,36.86304
2019-09-27 17:23:02.001650095+01:00,35.68656
2019-09-27 17:23:02.201400042+01:00,34.90224
2019-09-27 17:23:02.401449919+01:00,33.72576
2019-09-27 17:23:02.601449966+01:00,32.94144
2019-09-27 17:23:02.801450014+01:00,32.54928
2019-09-27 17:23:03.001549959+01:00,32.54928
2019-09-27 17:23:03.201600075+01:00,32.15712
2019-09-27 17:23:03.401750088+01:00,32.15712
2019-09-27 17:23:03.601700068+01:00,32.54928
2019-09-27 17:23:03.801500082+01:00,32.54928
2019-09-27 17:23:04.001749992+01:00,18.43152
2019-09-27 17:23:04.201600075+01:00,17.25504
2019-09-27 17:23:04.401599884+01:00,16.86288
2019-09-27 17:23:04.602250099+01:00,16.47072
2019-09-27 17:23:04.801549911+01:00,16.07856
2019-09-27 17:23:05.001600027+01:00,15.6864
2019-09-27 17:23:05.201649904+01:00,14.90208
2019-09-27 17:23:05.401649952+01:00,14.509920000000001
2019-09-27 17:23:05.601650+01:00,12.15696
2019-09-27 17:23:05.801650047+01:00,12.94128
2019-09-27 17:23:06.002000093+01:00,12.94128
2019-09-27 17:23:06.201699972+01:00,16.07856
2019-09-27 17:23:06.401700020+01:00,16.47072
2019-09-27 17:23:06.601700068+01:00,21.17664
2019-09-27 17:23:06.801749945+01:00,29.019840000000002
2019-09-27 17:23:07.001749992+01:00,41.1768
2019-09-27 17:23:07.201849937+01:00,52.15728
2019-09-27 17:23:07.401799917+01:00,49.02
2019-09-27 17:23:07.601799965+01:00,47.84352
2019-09-27 17:23:07.801800013+01:00,46.27488
2019-09-27 17:23:08.001899958+01:00,45.49056
2019-09-27 17:23:08.201849937+01:00,45.49056
2019-09-27 17:23:08.401999950+01:00,46.27488
2019-09-27 17:23:08.802099943+01:00,59.60832
2019-09-27 17:23:09.202500105+01:00,56.8632
2019-09-27 17:23:09.401900053+01:00,52.9416
2019-09-27 17:23:09.601949930+01:00,49.02
2019-09-27 17:23:09.801949978+01:00,46.66704
2019-09-27 17:23:10.002000093+01:00,45.0984
2019-09-27 17:23:10.201999903+01:00,43.1376
2019-09-27 17:23:10.403150082+01:00,41.568960000000004
2019-09-27 17:23:10.602400064+01:00,41.1768
2019-09-27 17:23:10.802200079+01:00,40.78464
2019-09-27 17:23:11.002249956+01:00,40.00032
2019-09-27 17:23:11.202199936+01:00,39.60816
2019-09-27 17:23:11.602149963+01:00,11.764800000000001
2019-09-27 17:23:11.802150011+01:00,16.07856
2019-09-27 17:23:12.002099991+01:00,16.47072
2019-09-27 17:23:12.202100039+01:00,15.6864
2019-09-27 17:23:12.402250051+01:00,15.29424
2019-09-27 17:23:12.602250099+01:00,14.509920000000001
2019-09-27 17:23:12.803200006+01:00,14.11776
2019-09-27 17:23:13.002249956+01:00,11.764800000000001
2019-09-27 17:23:13.202199936+01:00,15.29424
2019-09-27 17:23:13.402199984+01:00,15.6864
2019-09-27 17:23:13.602349997+01:00,16.86288
2019-09-27 17:23:13.802200079+01:00,15.6864
2019-09-27 17:23:14.002249956+01:00,20.784480000000002
2019-09-27 17:23:14.202349901+01:00,25.09824
2019-09-27 17:23:14.402250051+01:00,30.58848
2019-09-27 17:23:14.602349997+01:00,39.216
2019-09-27 17:23:14.802299976+01:00,40.00032
2019-09-27 17:23:15.002300024+01:00,40.78464
2019-09-27 17:23:15.202349901+01:00,40.39248
2019-09-27 17:23:15.402450085+01:00,40.78464
2019-09-27 17:23:15.602349997+01:00,40.00032
2019-09-27 17:23:15.802350044+01:00,39.216
2019-09-27 17:23:16.002549887+01:00,38.43168
2019-09-27 17:23:16.202500105+01:00,37.64736
2019-09-27 17:23:16.402600050+01:00,37.2552
2019-09-27 17:23:16.602400064+01:00,36.86304
2019-09-27 17:23:16.802500010+01:00,36.86304
2019-09-27 17:23:17.002449989+01:00,36.47088
2019-09-27 17:23:17.202450037+01:00,36.078720000000004
2019-09-27 17:23:17.402549982+01:00,36.47088
2019-09-27 17:23:17.602499962+01:00,36.078720000000004
2019-09-27 17:23:17.802599907+01:00,36.47088
2019-09-27 17:23:18.002549887+01:00,36.47088
2019-09-27 17:23:18.202549934+01:00,36.47088
2019-09-27 17:23:18.402549982+01:00,39.216
2019-09-27 17:23:18.602550030+01:00,35.68656
2019-09-27 17:23:18.802550077+01:00,29.019840000000002
2019-09-27 17:23:19.002850056+01:00,28.62768
2019-09-27 17:23:19.202600002+01:00,27.84336
2019-09-27 17:23:19.402600050+01:00,27.84336
2019-09-27 17:23:19.602649927+01:00,28.62768
2019-09-27 17:23:19.803299904+01:00,31.764960000000002
2019-09-27 17:23:20.002650023+01:00,33.72576
2019-09-27 17:23:20.202650070+01:00,35.2944
2019-09-27 17:23:20.402899981+01:00,35.2944
2019-09-27 17:23:20.602799892+01:00,34.90224
2019-09-27 17:23:20.802799940+01:00,35.68656
2019-09-27 17:23:21.002850056+01:00,35.68656
2019-09-27 17:23:21.202850103+01:00,35.68656
2019-09-27 17:23:21.402750015+01:00,35.2944
2019-09-27 17:23:21.602750063+01:00,35.2944
2019-09-27 17:23:21.802750111+01:00,34.51008
2019-09-27 17:23:22.002799988+01:00,29.80416
2019-09-27 17:23:22.202800035+01:00,25.88256
2019-09-27 17:23:22.402849913+01:00,23.529600000000002
2019-09-27 17:23:22.602950096+01:00,23.529600000000002
2019-09-27 17:23:22.802949905+01:00,23.529600000000002
2019-09-27 17:23:23.002850056+01:00,23.92176
2019-09-27 17:23:23.203150034+01:00,23.529600000000002
2019-09-27 17:23:23.402899981+01:00,16.47072
2019-09-27 17:23:23.602900028+01:00,16.07856
2019-09-27 17:23:23.802900076+01:00,14.90208
2019-09-27 17:23:24.002949953+01:00,14.509920000000001
2019-09-27 17:23:24.202950001+01:00,14.509920000000001
2019-09-27 17:23:24.402950048+01:00,14.90208
2019-09-27 17:23:24.603100061+01:00,16.07856
2019-09-27 17:23:24.802999973+01:00,16.07856
2019-09-27 17:23:25.003000021+01:00,16.07856
2019-09-27 17:23:25.203200102+01:00,16.07856
2019-09-27 17:23:25.403000116+01:00,19.21584
2019-09-27 17:23:25.603049994+01:00,19.21584
2019-09-27 17:23:25.803050041+01:00,19.608
2019-09-27 17:23:26.004149914+01:00,20.39232
2019-09-27 17:23:26.203200102+01:00,17.6472
2019-09-27 17:23:26.403100014+01:00,18.82368
2019-09-27 17:23:26.603349924+01:00,22.35312
2019-09-27 17:23:26.803149939+01:00,25.4904
2019-09-27 17:23:27.003249884+01:00,27.84336
2019-09-27 17:23:27.203249931+01:00,35.2944
2019-09-27 17:23:27.403150082+01:00,34.90224
2019-09-27 17:23:27.603199959+01:00,34.51008
2019-09-27 17:23:27.803499937+01:00,33.72576
2019-09-27 17:23:28.003200054+01:00,32.15712
2019-09-27 17:23:28.203449965+01:00,31.764960000000002
2019-09-27 17:23:28.403249979+01:00,31.3728
2019-09-27 17:23:28.603450060+01:00,30.98064
2019-09-27 17:23:28.803250074+01:00,31.3728
2019-09-27 17:23:29.003599882+01:00,31.3728
2019-09-27 17:23:29.203299999+01:00,31.764960000000002
2019-09-27 17:23:29.403300047+01:00,31.764960000000002
2019-09-27 17:23:29.603300095+01:00,31.764960000000002
2019-09-27 17:23:29.803550005+01:00,31.764960000000002
2019-09-27 17:23:30.003400087+01:00,32.15712
2019-09-27 17:23:30.203399897+01:00,32.15712
2019-09-27 17:23:30.403399944+01:00,32.15712
2019-09-27 17:23:30.603499889+01:00,32.15712
2019-09-27 17:23:30.803499937+01:00,32.15712
2019-09-27 17:23:31.003550053+01:00,32.15712
2019-09-27 17:23:31.203550100+01:00,30.58848
2019-09-27 17:23:31.403450012+01:00,30.98064
2019-09-27 17:23:31.603450060+01:00,30.98064
2019-09-27 17:23:31.803450108+01:00,31.764960000000002
2019-09-27 17:23:32.003599882+01:00,31.764960000000002
2019-09-27 17:23:32.203500032+01:00,31.3728
2019-09-27 17:23:32.403599977+01:00,31.3728
2019-09-27 17:23:32.603499889+01:00,31.3728
2019-09-27 17:23:32.803550005+01:00,31.3728
2019-09-27 17:23:33.003550053+01:00,31.3728
2019-09-27 17:23:33.203599930+01:00,29.80416
2019-09-27 17:23:33.403700113+01:00,30.58848
2019-09-27 17:23:33.603600025+01:00,30.58848
2019-09-27 17:23:33.803600073+01:00,30.19632
2019-09-27 17:23:34.003649950+01:00,30.58848
2019-09-27 17:23:34.203850031+01:00,30.58848
2019-09-27 17:23:34.403749943+01:00,30.58848
2019-09-27 17:23:34.603650093+01:00,30.19632
2019-09-27 17:23:34.803699970+01:00,30.98064
2019-09-27 17:23:35.003900051+01:00,31.3728
2019-09-27 17:23:35.203900099+01:00,31.3728
2019-09-27 17:23:35.403700113+01:00,31.3728
2019-09-27 17:23:35.603749990+01:00,31.3728
2019-09-27 17:23:35.804450035+01:00,30.98064
2019-09-27 17:23:36.003900051+01:00,29.019840000000002
2019-09-27 17:23:36.203799963+01:00,19.608
2019-09-27 17:23:36.403800011+01:00,18.82368
2019-09-27 17:23:36.603800058+01:00,16.86288
2019-09-27 17:23:36.803800106+01:00,16.86288
2019-09-27 17:23:37.004100084+01:00,16.86288
2019-09-27 17:23:37.204050064+01:00,16.86288
2019-09-27 17:23:37.403850079+01:00,16.86288
2019-09-27 17:23:37.603899956+01:00,16.86288
2019-09-27 17:23:37.803849936+01:00,16.86288
2019-09-27 17:23:38.003950119+01:00,16.86288
2019-09-27 17:23:38.203900099+01:00,16.86288
2019-09-27 17:23:38.403949976+01:00,16.86288
2019-09-27 17:23:38.603950024+01:00,17.25504
2019-09-27 17:23:38.803950071+01:00,16.86288
2019-09-27 17:23:39.003950119+01:00,17.6472
2019-09-27 17:23:39.204200029+01:00,17.6472
2019-09-27 17:23:39.404000044+01:00,17.6472
2019-09-27 17:23:39.604000092+01:00,17.6472
2019-09-27 17:23:39.804100037+01:00,17.6472
2019-09-27 17:23:40.004100084+01:00,17.6472
2019-09-27 17:23:40.204050064+01:00,17.6472
2019-09-27 17:23:40.404249907+01:00,17.25504
2019-09-27 17:23:40.604300022+01:00,17.6472
2019-09-27 17:23:40.804150105+01:00,17.6472
2019-09-27 17:23:41.004250050+01:00,17.6472
2019-09-27 17:23:41.204400063+01:00,17.6472
2019-09-27 17:23:41.404700041+01:00,17.6472
2019-09-27 17:23:41.604500055+01:00,17.6472
2019-09-27 17:23:41.804399967+01:00,17.25504
2019-09-27 17:23:42.004450083+01:00,18.039360000000002
2019-09-27 17:23:42.205250025+01:00,17.6472
2019-09-27 17:23:42.404449940+01:00,17.6472
2019-09-27 17:23:42.604199886+01:00,18.039360000000002
2019-09-27 17:23:42.804450035+01:00,17.6472
2019-09-27 17:23:43.004250050+01:00,18.039360000000002
2019-09-27 17:23:43.204250097+01:00,18.039360000000002
2019-09-27 17:23:43.404249907+01:00,17.6472
2019-09-27 17:23:43.604300022+01:00,17.25504
2019-09-27 17:23:43.804399967+01:00,17.6472
2019-09-27 17:23:44.004349947+01:00,17.6472
2019-09-27 17:23:44.204349995+01:00,17.6472
2019-09-27 17:23:44.404449940+01:00,18.039360000000002
2019-09-27 17:23:44.605050087+01:00,17.6472
2019-09-27 17:23:44.804549932+01:00,17.6472
2019-09-27 17:23:45.004499912+01:00,18.43152
2019-09-27 17:23:45.204550028+01:00,18.039360000000002
2019-09-27 17:23:45.405499935+01:00,18.039360000000002
2019-09-27 17:23:45.604449987+01:00,18.039360000000002
2019-09-27 17:23:45.804450035+01:00,18.039360000000002
2019-09-27 17:23:46.004549980+01:00,18.039360000000002
2019-09-27 17:23:46.204499960+01:00,18.43152
2019-09-27 17:23:46.404500008+01:00,18.039360000000002
2019-09-27 17:23:46.604500055+01:00,17.6472
2019-09-27 17:23:46.804650068+01:00,18.039360000000002
2019-09-27 17:23:47.004750013+01:00,18.039360000000002
2019-09-27 17:23:47.204550028+01:00,18.039360000000002
2019-09-27 17:23:47.404550076+01:00,18.039360000000002
2019-09-27 17:23:47.604850054+01:00,18.039360000000002
2019-09-27 17:23:47.804549932+01:00,18.039360000000002
2019-09-27 17:23:48.004600048+01:00,18.43152
2019-09-27 17:23:48.204600096+01:00,18.039360000000002
2019-09-27 17:23:48.404649973+01:00,18.039360000000002
2019-09-27 17:23:48.604650021+01:00,18.039360000000002
2019-09-27 17:23:48.804650068+01:00,18.039360000000002
2019-09-27 17:23:49.004750013+01:00,18.039360000000002
2019-09-27 17:23:49.204950094+01:00,18.43152
2019-09-27 17:23:49.404700041+01:00,18.039360000000002
2019-09-27 17:23:49.604700089+01:00,17.25504
2019-09-27 17:23:49.804749966+01:00,16.47072
2019-09-27 17:23:50.004750013+01:00,14.11776
2019-09-27 17:23:50.204750061+01:00,15.29424
2019-09-27 17:23:50.405149937+01:00,15.29424
2019-09-27 17:23:50.604850054+01:00,16.86288
2019-09-27 17:23:50.804899931+01:00,16.47072
2019-09-27 17:23:51.004899979+01:00,16.86288
2019-09-27 17:23:51.204950094+01:00,16.47072
2019-09-27 17:23:51.404949903+01:00,16.47072
2019-09-27 17:23:51.605050087+01:00,16.47072
2019-09-27 17:23:51.805150032+01:00,16.47072
2019-09-27 17:23:52.005000114+01:00,16.47072
2019-09-27 17:23:52.204999924+01:00,16.47072
2019-09-27 17:23:52.405950069+01:00,16.47072
2019-09-27 17:23:52.605050087+01:00,16.47072
2019-09-27 17:23:52.804949999+01:00,16.47072
2019-09-27 17:23:53.005049944+01:00,16.47072
2019-09-27 17:23:53.205650091+01:00,16.47072
2019-09-27 17:23:53.405200005+01:00,16.47072
2019-09-27 17:23:53.605050087+01:00,16.47072
2019-09-27 17:23:53.805099964+01:00,16.86288
2019-09-27 17:23:54.005049944+01:00,16.47072
2019-09-27 17:23:54.205100060+01:00,16.86288
2019-09-27 17:23:54.405149937+01:00,16.86288
2019-09-27 17:23:54.605050087+01:00,16.86288
2019-09-27 17:23:54.805299997+01:00,16.86288
2019-09-27 17:23:55.005100012+01:00,16.86288
2019-09-27 17:23:55.205100060+01:00,16.86288
2019-09-27 17:23:55.405100107+01:00,16.86288
2019-09-27 17:23:55.605149984+01:00,16.86288
2019-09-27 17:23:55.805099964+01:00,16.86288
2019-09-27 17:23:56.005150080+01:00,16.86288
2019-09-27 17:23:56.205149889+01:00,16.86288
2019-09-27 17:23:56.405200005+01:00,16.86288
2019-09-27 17:23:56.605200052+01:00,16.86288
2019-09-27 17:23:56.805200100+01:00,16.86288
2019-09-27 17:23:57.005249977+01:00,16.86288
2019-09-27 17:23:57.205450058+01:00,16.86288
2019-09-27 17:23:57.405349970+01:00,16.86288
2019-09-27 17:23:57.605600119+01:00,16.86288
2019-09-27 17:23:57.805350065+01:00,16.86288
2019-09-27 17:23:58.006000042+01:00,16.86288
2019-09-27 17:23:58.205300093+01:00,16.86288
2019-09-27 17:23:58.405349970+01:00,16.86288
2019-09-27 17:23:58.605350018+01:00,16.86288
2019-09-27 17:23:58.805550098+01:00,16.86288
2019-09-27 17:23:59.005350113+01:00,16.86288
2019-09-27 17:23:59.205699921+01:00,16.86288
2019-09-27 17:23:59.405400038+01:00,16.86288
2019-09-27 17:23:59.605499983+01:00,16.86288
2019-09-27 17:23:59.805399895+01:00,16.86288
2019-09-27 17:24:00.005500078+01:00,16.86288
2019-09-27 17:24:00.205499887+01:00,16.86288
2019-09-27 17:24:00.405499935+01:00,16.86288
2019-09-27 17:24:00.605550051+01:00,16.86288
2019-09-27 17:24:00.805700064+01:00,16.86288
2019-09-27 17:24:01.006599903+01:00,16.86288
2019-09-27 17:24:01.205749989+01:00,16.86288
2019-09-27 17:24:01.406150103+01:00,16.47072
2019-09-27 17:24:01.605550051+01:00,16.86288
2019-09-27 17:24:01.805550098+01:00,16.86288
2019-09-27 17:24:02.005599976+01:00,16.86288
2019-09-27 17:24:02.205600023+01:00,16.86288
2019-09-27 17:24:02.405600071+01:00,16.86288
2019-09-27 17:24:02.606300116+01:00,16.86288
2019-09-27 17:24:02.805799961+01:00,16.86288
2019-09-27 17:24:03.005700111+01:00,16.86288
2019-09-27 17:24:03.205749989+01:00,16.86288
2019-09-27 17:24:03.405649900+01:00,16.86288
2019-09-27 17:24:03.605750084+01:00,16.86288
2019-09-27 17:24:03.806099892+01:00,16.86288
2019-09-27 17:24:04.005850077+01:00,16.86288
2019-09-27 17:24:04.205699921+01:00,16.86288
2019-09-27 17:24:04.405750036+01:00,16.86288
2019-09-27 17:24:04.605750084+01:00,16.86288
2019-09-27 17:24:04.805749893+01:00,16.86288
2019-09-27 17:24:05.005800009+01:00,16.86288
2019-09-27 17:24:05.205800056+01:00,16.86288
2019-09-27 17:24:05.405800104+01:00,16.86288
2019-09-27 17:24:05.605849981+01:00,16.86288
2019-09-27 17:24:05.806600094+01:00,16.86288
2019-09-27 17:24:06.006850004+01:00,16.86288
2019-09-27 17:24:06.206650019+01:00,16.86288
2019-09-27 17:24:06.406699896+01:00,16.86288
2019-09-27 17:24:06.606699944+01:00,16.86288
2019-09-27 17:24:06.806750059+01:00,16.86288
2019-09-27 17:24:07.006999969+01:00,16.86288
2019-09-27 17:24:07.206099987+01:00,16.86288
2019-09-27 17:24:07.406749964+01:00,16.86288
2019-09-27 17:24:07.606750011+01:00,16.86288
2019-09-27 17:24:07.806699991+01:00,16.86288
2019-09-27 17:24:08.006999969+01:00,16.86288
2019-09-27 17:24:08.206799984+01:00,16.86288
2019-09-27 17:24:08.406749964+01:00,16.86288
2019-09-27 17:24:08.606800079+01:00,16.86288
2019-09-27 17:24:08.806750059+01:00,16.86288
2019-09-27 17:24:09.006050110+01:00,16.86288
2019-09-27 17:24:09.206749916+01:00,16.86288
2019-09-27 17:24:09.407150030+01:00,16.86288
2019-09-27 17:24:09.606699944+01:00,16.86288
2019-09-27 17:24:09.806699991+01:00,16.86288
2019-09-27 17:24:10.006999969+01:00,16.86288
2019-09-27 17:24:10.207000017+01:00,16.86288
2019-09-27 17:24:10.406699896+01:00,16.86288
2019-09-27 17:24:10.606300116+01:00,16.86288
2019-09-27 17:24:10.806750059+01:00,16.86288
2019-09-27 17:24:11.006750107+01:00,16.86288
2019-09-27 17:24:11.206500053+01:00,16.86288
2019-09-27 17:24:11.406500101+01:00,16.86288
2019-09-27 17:24:11.606499910+01:00,16.86288
2019-09-27 17:24:11.806499958+01:00,16.86288
2019-09-27 17:24:12.006599903+01:00,16.86288
2019-09-27 17:24:12.206500053+01:00,16.86288
2019-09-27 17:24:12.406500101+01:00,16.86288
2019-09-27 17:24:12.607450008+01:00,16.86288
2019-09-27 17:24:12.807100058+01:00,16.86288
2019-09-27 17:24:13.006550074+01:00,16.86288
2019-09-27 17:24:13.207050085+01:00,16.86288
2019-09-27 17:24:13.406500101+01:00,16.86288
2019-09-27 17:24:13.606499910+01:00,16.86288
2019-09-27 17:24:13.806499958+01:00,16.86288
2019-09-27 17:24:14.006400108+01:00,16.86288
2019-09-27 17:24:14.207200050+01:00,16.86288
2019-09-27 17:24:14.406549931+01:00,16.86288
2019-09-27 17:24:14.606699944+01:00,16.86288
2019-09-27 17:24:14.806449890+01:00,16.86288
2019-09-27 17:24:15.006500006+01:00,16.86288
2019-09-27 17:24:15.206500053+01:00,16.86288
2019-09-27 17:24:15.406500101+01:00,16.86288
2019-09-27 17:24:15.606499910+01:00,16.86288
2019-09-27 17:24:15.806499958+01:00,16.86288
2019-09-27 17:24:16.006550074+01:00,16.86288
2019-09-27 17:24:16.206549883+01:00,16.86288
2019-09-27 17:24:16.406749964+01:00,16.86288
2019-09-27 17:24:16.606699944+01:00,16.86288
2019-09-27 17:24:16.806600094+01:00,16.86288
2019-09-27 17:24:17.006700039+01:00,16.86288
2019-09-27 17:24:17.206650019+01:00,16.86288
2019-09-27 17:24:17.406899929+01:00,16.86288
2019-09-27 17:24:17.606650114+01:00,16.86288
2019-09-27 17:24:17.806900024+01:00,16.86288
2019-09-27 17:24:18.006700039+01:00,16.86288
2019-09-27 17:24:18.206700087+01:00,16.86288
2019-09-27 17:24:18.406800032+01:00,16.86288
2019-09-27 17:24:18.606699944+01:00,16.86288
