timestamps,response,length,service
2019-09-27 17:27:38.980999947+01:00,4,3,1
2019-09-27 17:27:39.020849943+01:00,4,3,1
2019-09-27 17:27:39.060950041+01:00,4,4,1
2019-09-27 17:27:39.100749969+01:00,4,3,1
2019-09-27 17:27:39.140749931+01:00,4,3,1
2019-09-27 17:27:39.160749912+01:00,4,4,1
2019-09-27 17:27:39.181099892+01:00,4,3,1
2019-09-27 17:27:39.220750093+01:00,4,3,1
2019-09-27 17:27:39.260999918+01:00,4,4,1
2019-09-27 17:27:39.340749979+01:00,4,3,1
2019-09-27 17:27:39.360800028+01:00,4,4,1
2019-09-27 17:27:39.381050110+01:00,4,3,1
2019-09-27 17:27:39.420850039+01:00,4,3,1
2019-09-27 17:27:39.461100101+01:00,4,4,1
2019-09-27 17:27:39.540800095+01:00,4,3,1
2019-09-27 17:27:39.561700106+01:00,4,4,1
2019-09-27 17:27:39.580800056+01:00,4,3,1
2019-09-27 17:27:39.621000051+01:00,4,3,1
2019-09-27 17:27:39.660900116+01:00,4,4,1
2019-09-27 17:27:39.740950108+01:00,4,3,1
2019-09-27 17:27:39.760799885+01:00,4,4,1
2019-09-27 17:27:39.780800104+01:00,4,3,1
2019-09-27 17:27:39.822000027+01:00,4,3,1
2019-09-27 17:27:39.860800028+01:00,4,4,1
2019-09-27 17:27:39.940850019+01:00,4,3,1
2019-09-27 17:27:39.960799932+01:00,4,4,1
2019-09-27 17:27:39.980799913+01:00,4,3,1
2019-09-27 17:27:40.020849943+01:00,4,3,1
2019-09-27 17:27:40.060849905+01:00,4,4,1
2019-09-27 17:27:40.100850105+01:00,4,3,1
2019-09-27 17:27:40.141099930+01:00,4,3,1
2019-09-27 17:27:40.161999941+01:00,4,4,1
2019-09-27 17:27:40.180949926+01:00,4,3,1
2019-09-27 17:27:40.220999956+01:00,4,3,1
2019-09-27 17:27:40.260950089+01:00,4,4,1
2019-09-27 17:27:40.340850115+01:00,4,3,1
2019-09-27 17:27:40.360949993+01:00,4,4,1
2019-09-27 17:27:40.380899906+01:00,4,3,1
2019-09-27 17:27:40.421099901+01:00,4,3,1
2019-09-27 17:27:40.460949898+01:00,4,4,1
2019-09-27 17:27:40.540950060+01:00,4,3,1
2019-09-27 17:27:40.560950041+01:00,4,4,1
2019-09-27 17:27:40.580950022+01:00,4,3,1
2019-09-27 17:27:40.620949984+01:00,4,3,1
2019-09-27 17:27:40.661050081+01:00,4,4,1
2019-09-27 17:27:40.741199970+01:00,4,3,1
2019-09-27 17:27:40.760950089+01:00,4,4,1
2019-09-27 17:27:40.780950069+01:00,4,3,1
2019-09-27 17:27:40.821000099+01:00,4,3,1
2019-09-27 17:27:40.860949993+01:00,4,4,1
2019-09-27 17:27:40.940999985+01:00,4,3,1
2019-09-27 17:27:40.960999966+01:00,4,4,1
2019-09-27 17:27:40.980999947+01:00,4,3,1
2019-09-27 17:27:41.021150112+01:00,4,3,1
2019-09-27 17:27:41.061000109+01:00,4,4,1
2019-09-27 17:27:41.101000071+01:00,4,3,1
2019-09-27 17:27:41.141000032+01:00,4,3,1
2019-09-27 17:27:41.161000013+01:00,4,4,1
2019-09-27 17:27:41.180900097+01:00,4,3,1
2019-09-27 17:27:41.220900059+01:00,4,3,1
2019-09-27 17:27:41.260950089+01:00,4,4,1
2019-09-27 17:27:41.341700077+01:00,4,3,1
2019-09-27 17:27:41.360949993+01:00,4,4,1
2019-09-27 17:27:41.380899906+01:00,4,3,1
2019-09-27 17:27:41.420949936+01:00,4,3,1
2019-09-27 17:27:41.460999966+01:00,4,4,1
2019-09-27 17:27:41.540899992+01:00,4,3,1
2019-09-27 17:27:41.561049938+01:00,4,4,1
2019-09-27 17:27:41.581049919+01:00,4,3,1
2019-09-27 17:27:41.621200085+01:00,4,3,1
2019-09-27 17:27:41.660900116+01:00,4,4,1
2019-09-27 17:27:41.740950108+01:00,4,3,1
2019-09-27 17:27:41.760999918+01:00,4,4,1
2019-09-27 17:27:41.781049967+01:00,4,3,1
2019-09-27 17:27:41.821049929+01:00,4,3,1
2019-09-27 17:27:41.861150026+01:00,4,4,1
2019-09-27 17:27:41.940949917+01:00,4,3,1
2019-09-27 17:27:41.961050034+01:00,4,4,1
2019-09-27 17:27:41.980950117+01:00,4,3,1
2019-09-27 17:27:42.020950079+01:00,4,3,1
2019-09-27 17:27:42.061199903+01:00,4,4,1
2019-09-27 17:27:42.101000071+01:00,4,3,1
2019-09-27 17:27:42.141099930+01:00,4,3,1
2019-09-27 17:27:42.161299944+01:00,4,4,1
2019-09-27 17:27:42.180949926+01:00,4,3,1
2019-09-27 17:27:42.220999956+01:00,4,3,1
2019-09-27 17:27:42.261149883+01:00,4,4,1
2019-09-27 17:27:42.341200113+01:00,4,3,1
2019-09-27 17:27:42.361099958+01:00,4,4,1
2019-09-27 17:27:42.381799936+01:00,4,3,1
2019-09-27 17:27:42.421000004+01:00,4,3,1
2019-09-27 17:27:42.460999966+01:00,4,4,1
2019-09-27 17:27:42.541100025+01:00,4,3,1
2019-09-27 17:27:42.561199903+01:00,4,4,1
2019-09-27 17:27:42.581199884+01:00,4,3,1
2019-09-27 17:27:42.621200085+01:00,4,3,1
2019-09-27 17:27:42.661000013+01:00,4,4,1
2019-09-27 17:27:42.740999937+01:00,4,3,1
2019-09-27 17:27:42.761100054+01:00,4,4,1
2019-09-27 17:27:42.780999899+01:00,4,3,1
2019-09-27 17:27:42.821000099+01:00,4,3,1
2019-09-27 17:27:42.861000061+01:00,4,4,1
2019-09-27 17:27:42.942049980+01:00,4,3,1
2019-09-27 17:27:42.961050034+01:00,4,4,1
2019-09-27 17:27:42.980999947+01:00,4,3,1
2019-09-27 17:27:43.021049976+01:00,4,3,1
2019-09-27 17:27:43.061049938+01:00,4,4,1
2019-09-27 17:27:43.101150036+01:00,4,3,1
2019-09-27 17:27:43.141050100+01:00,4,3,1
2019-09-27 17:27:43.161050081+01:00,4,4,1
2019-09-27 17:27:43.181149960+01:00,4,3,1
2019-09-27 17:27:43.221050024+01:00,4,3,1
2019-09-27 17:27:43.261049986+01:00,4,4,1
2019-09-27 17:27:43.341049910+01:00,4,3,1
2019-09-27 17:27:43.361049891+01:00,4,4,1
2019-09-27 17:27:43.381050110+01:00,4,3,1
2019-09-27 17:27:43.421250105+01:00,4,3,1
2019-09-27 17:27:43.461050034+01:00,4,4,1
2019-09-27 17:27:43.541049957+01:00,4,3,1
2019-09-27 17:27:43.561049938+01:00,4,4,1
2019-09-27 17:27:43.581099987+01:00,4,3,1
2019-09-27 17:27:43.621049881+01:00,4,3,1
2019-09-27 17:27:43.661050081+01:00,4,4,1
2019-09-27 17:27:43.741050005+01:00,4,3,1
2019-09-27 17:27:43.761100054+01:00,4,4,1
2019-09-27 17:27:43.781049967+01:00,4,3,1
2019-09-27 17:27:43.821300030+01:00,4,3,1
2019-09-27 17:27:43.861099958+01:00,4,4,1
2019-09-27 17:27:43.941200018+01:00,4,3,1
2019-09-27 17:27:43.961349964+01:00,4,4,1
2019-09-27 17:27:43.981100082+01:00,4,3,1
2019-09-27 17:27:44.021100044+01:00,4,3,1
2019-09-27 17:27:44.061100006+01:00,4,4,1
2019-09-27 17:27:44.101099968+01:00,4,3,1
2019-09-27 17:27:44.141099930+01:00,4,3,1
2019-09-27 17:27:44.161350012+01:00,4,4,1
2019-09-27 17:27:44.181099892+01:00,4,3,1
2019-09-27 17:27:44.221149921+01:00,4,3,1
2019-09-27 17:27:44.261100054+01:00,4,4,1
2019-09-27 17:27:44.341150045+01:00,4,3,1
2019-09-27 17:27:44.361200094+01:00,4,4,1
2019-09-27 17:27:44.381150007+01:00,4,3,1
2019-09-27 17:27:44.421099901+01:00,4,3,1
2019-09-27 17:27:44.461450100+01:00,4,4,1
2019-09-27 17:27:44.541150093+01:00,4,3,1
2019-09-27 17:27:44.561150074+01:00,4,4,1
2019-09-27 17:27:44.581099987+01:00,4,3,1
2019-09-27 17:27:44.621099949+01:00,4,3,1
2019-09-27 17:27:44.661149979+01:00,4,4,1
2019-09-27 17:27:44.741100073+01:00,4,3,1
2019-09-27 17:27:44.761499882+01:00,4,4,1
2019-09-27 17:27:44.781150103+01:00,4,3,1
2019-09-27 17:27:44.821150064+01:00,4,3,1
2019-09-27 17:27:44.861150026+01:00,4,4,1
2019-09-27 17:27:44.941149950+01:00,4,3,1
2019-09-27 17:27:44.961149931+01:00,4,4,1
2019-09-27 17:27:44.981149912+01:00,4,3,1
2019-09-27 17:27:45.021100044+01:00,4,3,1
2019-09-27 17:27:45.061199903+01:00,4,4,1
2019-09-27 17:27:45.101200104+01:00,4,3,1
2019-09-27 17:27:45.141149998+01:00,4,3,1
2019-09-27 17:27:45.161200047+01:00,4,4,1
2019-09-27 17:27:45.181200027+01:00,4,3,1
2019-09-27 17:27:45.221199989+01:00,4,3,1
2019-09-27 17:27:45.261199951+01:00,4,4,1
2019-09-27 17:27:45.341200113+01:00,4,3,1
2019-09-27 17:27:45.361350060+01:00,4,4,1
2019-09-27 17:27:45.381200075+01:00,4,3,1
2019-09-27 17:27:45.421299934+01:00,4,3,1
2019-09-27 17:27:45.461199999+01:00,4,4,1
2019-09-27 17:27:45.541199923+01:00,4,3,1
2019-09-27 17:27:45.561300039+01:00,4,4,1
2019-09-27 17:27:45.581199884+01:00,4,3,1
2019-09-27 17:27:45.621200085+01:00,4,3,1
2019-09-27 17:27:45.661200047+01:00,4,4,1
2019-09-27 17:27:45.741450071+01:00,4,3,1
2019-09-27 17:27:45.761300087+01:00,4,4,1
2019-09-27 17:27:45.781199932+01:00,4,3,1
2019-09-27 17:27:45.821199894+01:00,4,3,1
2019-09-27 17:27:45.861200094+01:00,4,4,1
2019-09-27 17:27:45.941299915+01:00,4,3,1
2019-09-27 17:27:45.961299896+01:00,4,4,1
2019-09-27 17:27:45.981250048+01:00,4,3,1
2019-09-27 17:27:46.021250010+01:00,4,3,1
2019-09-27 17:27:46.061249971+01:00,4,4,1
2019-09-27 17:27:46.101399899+01:00,4,3,1
2019-09-27 17:27:46.141249895+01:00,4,3,1
2019-09-27 17:27:46.161350012+01:00,4,4,1
2019-09-27 17:27:46.181250095+01:00,4,3,1
2019-09-27 17:27:46.221250057+01:00,4,3,1
2019-09-27 17:27:46.261250019+01:00,4,4,1
2019-09-27 17:27:46.341300011+01:00,4,3,1
2019-09-27 17:27:46.361350060+01:00,4,4,1
2019-09-27 17:27:46.381299973+01:00,4,3,1
2019-09-27 17:27:46.421250105+01:00,4,3,1
2019-09-27 17:27:46.461250067+01:00,4,4,1
2019-09-27 17:27:46.541300058+01:00,4,3,1
2019-09-27 17:27:46.561350107+01:00,4,4,1
2019-09-27 17:27:46.581249952+01:00,4,3,1
2019-09-27 17:27:46.621299982+01:00,4,3,1
2019-09-27 17:27:46.661499977+01:00,4,4,1
2019-09-27 17:27:46.741250038+01:00,4,3,1
2019-09-27 17:27:46.761399984+01:00,4,4,1
2019-09-27 17:27:46.781300068+01:00,4,3,1
2019-09-27 17:27:46.821399927+01:00,4,3,1
2019-09-27 17:27:46.861249924+01:00,4,4,1
2019-09-27 17:27:46.941299915+01:00,4,3,1
2019-09-27 17:27:46.961299896+01:00,4,4,1
2019-09-27 17:27:46.981400013+01:00,4,3,1
2019-09-27 17:27:47.021349907+01:00,4,3,1
2019-09-27 17:27:47.061350107+01:00,4,4,1
2019-09-27 17:27:47.101449966+01:00,4,3,1
2019-09-27 17:27:47.141599894+01:00,4,3,1
2019-09-27 17:27:47.161299944+01:00,4,4,1
2019-09-27 17:27:47.181299925+01:00,4,3,1
2019-09-27 17:27:47.221299887+01:00,4,3,1
2019-09-27 17:27:47.261300087+01:00,4,4,1
2019-09-27 17:27:47.341449976+01:00,4,3,1
2019-09-27 17:27:47.361399889+01:00,4,4,1
2019-09-27 17:27:47.381449938+01:00,4,3,1
2019-09-27 17:27:47.421350002+01:00,4,3,1
2019-09-27 17:27:47.461349964+01:00,4,4,1
2019-09-27 17:27:47.541300058+01:00,4,3,1
2019-09-27 17:27:47.561450005+01:00,4,4,1
2019-09-27 17:27:47.582449913+01:00,4,3,1
2019-09-27 17:27:47.621350050+01:00,4,3,1
2019-09-27 17:27:47.661350012+01:00,4,4,1
2019-09-27 17:27:47.741349936+01:00,4,3,1
2019-09-27 17:27:47.761349916+01:00,4,4,1
2019-09-27 17:27:47.781349897+01:00,4,3,1
2019-09-27 17:27:47.821350098+01:00,4,3,1
2019-09-27 17:27:47.861350060+01:00,4,4,1
2019-09-27 17:27:47.941400051+01:00,4,3,1
2019-09-27 17:27:47.961349964+01:00,4,4,1
2019-09-27 17:27:47.981549978+01:00,4,3,1
2019-09-27 17:27:48.021399975+01:00,4,3,1
2019-09-27 17:27:48.061500072+01:00,4,4,1
2019-09-27 17:27:48.101399899+01:00,4,3,1
2019-09-27 17:27:48.141400099+01:00,4,3,1
2019-09-27 17:27:48.161550045+01:00,4,4,1
2019-09-27 17:27:48.181400061+01:00,4,3,1
2019-09-27 17:27:48.221349955+01:00,4,3,1
2019-09-27 17:27:48.261549949+01:00,4,4,1
2019-09-27 17:27:48.341399908+01:00,4,3,1
2019-09-27 17:27:48.361500025+01:00,4,4,1
2019-09-27 17:27:48.381649971+01:00,4,3,1
2019-09-27 17:27:48.421400070+01:00,4,3,1
2019-09-27 17:27:48.461400032+01:00,4,4,1
2019-09-27 17:27:48.541500092+01:00,4,3,1
2019-09-27 17:27:48.561450005+01:00,4,4,1
2019-09-27 17:27:48.581399918+01:00,4,3,1
2019-09-27 17:27:48.621449947+01:00,4,3,1
2019-09-27 17:27:48.661400080+01:00,4,4,1
2019-09-27 17:27:48.741600037+01:00,4,3,1
2019-09-27 17:27:48.761450052+01:00,4,4,1
2019-09-27 17:27:48.781399965+01:00,4,3,1
2019-09-27 17:27:48.821399927+01:00,4,3,1
2019-09-27 17:27:48.861399889+01:00,4,4,1
2019-09-27 17:27:48.941550016+01:00,4,3,1
2019-09-27 17:27:48.961450100+01:00,4,4,1
2019-09-27 17:27:48.981450081+01:00,4,3,1
2019-09-27 17:27:49.021450043+01:00,4,3,1
2019-09-27 17:27:49.061549902+01:00,4,4,1
2019-09-27 17:27:49.101449966+01:00,4,3,1
2019-09-27 17:27:49.141499996+01:00,4,3,1
2019-09-27 17:27:49.161449909+01:00,4,4,1
2019-09-27 17:27:49.181499958+01:00,4,3,1
2019-09-27 17:27:49.261450052+01:00,4,4,1
2019-09-27 17:27:49.341500044+01:00,4,3,1
2019-09-27 17:27:49.361500025+01:00,4,4,1
2019-09-27 17:27:49.381449938+01:00,4,3,1
2019-09-27 17:27:49.421649933+01:00,4,3,1
2019-09-27 17:27:49.461499929+01:00,4,4,1
2019-09-27 17:27:49.541500092+01:00,4,3,1
2019-09-27 17:27:49.561599970+01:00,4,4,1
2019-09-27 17:27:49.581500053+01:00,4,3,1
2019-09-27 17:27:49.621500015+01:00,4,3,1
2019-09-27 17:27:49.661499977+01:00,4,4,1
2019-09-27 17:27:49.741499901+01:00,4,3,1
2019-09-27 17:27:49.761499882+01:00,4,4,1
2019-09-27 17:27:49.781500101+01:00,4,3,1
2019-09-27 17:27:49.821449995+01:00,4,3,1
2019-09-27 17:27:49.861500025+01:00,4,4,1
2019-09-27 17:27:49.941499949+01:00,4,3,1
2019-09-27 17:27:49.961499929+01:00,4,4,1
2019-09-27 17:27:49.981499910+01:00,4,3,1
2019-09-27 17:27:50.021600008+01:00,4,3,1
2019-09-27 17:27:50.061749935+01:00,4,4,1
2019-09-27 17:27:50.101599932+01:00,4,3,1
2019-09-27 17:27:50.141900063+01:00,4,3,1
2019-09-27 17:27:50.161600113+01:00,4,4,1
2019-09-27 17:27:50.181600094+01:00,4,3,1
2019-09-27 17:27:50.221549988+01:00,4,3,1
2019-09-27 17:27:50.261650084+01:00,4,4,1
2019-09-27 17:27:50.341650009+01:00,4,3,1
2019-09-27 17:27:50.361649990+01:00,4,4,1
2019-09-27 17:27:50.381649971+01:00,4,3,1
2019-09-27 17:27:50.421499968+01:00,4,3,1
2019-09-27 17:27:50.461649895+01:00,4,4,1
2019-09-27 17:27:50.541650057+01:00,4,3,1
2019-09-27 17:27:50.561700106+01:00,4,4,1
2019-09-27 17:27:50.581700087+01:00,4,3,1
2019-09-27 17:27:50.621649981+01:00,4,3,1
2019-09-27 17:27:50.661649942+01:00,4,4,1
2019-09-27 17:27:50.741800070+01:00,4,3,1
2019-09-27 17:27:50.761650085+01:00,4,4,1
2019-09-27 17:27:50.781650066+01:00,4,3,1
2019-09-27 17:27:50.821650028+01:00,4,3,1
2019-09-27 17:27:50.861649990+01:00,4,4,1
2019-09-27 17:27:50.941699982+01:00,4,3,1
2019-09-27 17:27:50.961649895+01:00,4,4,1
2019-09-27 17:27:50.981650114+01:00,4,3,1
2019-09-27 17:27:51.021800041+01:00,4,3,1
2019-09-27 17:27:51.061700106+01:00,4,4,1
2019-09-27 17:27:51.101900101+01:00,4,3,1
2019-09-27 17:27:51.141599894+01:00,4,3,1
2019-09-27 17:27:51.161600113+01:00,4,4,1
2019-09-27 17:27:51.181600094+01:00,4,3,1
2019-09-27 17:27:51.221600056+01:00,4,3,1
2019-09-27 17:27:51.261650084+01:00,4,4,1
2019-09-27 17:27:51.341599941+01:00,4,3,1
2019-09-27 17:27:51.361649990+01:00,4,4,1
2019-09-27 17:27:51.381599903+01:00,4,3,1
2019-09-27 17:27:51.421600103+01:00,4,3,1
2019-09-27 17:27:51.461600065+01:00,4,4,1
2019-09-27 17:27:51.541650057+01:00,4,3,1
2019-09-27 17:27:51.561599970+01:00,4,4,1
2019-09-27 17:27:51.581650019+01:00,4,3,1
2019-09-27 17:27:51.621599913+01:00,4,3,1
2019-09-27 17:27:51.661600113+01:00,4,4,1
2019-09-27 17:27:51.741750002+01:00,4,3,1
2019-09-27 17:27:51.761650085+01:00,4,4,1
2019-09-27 17:27:51.781599998+01:00,4,3,1
2019-09-27 17:27:51.821599960+01:00,4,3,1
2019-09-27 17:27:51.861649990+01:00,4,4,1
2019-09-27 17:27:51.941600084+01:00,4,3,1
2019-09-27 17:27:51.961649895+01:00,4,4,1
2019-09-27 17:27:51.981650114+01:00,4,3,1
2019-09-27 17:27:52.021950006+01:00,4,3,1
2019-09-27 17:27:52.061700106+01:00,4,4,1
2019-09-27 17:27:52.101700068+01:00,4,3,1
2019-09-27 17:27:52.141700029+01:00,4,3,1
2019-09-27 17:27:52.161700010+01:00,4,4,1
2019-09-27 17:27:52.181649923+01:00,4,3,1
2019-09-27 17:27:52.221699953+01:00,4,3,1
2019-09-27 17:27:52.261650084+01:00,4,4,1
2019-09-27 17:27:52.341650009+01:00,4,3,1
2019-09-27 17:27:52.361799955+01:00,4,4,1
2019-09-27 17:27:52.381700039+01:00,4,3,1
2019-09-27 17:27:52.421700001+01:00,4,3,1
2019-09-27 17:27:52.461800098+01:00,4,4,1
2019-09-27 17:27:52.541699886+01:00,4,3,1
2019-09-27 17:27:52.561700106+01:00,4,4,1
2019-09-27 17:27:52.581700087+01:00,4,3,1
2019-09-27 17:27:52.621649981+01:00,4,3,1
2019-09-27 17:27:52.661700010+01:00,4,4,1
2019-09-27 17:27:52.741699934+01:00,4,3,1
2019-09-27 17:27:52.761800051+01:00,4,4,1
2019-09-27 17:27:52.781699896+01:00,4,3,1
2019-09-27 17:27:52.821799994+01:00,4,3,1
2019-09-27 17:27:52.861700058+01:00,4,4,1
2019-09-27 17:27:52.941699982+01:00,4,3,1
2019-09-27 17:27:52.961750031+01:00,4,4,1
2019-09-27 17:27:52.981699944+01:00,4,3,1
2019-09-27 17:27:53.021749973+01:00,4,3,1
2019-09-27 17:27:53.061749935+01:00,4,4,1
2019-09-27 17:27:53.103800058+01:00,4,3,1
2019-09-27 17:27:53.141750097+01:00,4,3,1
2019-09-27 17:27:53.161849976+01:00,4,4,1
2019-09-27 17:27:53.181750059+01:00,4,3,1
2019-09-27 17:27:53.221750021+01:00,4,3,1
2019-09-27 17:27:53.261749983+01:00,4,4,1
2019-09-27 17:27:53.341749907+01:00,4,3,1
2019-09-27 17:27:53.361749887+01:00,4,4,1
2019-09-27 17:27:53.381750107+01:00,4,3,1
2019-09-27 17:27:53.421750069+01:00,4,3,1
2019-09-27 17:27:53.461750031+01:00,4,4,1
2019-09-27 17:27:53.541800022+01:00,4,3,1
2019-09-27 17:27:53.562150002+01:00,4,4,1
2019-09-27 17:27:53.581749916+01:00,4,3,1
2019-09-27 17:27:53.621750116+01:00,4,3,1
2019-09-27 17:27:53.661950111+01:00,4,4,1
2019-09-27 17:27:53.741750002+01:00,4,3,1
2019-09-27 17:27:53.761800051+01:00,4,4,1
2019-09-27 17:27:53.781749964+01:00,4,3,1
2019-09-27 17:27:53.821799994+01:00,4,3,1
2019-09-27 17:27:53.861799955+01:00,4,4,1
2019-09-27 17:27:53.941750050+01:00,4,3,1
2019-09-27 17:27:53.961849928+01:00,4,4,1
2019-09-27 17:27:53.981800079+01:00,4,3,1
2019-09-27 17:27:54.021800041+01:00,4,3,1
2019-09-27 17:27:54.061850071+01:00,4,4,1
2019-09-27 17:27:54.101799965+01:00,4,3,1
2019-09-27 17:27:54.144049883+01:00,4,3,1
2019-09-27 17:27:54.161849976+01:00,4,4,1
2019-09-27 17:27:54.181799889+01:00,4,3,1
2019-09-27 17:27:54.221800089+01:00,4,3,1
2019-09-27 17:27:54.261850119+01:00,4,4,1
2019-09-27 17:27:54.341850042+01:00,4,3,1
2019-09-27 17:27:54.361799955+01:00,4,4,1
2019-09-27 17:27:54.381850004+01:00,4,3,1
2019-09-27 17:27:54.421799898+01:00,4,3,1
2019-09-27 17:27:54.461800098+01:00,4,4,1
2019-09-27 17:27:54.541850090+01:00,4,3,1
2019-09-27 17:27:54.561850071+01:00,4,4,1
2019-09-27 17:27:54.581850052+01:00,4,3,1
2019-09-27 17:27:54.621850014+01:00,4,3,1
2019-09-27 17:27:54.661849976+01:00,4,4,1
2019-09-27 17:27:54.741950035+01:00,4,3,1
2019-09-27 17:27:54.761950016+01:00,4,4,1
2019-09-27 17:27:54.781850100+01:00,4,3,1
2019-09-27 17:27:54.821850061+01:00,4,3,1
2019-09-27 17:27:54.861949921+01:00,4,4,1
2019-09-27 17:27:54.941849947+01:00,4,3,1
2019-09-27 17:27:54.961849928+01:00,4,4,1
2019-09-27 17:27:54.981950045+01:00,4,3,1
2019-09-27 17:27:55.021899939+01:00,4,3,1
2019-09-27 17:27:55.061899900+01:00,4,4,1
2019-09-27 17:27:55.101900101+01:00,4,3,1
2019-09-27 17:27:55.141900063+01:00,4,3,1
2019-09-27 17:27:55.161999941+01:00,4,4,1
2019-09-27 17:27:55.182100058+01:00,4,3,1
2019-09-27 17:27:55.221899986+01:00,4,3,1
2019-09-27 17:27:55.261899948+01:00,4,4,1
2019-09-27 17:27:55.341850042+01:00,4,3,1
2019-09-27 17:27:55.361999989+01:00,4,4,1
2019-09-27 17:27:55.381900072+01:00,4,3,1
2019-09-27 17:27:55.422100067+01:00,4,3,1
2019-09-27 17:27:55.461899996+01:00,4,4,1
2019-09-27 17:27:55.541899920+01:00,4,3,1
2019-09-27 17:27:55.561899900+01:00,4,4,1
2019-09-27 17:27:55.581899881+01:00,4,3,1
2019-09-27 17:27:55.621900082+01:00,4,3,1
2019-09-27 17:27:55.661950111+01:00,4,4,1
2019-09-27 17:27:55.741899967+01:00,4,3,1
2019-09-27 17:27:55.761950016+01:00,4,4,1
2019-09-27 17:27:55.781899929+01:00,4,3,1
2019-09-27 17:27:55.821899891+01:00,4,3,1
2019-09-27 17:27:55.861900091+01:00,4,4,1
2019-09-27 17:27:55.941950083+01:00,4,3,1
2019-09-27 17:27:55.961999893+01:00,4,4,1
2019-09-27 17:27:55.981899977+01:00,4,3,1
2019-09-27 17:27:56.021950006+01:00,4,3,1
2019-09-27 17:27:56.061949968+01:00,4,4,1
2019-09-27 17:27:56.101949930+01:00,4,3,1
2019-09-27 17:27:56.141949892+01:00,4,3,1
2019-09-27 17:27:56.162050009+01:00,4,4,1
2019-09-27 17:27:56.181950092+01:00,4,3,1
2019-09-27 17:27:56.221950054+01:00,4,3,1
2019-09-27 17:27:56.262049913+01:00,4,4,1
2019-09-27 17:27:56.341949940+01:00,4,3,1
2019-09-27 17:27:56.362050056+01:00,4,4,1
2019-09-27 17:27:56.381999969+01:00,4,3,1
2019-09-27 17:27:56.421950102+01:00,4,3,1
2019-09-27 17:27:56.461999893+01:00,4,4,1
2019-09-27 17:27:56.542000055+01:00,4,3,1
2019-09-27 17:27:56.562000036+01:00,4,4,1
2019-09-27 17:27:56.581949949+01:00,4,3,1
2019-09-27 17:27:56.621999979+01:00,4,3,1
2019-09-27 17:27:56.662149906+01:00,4,4,1
2019-09-27 17:27:56.741950035+01:00,4,3,1
2019-09-27 17:27:56.762000084+01:00,4,4,1
2019-09-27 17:27:56.782000065+01:00,4,3,1
2019-09-27 17:27:56.822000027+01:00,4,3,1
2019-09-27 17:27:56.861949921+01:00,4,4,1
2019-09-27 17:27:56.941999912+01:00,4,3,1
2019-09-27 17:27:56.961999893+01:00,4,4,1
2019-09-27 17:27:56.982000113+01:00,4,3,1
2019-09-27 17:27:57.022099972+01:00,4,3,1
2019-09-27 17:27:57.062000036+01:00,4,4,1
2019-09-27 17:27:57.102050066+01:00,4,3,1
2019-09-27 17:27:57.142199993+01:00,4,3,1
2019-09-27 17:27:57.162050009+01:00,4,4,1
2019-09-27 17:27:57.182049990+01:00,4,3,1
2019-09-27 17:27:57.221999884+01:00,4,3,1
2019-09-27 17:27:57.262049913+01:00,4,4,1
2019-09-27 17:27:57.342050076+01:00,4,3,1
2019-09-27 17:27:57.362050056+01:00,4,4,1
2019-09-27 17:27:57.381999969+01:00,4,3,1
2019-09-27 17:27:57.422049999+01:00,4,3,1
2019-09-27 17:27:57.462049961+01:00,4,4,1
2019-09-27 17:27:57.542049885+01:00,4,3,1
2019-09-27 17:27:57.562050104+01:00,4,4,1
2019-09-27 17:27:57.582050085+01:00,4,3,1
2019-09-27 17:27:57.622050047+01:00,4,3,1
2019-09-27 17:27:57.662050009+01:00,4,4,1
2019-09-27 17:27:57.742150068+01:00,4,3,1
2019-09-27 17:27:57.762049913+01:00,4,4,1
2019-09-27 17:27:57.782049894+01:00,4,3,1
2019-09-27 17:27:57.822050095+01:00,4,3,1
2019-09-27 17:27:57.862050056+01:00,4,4,1
2019-09-27 17:27:57.942049980+01:00,4,3,1
2019-09-27 17:27:57.962049961+01:00,4,4,1
2019-09-27 17:27:57.982049942+01:00,4,3,1
2019-09-27 17:27:58.022099972+01:00,4,3,1
2019-09-27 17:27:58.062099934+01:00,4,4,1
2019-09-27 17:27:58.102099895+01:00,4,3,1
2019-09-27 17:27:58.142199993+01:00,4,3,1
2019-09-27 17:27:58.162100077+01:00,4,4,1
2019-09-27 17:27:58.182199955+01:00,4,3,1
2019-09-27 17:27:58.222100019+01:00,4,3,1
2019-09-27 17:27:58.262099980+01:00,4,4,1
2019-09-27 17:27:58.342299938+01:00,4,3,1
2019-09-27 17:27:58.362099886+01:00,4,4,1
2019-09-27 17:27:58.382100105+01:00,4,3,1
2019-09-27 17:27:58.424000025+01:00,4,3,1
2019-09-27 17:27:58.462100029+01:00,4,4,1
2019-09-27 17:27:58.542099953+01:00,4,3,1
2019-09-27 17:27:58.562249899+01:00,4,4,1
2019-09-27 17:27:58.582099915+01:00,4,3,1
2019-09-27 17:27:58.622550011+01:00,4,3,1
2019-09-27 17:27:58.662250042+01:00,4,4,1
2019-09-27 17:27:58.742150068+01:00,4,3,1
2019-09-27 17:27:58.762099981+01:00,4,4,1
2019-09-27 17:27:58.782150030+01:00,4,3,1
2019-09-27 17:27:58.822099924+01:00,4,3,1
2019-09-27 17:27:58.862099886+01:00,4,4,1
2019-09-27 17:27:58.942150116+01:00,4,3,1
