timestamps,S1_PID_0B_IntakeManiAbsPress
2019-09-27 17:23:41.924249887+01:00,39
2019-09-27 17:23:42.124200106+01:00,42
2019-09-27 17:23:42.324199915+01:00,41
2019-09-27 17:23:42.524349928+01:00,42
2019-09-27 17:23:42.725250006+01:00,42
2019-09-27 17:23:42.924200058+01:00,42
2019-09-27 17:23:43.124249935+01:00,42
2019-09-27 17:23:43.324300051+01:00,42
2019-09-27 17:23:43.524300098+01:00,41
2019-09-27 17:23:43.724299908+01:00,40
2019-09-27 17:23:43.924299955+01:00,40
2019-09-27 17:23:44.124500036+01:00,40
2019-09-27 17:23:44.324450016+01:00,40
2019-09-27 17:23:44.524349928+01:00,41
2019-09-27 17:23:44.724450111+01:00,41
2019-09-27 17:23:44.924400091+01:00,41
2019-09-27 17:23:45.124399900+01:00,44
2019-09-27 17:23:45.324450016+01:00,43
2019-09-27 17:23:45.524800061+01:00,44
2019-09-27 17:23:45.724649906+01:00,44
2019-09-27 17:23:45.924449921+01:00,44
2019-09-27 17:23:46.124500036+01:00,44
2019-09-27 17:23:46.324749947+01:00,44
2019-09-27 17:23:46.524499893+01:00,43
2019-09-27 17:23:46.724499941+01:00,42
2019-09-27 17:23:46.924599886+01:00,42
2019-09-27 17:23:47.124550104+01:00,42
2019-09-27 17:23:47.324700117+01:00,42
2019-09-27 17:23:47.524650097+01:00,42
2019-09-27 17:23:47.724800110+01:00,42
2019-09-27 17:23:47.924750090+01:00,42
2019-09-27 17:23:48.124599934+01:00,44
2019-09-27 17:23:48.324599981+01:00,44
2019-09-27 17:23:48.524950027+01:00,44
2019-09-27 17:23:48.724649906+01:00,44
2019-09-27 17:23:48.924799919+01:00,44
2019-09-27 17:23:49.124700069+01:00,44
2019-09-27 17:23:49.324749947+01:00,44
2019-09-27 17:23:49.524699926+01:00,42
2019-09-27 17:23:49.724699974+01:00,40
2019-09-27 17:23:49.924700022+01:00,33
2019-09-27 17:23:50.124799967+01:00,24
2019-09-27 17:23:50.324850082+01:00,22
2019-09-27 17:23:50.524849892+01:00,22
2019-09-27 17:23:50.724800110+01:00,27
2019-09-27 17:23:50.924900055+01:00,28
2019-09-27 17:23:51.124949932+01:00,28
2019-09-27 17:23:51.324949980+01:00,28
2019-09-27 17:23:51.524950027+01:00,27
2019-09-27 17:23:51.725300074+01:00,28
2019-09-27 17:23:51.924999952+01:00,28
2019-09-27 17:23:52.124900103+01:00,27
2019-09-27 17:23:52.324899912+01:00,28
2019-09-27 17:23:52.525000095+01:00,28
2019-09-27 17:23:52.724900007+01:00,28
2019-09-27 17:23:52.924949884+01:00,28
2019-09-27 17:23:53.124949932+01:00,28
2019-09-27 17:23:53.325000048+01:00,28
2019-09-27 17:23:53.525000095+01:00,28
2019-09-27 17:23:53.724999905+01:00,28
2019-09-27 17:23:53.924999952+01:00,28
2019-09-27 17:23:54.125600099+01:00,28
2019-09-27 17:23:54.325299978+01:00,28
2019-09-27 17:23:54.525150060+01:00,28
2019-09-27 17:23:54.725049973+01:00,28
2019-09-27 17:23:54.925149918+01:00,28
2019-09-27 17:23:55.125099896+01:00,28
2019-09-27 17:23:55.325099945+01:00,28
2019-09-27 17:23:55.525099993+01:00,28
2019-09-27 17:23:55.725150108+01:00,28
2019-09-27 17:23:55.925149918+01:00,28
2019-09-27 17:23:56.125250101+01:00,28
2019-09-27 17:23:56.325200081+01:00,28
2019-09-27 17:23:56.525199890+01:00,28
2019-09-27 17:23:56.725300074+01:00,28
2019-09-27 17:23:56.925699949+01:00,28
2019-09-27 17:23:57.125250101+01:00,28
2019-09-27 17:23:57.325249910+01:00,28
2019-09-27 17:23:57.525249957+01:00,28
2019-09-27 17:23:57.725500107+01:00,28
2019-09-27 17:23:57.925250053+01:00,28
2019-09-27 17:23:58.125299931+01:00,28
2019-09-27 17:23:58.325299978+01:00,28
2019-09-27 17:23:58.525599956+01:00,28
2019-09-27 17:23:58.725349903+01:00,28
2019-09-27 17:23:58.925349951+01:00,28
2019-09-27 17:23:59.126300097+01:00,28
2019-09-27 17:23:59.325400114+01:00,28
2019-09-27 17:23:59.525399923+01:00,28
2019-09-27 17:23:59.725399971+01:00,28
2019-09-27 17:23:59.925400019+01:00,28
2019-09-27 17:24:00.125449896+01:00,28
2019-09-27 17:24:00.325500011+01:00,28
2019-09-27 17:24:00.525500058+01:00,28
2019-09-27 17:24:00.725600004+01:00,28
2019-09-27 17:24:00.925649881+01:00,28
2019-09-27 17:24:01.125649929+01:00,28
2019-09-27 17:24:01.325599909+01:00,28
2019-09-27 17:24:01.525799990+01:00,28
2019-09-27 17:24:01.725650072+01:00,28
2019-09-27 17:24:01.925549984+01:00,28
2019-09-27 17:24:02.125699997+01:00,28
2019-09-27 17:24:02.325700045+01:00,28
2019-09-27 17:24:02.525599956+01:00,28
2019-09-27 17:24:02.725800037+01:00,28
2019-09-27 17:24:02.925699949+01:00,28
2019-09-27 17:24:03.126600027+01:00,28
2019-09-27 17:24:03.325799942+01:00,28
2019-09-27 17:24:03.525650024+01:00,28
2019-09-27 17:24:03.725699902+01:00,28
2019-09-27 17:24:03.925699949+01:00,28
2019-09-27 17:24:04.125750065+01:00,28
2019-09-27 17:24:04.325750113+01:00,28
2019-09-27 17:24:04.525749922+01:00,28
2019-09-27 17:24:04.726599932+01:00,28
2019-09-27 17:24:04.926049948+01:00,28
2019-09-27 17:24:05.126549958+01:00,28
2019-09-27 17:24:05.326550007+01:00,28
2019-09-27 17:24:05.526550054+01:00,28
2019-09-27 17:24:05.726550102+01:00,28
2019-09-27 17:24:05.926599979+01:00,28
2019-09-27 17:24:06.126650094+01:00,28
2019-09-27 17:24:06.325999975+01:00,28
2019-09-27 17:24:06.526700020+01:00,28
2019-09-27 17:24:06.726700068+01:00,28
2019-09-27 17:24:06.926749945+01:00,28
2019-09-27 17:24:07.126199961+01:00,28
2019-09-27 17:24:07.326699972+01:00,28
2019-09-27 17:24:07.526799916+01:00,28
2019-09-27 17:24:07.726700068+01:00,28
2019-09-27 17:24:07.926749945+01:00,28
2019-09-27 17:24:08.126950026+01:00,28
2019-09-27 17:24:08.325999975+01:00,28
2019-09-27 17:24:08.526799916+01:00,28
2019-09-27 17:24:08.726749897+01:00,28
2019-09-27 17:24:08.926749945+01:00,28
2019-09-27 17:24:09.126800059+01:00,28
2019-09-27 17:24:09.326800108+01:00,28
2019-09-27 17:24:09.526750088+01:00,28
2019-09-27 17:24:09.726749897+01:00,28
2019-09-27 17:24:09.926749945+01:00,28
2019-09-27 17:24:10.126699923+01:00,28
2019-09-27 17:24:10.326750040+01:00,28
2019-09-27 17:24:10.527050017+01:00,28
2019-09-27 17:24:10.726700068+01:00,28
2019-09-27 17:24:10.926749945+01:00,29
2019-09-27 17:24:11.126549958+01:00,28
2019-09-27 17:24:11.326499939+01:00,28
2019-09-27 17:24:11.526499987+01:00,28
2019-09-27 17:24:11.726249933+01:00,28
2019-09-27 17:24:11.926949978+01:00,28
2019-09-27 17:24:12.126499891+01:00,28
2019-09-27 17:24:12.326950073+01:00,28
2019-09-27 17:24:12.526499987+01:00,28
2019-09-27 17:24:12.726500034+01:00,29
2019-09-27 17:24:12.926350117+01:00,29
2019-09-27 17:24:13.126450062+01:00,29
2019-09-27 17:24:13.326750040+01:00,29
2019-09-27 17:24:13.526499987+01:00,29
2019-09-27 17:24:13.726500034+01:00,29
2019-09-27 17:24:13.926800013+01:00,29
2019-09-27 17:24:14.126549958+01:00,29
2019-09-27 17:24:14.326499939+01:00,29
2019-09-27 17:24:14.526449919+01:00,29
2019-09-27 17:24:14.726500034+01:00,29
2019-09-27 17:24:14.926500082+01:00,29
2019-09-27 17:24:15.126600027+01:00,29
2019-09-27 17:24:15.326499939+01:00,29
2019-09-27 17:24:15.526499987+01:00,29
2019-09-27 17:24:15.726550102+01:00,29
2019-09-27 17:24:15.926549911+01:00,29
2019-09-27 17:24:16.126699923+01:00,29
2019-09-27 17:24:16.326699972+01:00,29
2019-09-27 17:24:16.526599884+01:00,29
2019-09-27 17:24:16.726599932+01:00,29
2019-09-27 17:24:16.926599979+01:00,29
2019-09-27 17:24:17.126650094+01:00,29
2019-09-27 17:24:17.326649904+01:00,29
2019-09-27 17:24:17.526750088+01:00,29
2019-09-27 17:24:17.726650+01:00,29
2019-09-27 17:24:17.926650047+01:00,29
2019-09-27 17:24:18.126800059+01:00,29
2019-09-27 17:24:18.326950073+01:00,29
2019-09-27 17:24:18.526900053+01:00,29
2019-09-27 17:24:18.726749897+01:00,29
2019-09-27 17:24:18.926850080+01:00,29
2019-09-27 17:24:19.126749992+01:00,29
2019-09-27 17:24:19.326800108+01:00,29
2019-09-27 17:24:19.528000115+01:00,29
2019-09-27 17:24:19.726999998+01:00,29
2019-09-27 17:24:19.926800013+01:00,29
2019-09-27 17:24:20.126849890+01:00,29
2019-09-27 17:24:20.326849937+01:00,29
2019-09-27 17:24:20.526949883+01:00,29
2019-09-27 17:24:20.726949930+01:00,29
2019-09-27 17:24:20.927000046+01:00,29
2019-09-27 17:24:21.127099991+01:00,29
2019-09-27 17:24:21.327199936+01:00,29
2019-09-27 17:24:21.527050017+01:00,29
2019-09-27 17:24:21.726949930+01:00,29
2019-09-27 17:24:21.926949978+01:00,29
2019-09-27 17:24:22.127000093+01:00,29
2019-09-27 17:24:22.326999903+01:00,29
2019-09-27 17:24:22.527199984+01:00,29
2019-09-27 17:24:22.726999998+01:00,29
2019-09-27 17:24:22.927050114+01:00,29
2019-09-27 17:24:23.127049923+01:00,29
2019-09-27 17:24:23.327150106+01:00,29
2019-09-27 17:24:23.527050017+01:00,29
2019-09-27 17:24:23.727099895+01:00,29
2019-09-27 17:24:23.927850008+01:00,29
2019-09-27 17:24:24.127399921+01:00,29
2019-09-27 17:24:24.327150106+01:00,29
2019-09-27 17:24:24.527199984+01:00,29
2019-09-27 17:24:24.727149963+01:00,29
2019-09-27 17:24:24.927150011+01:00,29
2019-09-27 17:24:25.127949953+01:00,29
2019-09-27 17:24:25.327199936+01:00,28
2019-09-27 17:24:25.527199984+01:00,28
2019-09-27 17:24:25.727250099+01:00,28
2019-09-27 17:24:25.927200079+01:00,29
2019-09-27 17:24:26.127249956+01:00,29
2019-09-27 17:24:26.327500105+01:00,28
2019-09-27 17:24:26.527299881+01:00,28
2019-09-27 17:24:26.727299929+01:00,28
2019-09-27 17:24:26.927299976+01:00,28
2019-09-27 17:24:27.127350092+01:00,28
2019-09-27 17:24:27.327349901+01:00,28
2019-09-27 17:24:27.527450085+01:00,28
2019-09-27 17:24:27.727600098+01:00,28
2019-09-27 17:24:27.927350044+01:00,28
2019-09-27 17:24:28.127599954+01:00,28
2019-09-27 17:24:28.327399969+01:00,28
2019-09-27 17:24:28.527400017+01:00,27
2019-09-27 17:24:28.727400064+01:00,28
2019-09-27 17:24:28.927449942+01:00,29
2019-09-27 17:24:29.127449989+01:00,28
2019-09-27 17:24:29.327500105+01:00,28
2019-09-27 17:24:29.527499913+01:00,27
2019-09-27 17:24:29.727499962+01:00,27
2019-09-27 17:24:29.927500010+01:00,28
2019-09-27 17:24:30.127549887+01:00,28
2019-09-27 17:24:30.327950001+01:00,28
2019-09-27 17:24:30.527650117+01:00,28
2019-09-27 17:24:30.727699995+01:00,28
2019-09-27 17:24:30.927599907+01:00,29
2019-09-27 17:24:31.127700089+01:00,31
2019-09-27 17:24:31.327699900+01:00,33
2019-09-27 17:24:31.527650117+01:00,35
2019-09-27 17:24:31.727900028+01:00,36
2019-09-27 17:24:31.927649975+01:00,38
2019-09-27 17:24:32.127949953+01:00,39
2019-09-27 17:24:32.327650070+01:00,40
2019-09-27 17:24:32.527699947+01:00,41
2019-09-27 17:24:32.727699995+01:00,40
2019-09-27 17:24:32.927700043+01:00,38
2019-09-27 17:24:33.127749919+01:00,37
2019-09-27 17:24:33.327749968+01:00,36
2019-09-27 17:24:33.527750014+01:00,35
2019-09-27 17:24:33.727750063+01:00,36
2019-09-27 17:24:33.927750111+01:00,35
2019-09-27 17:24:34.127799988+01:00,35
2019-09-27 17:24:34.327800035+01:00,35
2019-09-27 17:24:34.527899981+01:00,33
2019-09-27 17:24:34.727950096+01:00,33
2019-09-27 17:24:34.927850008+01:00,32
2019-09-27 17:24:35.127850055+01:00,38
2019-09-27 17:24:35.327899933+01:00,44
2019-09-27 17:24:35.527899981+01:00,44
2019-09-27 17:24:35.727900028+01:00,45
2019-09-27 17:24:35.927949905+01:00,44
2019-09-27 17:24:36.127949953+01:00,44
2019-09-27 17:24:36.328099966+01:00,43
2019-09-27 17:24:36.528000115+01:00,43
2019-09-27 17:24:36.727950096+01:00,42
2019-09-27 17:24:36.928149939+01:00,41
2019-09-27 17:24:37.128000020+01:00,41
2019-09-27 17:24:37.328049898+01:00,42
2019-09-27 17:24:37.528049946+01:00,42
2019-09-27 17:24:37.728049994+01:00,42
2019-09-27 17:24:37.928050041+01:00,42
2019-09-27 17:24:38.128649950+01:00,43
2019-09-27 17:24:38.328200102+01:00,43
2019-09-27 17:24:38.528500080+01:00,43
2019-09-27 17:24:38.728100061+01:00,43
2019-09-27 17:24:38.928149939+01:00,43
2019-09-27 17:24:39.128149986+01:00,43
2019-09-27 17:24:39.328200102+01:00,43
2019-09-27 17:24:39.528150082+01:00,40
2019-09-27 17:24:39.728199959+01:00,36
2019-09-27 17:24:39.928400040+01:00,31
2019-09-27 17:24:40.128249884+01:00,29
2019-09-27 17:24:40.328399897+01:00,26
2019-09-27 17:24:40.528300047+01:00,24
2019-09-27 17:24:40.728349924+01:00,24
2019-09-27 17:24:40.928499937+01:00,70
2019-09-27 17:24:41.128400087+01:00,94
2019-09-27 17:24:41.328299999+01:00,98
2019-09-27 17:24:41.528300047+01:00,98
2019-09-27 17:24:41.728349924+01:00,98
2019-09-27 17:24:41.928349972+01:00,98
2019-09-27 17:24:42.128499985+01:00,98
2019-09-27 17:24:42.328399897+01:00,99
2019-09-27 17:24:42.528500080+01:00,99
2019-09-27 17:24:42.728399992+01:00,99
2019-09-27 17:24:42.928699970+01:00,99
2019-09-27 17:24:43.128550053+01:00,99
2019-09-27 17:24:43.328550100+01:00,99
2019-09-27 17:24:43.528450011+01:00,98
2019-09-27 17:24:43.728499889+01:00,98
2019-09-27 17:24:43.928600073+01:00,98
2019-09-27 17:24:44.128499985+01:00,98
2019-09-27 17:24:44.328649998+01:00,98
2019-09-27 17:24:44.528549909+01:00,98
2019-09-27 17:24:44.728549957+01:00,98
2019-09-27 17:24:44.928550005+01:00,98
2019-09-27 17:24:45.128700018+01:00,98
2019-09-27 17:24:45.328599930+01:00,98
2019-09-27 17:24:45.528700113+01:00,98
2019-09-27 17:24:45.728749990+01:00,98
2019-09-27 17:24:45.928600073+01:00,98
2019-09-27 17:24:46.128649950+01:00,98
2019-09-27 17:24:46.328649998+01:00,98
2019-09-27 17:24:46.528899908+01:00,93
2019-09-27 17:24:46.728699923+01:00,32
2019-09-27 17:24:46.928849936+01:00,23
2019-09-27 17:24:47.128700018+01:00,25
2019-09-27 17:24:47.328749895+01:00,26
2019-09-27 17:24:47.528749943+01:00,25
2019-09-27 17:24:47.728749990+01:00,25
2019-09-27 17:24:47.928750038+01:00,26
2019-09-27 17:24:48.128799914+01:00,29
2019-09-27 17:24:48.329849958+01:00,36
2019-09-27 17:24:48.528899908+01:00,42
2019-09-27 17:24:48.728800058+01:00,39
2019-09-27 17:24:48.928849936+01:00,35
2019-09-27 17:24:49.128900050+01:00,32
2019-09-27 17:24:49.329050064+01:00,39
2019-09-27 17:24:49.528899908+01:00,42
2019-09-27 17:24:49.729049921+01:00,43
2019-09-27 17:24:49.929600+01:00,42
2019-09-27 17:24:50.128950119+01:00,43
2019-09-27 17:24:50.328999996+01:00,43
2019-09-27 17:24:50.529050111+01:00,42
2019-09-27 17:24:50.729199886+01:00,43
2019-09-27 17:24:50.929100037+01:00,43
2019-09-27 17:24:51.129100084+01:00,45
2019-09-27 17:24:51.329200029+01:00,45
2019-09-27 17:24:51.529150009+01:00,45
2019-09-27 17:24:51.729150057+01:00,45
2019-09-27 17:24:51.929049969+01:00,45
2019-09-27 17:24:52.129100084+01:00,45
2019-09-27 17:24:52.529200077+01:00,43
2019-09-27 17:24:52.729099989+01:00,43
2019-09-27 17:24:52.929100037+01:00,44
2019-09-27 17:24:53.130199909+01:00,46
2019-09-27 17:24:53.329149961+01:00,51
2019-09-27 17:24:53.529150009+01:00,67
2019-09-27 17:24:53.729300022+01:00,75
2019-09-27 17:24:53.929199934+01:00,76
2019-09-27 17:24:54.129349947+01:00,77
2019-09-27 17:24:54.329449892+01:00,77
2019-09-27 17:24:54.529249906+01:00,78
2019-09-27 17:24:54.729449987+01:00,78
2019-09-27 17:24:54.929250002+01:00,79
2019-09-27 17:24:55.129250050+01:00,81
2019-09-27 17:24:55.329449892+01:00,80
2019-09-27 17:24:55.529299973+01:00,80
2019-09-27 17:24:55.729549885+01:00,80
2019-09-27 17:24:55.929300070+01:00,81
2019-09-27 17:24:56.129600048+01:00,81
2019-09-27 17:24:56.329449892+01:00,82
2019-09-27 17:24:56.529500007+01:00,81
2019-09-27 17:24:56.729449987+01:00,81
2019-09-27 17:24:56.929399967+01:00,81
2019-09-27 17:24:57.129650116+01:00,81
2019-09-27 17:24:57.329600096+01:00,81
2019-09-27 17:24:57.529550076+01:00,81
2019-09-27 17:24:57.730099916+01:00,80
2019-09-27 17:24:57.929450035+01:00,79
2019-09-27 17:24:58.129750013+01:00,66
2019-09-27 17:24:58.329600096+01:00,46
2019-09-27 17:24:58.529500007+01:00,40
2019-09-27 17:24:58.929800034+01:00,41
2019-09-27 17:24:59.129750013+01:00,41
2019-09-27 17:25:02.529799938+01:00,22
2019-09-27 17:25:04.929949999+01:00,43
2019-09-27 17:25:05.129950047+01:00,44
2019-09-27 17:25:05.329999924+01:00,60
2019-09-27 17:25:05.529999970+01:00,61
2019-09-27 17:25:05.730099916+01:00,61
2019-09-27 17:25:05.930099964+01:00,57
2019-09-27 17:25:06.130199909+01:00,51
2019-09-27 17:25:06.330049992+01:00,52
2019-09-27 17:25:06.530250071+01:00,54
2019-09-27 17:25:06.730050087+01:00,55
2019-09-27 17:25:06.930099964+01:00,55
2019-09-27 17:25:07.130150080+01:00,55
2019-09-27 17:25:07.330149889+01:00,55
2019-09-27 17:25:07.530250071+01:00,56
2019-09-27 17:25:07.730149984+01:00,56
2019-09-27 17:25:07.930150032+01:00,56
2019-09-27 17:25:08.130500077+01:00,55
2019-09-27 17:25:08.330199957+01:00,54
2019-09-27 17:25:08.530200005+01:00,55
2019-09-27 17:25:08.730400085+01:00,58
2019-09-27 17:25:08.930249929+01:00,60
2019-09-27 17:25:09.130300045+01:00,62
2019-09-27 17:25:09.330300093+01:00,62
2019-09-27 17:25:09.530450106+01:00,75
2019-09-27 17:25:09.730400085+01:00,86
2019-09-27 17:25:09.930649996+01:00,87
2019-09-27 17:25:10.130350112+01:00,88
2019-09-27 17:25:10.330399990+01:00,87
2019-09-27 17:25:10.530450106+01:00,87
2019-09-27 17:25:10.730449915+01:00,86
2019-09-27 17:25:10.930500031+01:00,86
2019-09-27 17:25:11.130500077+01:00,86
2019-09-27 17:25:11.330549955+01:00,71
2019-09-27 17:25:11.531150103+01:00,51
2019-09-27 17:25:11.730449915+01:00,37
2019-09-27 17:25:11.930449963+01:00,29
2019-09-27 17:25:12.130450010+01:00,25
2019-09-27 17:25:12.330549955+01:00,30
2019-09-27 17:25:12.531150103+01:00,38
2019-09-27 17:25:12.730499983+01:00,43
2019-09-27 17:25:12.930500031+01:00,42
2019-09-27 17:25:13.130549907+01:00,42
2019-09-27 17:25:13.330899954+01:00,41
2019-09-27 17:25:13.530550003+01:00,42
2019-09-27 17:25:13.730550051+01:00,44
2019-09-27 17:25:13.930550098+01:00,45
2019-09-27 17:25:14.130599976+01:00,46
2019-09-27 17:25:14.330650091+01:00,45
2019-09-27 17:25:14.530649900+01:00,45
2019-09-27 17:25:14.730649948+01:00,44
2019-09-27 17:25:14.930649996+01:00,44
2019-09-27 17:25:15.130700111+01:00,44
2019-09-27 17:25:15.330699921+01:00,42
2019-09-27 17:25:15.530699967+01:00,38
2019-09-27 17:25:15.730700016+01:00,35
2019-09-27 17:25:15.930700064+01:00,34
2019-09-27 17:25:16.130749941+01:00,33
2019-09-27 17:25:16.331049919+01:00,32
2019-09-27 17:25:16.530750036+01:00,32
2019-09-27 17:25:16.730750084+01:00,31
2019-09-27 17:25:16.930799961+01:00,32
2019-09-27 17:25:17.130850077+01:00,32
2019-09-27 17:25:17.330849886+01:00,33
2019-09-27 17:25:17.530849934+01:00,33
2019-09-27 17:25:17.730849981+01:00,33
2019-09-27 17:25:17.930850029+01:00,33
2019-09-27 17:25:18.131000042+01:00,33
2019-09-27 17:25:18.330899954+01:00,32
2019-09-27 17:25:18.530900002+01:00,32
2019-09-27 17:25:18.730900049+01:00,33
2019-09-27 17:25:18.930949926+01:00,33
2019-09-27 17:25:19.131000042+01:00,33
2019-09-27 17:25:19.330950022+01:00,33
2019-09-27 17:25:19.531199932+01:00,33
2019-09-27 17:25:19.731149912+01:00,33
2019-09-27 17:25:19.930999994+01:00,33
2019-09-27 17:25:37.132250071+01:00,87
2019-09-27 17:25:37.332250118+01:00,83
2019-09-27 17:25:37.532900095+01:00,85
2019-09-27 17:25:37.732249975+01:00,90
2019-09-27 17:25:37.932450056+01:00,89
2019-09-27 17:25:38.132499932+01:00,81
2019-09-27 17:25:38.332449913+01:00,75
2019-09-27 17:25:38.532299995+01:00,80
2019-09-27 17:25:38.732350111+01:00,83
2019-09-27 17:25:38.932399988+01:00,74
2019-09-27 17:25:39.132349968+01:00,70
2019-09-27 17:25:39.332799911+01:00,69
2019-09-27 17:25:39.533400059+01:00,66
2019-09-27 17:25:39.732399940+01:00,64
2019-09-27 17:25:39.932399988+01:00,60
2019-09-27 17:25:40.132450104+01:00,48
2019-09-27 17:25:40.332499981+01:00,29
2019-09-27 17:25:40.532550097+01:00,24
2019-09-27 17:25:40.732800007+01:00,24
2019-09-27 17:25:40.932549953+01:00,24
2019-09-27 17:25:41.132649898+01:00,25
2019-09-27 17:25:41.332600117+01:00,27
2019-09-27 17:25:41.532550097+01:00,27
2019-09-27 17:25:41.732500076+01:00,26
2019-09-27 17:25:41.932650089+01:00,26
2019-09-27 17:25:42.132550001+01:00,26
2019-09-27 17:25:42.332600117+01:00,29
2019-09-27 17:25:42.532599925+01:00,33
2019-09-27 17:25:42.732599974+01:00,80
2019-09-27 17:25:42.932600021+01:00,95
2019-09-27 17:25:43.132849932+01:00,94
2019-09-27 17:25:43.332849979+01:00,97
2019-09-27 17:25:43.532949923+01:00,98
2019-09-27 17:25:43.732650042+01:00,98
2019-09-27 17:25:43.932899952+01:00,99
2019-09-27 17:25:44.132849932+01:00,98
2019-09-27 17:25:44.332799911+01:00,97
2019-09-27 17:25:44.532749891+01:00,96
2019-09-27 17:25:44.732850075+01:00,96
2019-09-27 17:25:44.932749987+01:00,94
2019-09-27 17:25:45.132800102+01:00,92
2019-09-27 17:25:45.332799911+01:00,89
2019-09-27 17:25:45.532850026+01:00,86
2019-09-27 17:25:45.732800007+01:00,84
2019-09-27 17:25:45.932800055+01:00,83
2019-09-27 17:25:46.132849932+01:00,83
2019-09-27 17:25:46.333549976+01:00,82
2019-09-27 17:25:46.532850026+01:00,81
2019-09-27 17:25:46.732899904+01:00,80
2019-09-27 17:25:46.933000088+01:00,78
2019-09-27 17:25:47.133049964+01:00,70
2019-09-27 17:25:47.333899975+01:00,27
2019-09-27 17:25:47.532999992+01:00,23
2019-09-27 17:25:47.733050108+01:00,22
2019-09-27 17:25:47.932950020+01:00,23
2019-09-27 17:25:48.132999897+01:00,26
2019-09-27 17:25:48.332999945+01:00,26
2019-09-27 17:25:48.532999992+01:00,26
2019-09-27 17:25:48.733099937+01:00,26
2019-09-27 17:25:48.933000088+01:00,26
2019-09-27 17:25:49.133049964+01:00,27
2019-09-27 17:25:49.333050013+01:00,25
2019-09-27 17:25:49.533099890+01:00,25
2019-09-27 17:25:49.733299971+01:00,25
2019-09-27 17:25:49.933099985+01:00,29
2019-09-27 17:25:50.133150101+01:00,30
2019-09-27 17:25:50.333250046+01:00,40
2019-09-27 17:25:50.533299922+01:00,63
2019-09-27 17:25:50.733299971+01:00,87
2019-09-27 17:25:50.934250116+01:00,90
2019-09-27 17:25:51.133300066+01:00,90
2019-09-27 17:25:51.333199978+01:00,91
2019-09-27 17:25:51.533849955+01:00,92
2019-09-27 17:25:51.733200073+01:00,93
2019-09-27 17:25:51.933549881+01:00,93
2019-09-27 17:25:52.133249998+01:00,92
2019-09-27 17:25:52.333400011+01:00,92
2019-09-27 17:25:52.533299922+01:00,92
2019-09-27 17:25:52.733350039+01:00,92
2019-09-27 17:25:52.933300018+01:00,91
2019-09-27 17:25:53.133349895+01:00,90
2019-09-27 17:25:53.333600044+01:00,89
2019-09-27 17:25:53.533449888+01:00,86
2019-09-27 17:25:53.733449936+01:00,85
2019-09-27 17:25:53.933399916+01:00,84
2019-09-27 17:25:54.133500099+01:00,84
2019-09-27 17:25:54.333549976+01:00,83
2019-09-27 17:25:54.533649921+01:00,83
2019-09-27 17:25:54.733599901+01:00,51
2019-09-27 17:25:54.933549881+01:00,24
2019-09-27 17:25:55.133599997+01:00,26
2019-09-27 17:25:55.333499908+01:00,26
2019-09-27 17:25:55.533649921+01:00,25
2019-09-27 17:25:55.733500004+01:00,25
2019-09-27 17:25:55.933500051+01:00,25
2019-09-27 17:25:56.133549929+01:00,27
2019-09-27 17:25:56.333750010+01:00,25
2019-09-27 17:25:56.533649921+01:00,23
2019-09-27 17:25:56.733850002+01:00,25
2019-09-27 17:25:56.933599949+01:00,25
2019-09-27 17:25:57.133749962+01:00,28
2019-09-27 17:25:57.333800077+01:00,35
2019-09-27 17:25:57.533649921+01:00,50
2019-09-27 17:25:57.733750105+01:00,59
2019-09-27 17:25:57.933650017+01:00,58
2019-09-27 17:25:58.133699894+01:00,54
2019-09-27 17:25:58.334800005+01:00,51
2019-09-27 17:25:58.533699989+01:00,51
2019-09-27 17:25:58.733700037+01:00,51
2019-09-27 17:25:58.933700085+01:00,53
2019-09-27 17:25:59.133749962+01:00,55
2019-09-27 17:25:59.333750010+01:00,55
2019-09-27 17:25:59.533799887+01:00,55
2019-09-27 17:25:59.733799934+01:00,55
2019-09-27 17:25:59.933799982+01:00,55
2019-09-27 17:26:00.133899927+01:00,56
2019-09-27 17:26:00.333899975+01:00,57
2019-09-27 17:26:00.534049988+01:00,55
2019-09-27 17:26:00.733949900+01:00,55
2019-09-27 17:26:00.935600042+01:00,58
2019-09-27 17:26:01.134099959+01:00,59
2019-09-27 17:26:01.333899975+01:00,59
2019-09-27 17:26:01.533999919+01:00,59
2019-09-27 17:26:01.733900070+01:00,61
2019-09-27 17:26:01.933949947+01:00,63
2019-09-27 17:26:02.133949994+01:00,65
2019-09-27 17:26:02.334000111+01:00,66
2019-09-27 17:26:02.533999919+01:00,67
2019-09-27 17:26:02.734100103+01:00,68
2019-09-27 17:26:02.934000015+01:00,69
2019-09-27 17:26:03.134049892+01:00,68
2019-09-27 17:26:03.334399939+01:00,67
2019-09-27 17:26:03.534049988+01:00,63
2019-09-27 17:26:03.734050035+01:00,63
2019-09-27 17:26:03.934099913+01:00,63
2019-09-27 17:26:04.134850025+01:00,64
2019-09-27 17:26:04.334100008+01:00,63
2019-09-27 17:26:04.534100056+01:00,63
2019-09-27 17:26:04.735549927+01:00,62
2019-09-27 17:26:04.934149981+01:00,49
2019-09-27 17:26:05.134200095+01:00,44
2019-09-27 17:26:05.334199905+01:00,44
2019-09-27 17:26:05.534349918+01:00,45
2019-09-27 17:26:05.734450102+01:00,45
2019-09-27 17:26:05.934350014+01:00,46
