timestamps,WheelBasedVehicleSpeed
2020-01-13 14:59:00.620549917+01:00,0.0
2020-01-13 14:59:00.655800104+01:00,0.0
2020-01-13 14:59:00.669049978+01:00,0.0
2020-01-13 14:59:00.710700035+01:00,0.0
2020-01-13 14:59:00.720400095+01:00,0.0
2020-01-13 14:59:00.757050037+01:00,0.0
2020-01-13 14:59:00.769049883+01:00,0.0
2020-01-13 14:59:00.811899900+01:00,0.0
2020-01-13 14:59:00.821599960+01:00,0.0
2020-01-13 14:59:00.858350039+01:00,0.0
2020-01-13 14:59:00.869149923+01:00,0.0
2020-01-13 14:59:00.910550117+01:00,0.0
2020-01-13 14:59:00.920550108+01:00,0.0
2020-01-13 14:59:00.963399887+01:00,0.0
2020-01-13 14:59:00.969150066+01:00,0.0
2020-01-13 14:59:01.011250019+01:00,0.0
2020-01-13 14:59:01.021250010+01:00,0.0
2020-01-13 14:59:01.056499958+01:00,0.0
2020-01-13 14:59:01.069099903+01:00,0.0
2020-01-13 14:59:01.111150026+01:00,0.0
2020-01-13 14:59:01.121350050+01:00,0.0
2020-01-13 14:59:01.155699968+01:00,0.0
2020-01-13 14:59:01.169100046+01:00,0.0
2020-01-13 14:59:01.211250067+01:00,0.0
2020-01-13 14:59:01.221299887+01:00,0.0
2020-01-13 14:59:01.256099939+01:00,0.0
2020-01-13 14:59:01.269099951+01:00,0.0
2020-01-13 14:59:01.311199903+01:00,0.0
2020-01-13 14:59:01.321300030+01:00,0.0
2020-01-13 14:59:01.356149912+01:00,0.0
2020-01-13 14:59:01.369100094+01:00,0.0
2020-01-13 14:59:01.411250114+01:00,0.0
2020-01-13 14:59:01.421250105+01:00,0.0
2020-01-13 14:59:01.456099987+01:00,0.0
2020-01-13 14:59:01.469099998+01:00,0.0
2020-01-13 14:59:01.511399984+01:00,0.0
2020-01-13 14:59:01.521300077+01:00,0.0
2020-01-13 14:59:01.556099892+01:00,0.0
2020-01-13 14:59:01.569250107+01:00,0.0
2020-01-13 14:59:01.611249924+01:00,0.0
2020-01-13 14:59:01.621449947+01:00,0.0
2020-01-13 14:59:01.656450033+01:00,0.0
2020-01-13 14:59:01.669150114+01:00,0.0
2020-01-13 14:59:01.711349964+01:00,0.0
2020-01-13 14:59:01.721349955+01:00,0.0
2020-01-13 14:59:01.756350040+01:00,0.0
2020-01-13 14:59:01.769150019+01:00,0.0
2020-01-13 14:59:01.812599897+01:00,0.0
2020-01-13 14:59:01.823100090+01:00,0.0
2020-01-13 14:59:01.858449936+01:00,0.0
2020-01-13 14:59:01.869250059+01:00,0.0
2020-01-13 14:59:01.911299944+01:00,0.0
2020-01-13 14:59:01.921449900+01:00,0.0
2020-01-13 14:59:01.962899923+01:00,0.0
2020-01-13 14:59:01.969199896+01:00,0.0
2020-01-13 14:59:02.011250019+01:00,0.0
2020-01-13 14:59:02.021349907+01:00,0.0
2020-01-13 14:59:02.055900097+01:00,0.0
2020-01-13 14:59:02.069200039+01:00,0.0
2020-01-13 14:59:02.111249924+01:00,0.0
2020-01-13 14:59:02.121400118+01:00,0.0
2020-01-13 14:59:02.155750036+01:00,0.0
2020-01-13 14:59:02.169150114+01:00,0.0
2020-01-13 14:59:02.211499929+01:00,0.0
2020-01-13 14:59:02.221349955+01:00,0.0
2020-01-13 14:59:02.256649970+01:00,0.0
2020-01-13 14:59:02.269150019+01:00,0.0
2020-01-13 14:59:02.311350107+01:00,0.0
2020-01-13 14:59:02.321350098+01:00,0.0
2020-01-13 14:59:02.355750084+01:00,0.0
2020-01-13 14:59:02.369149923+01:00,0.0
2020-01-13 14:59:02.411200047+01:00,0.0
2020-01-13 14:59:02.421400070+01:00,0.0
2020-01-13 14:59:02.455800056+01:00,0.0
2020-01-13 14:59:02.469199896+01:00,0.0
2020-01-13 14:59:02.511250019+01:00,0.0
2020-01-13 14:59:02.521399975+01:00,0.0
2020-01-13 14:59:02.556099892+01:00,0.0
2020-01-13 14:59:02.569299936+01:00,0.0
2020-01-13 14:59:02.611550093+01:00,0.0
2020-01-13 14:59:02.621550083+01:00,0.0
2020-01-13 14:59:02.655999899+01:00,0.0
2020-01-13 14:59:02.669199944+01:00,0.0
2020-01-13 14:59:02.711349964+01:00,0.0
2020-01-13 14:59:02.721450090+01:00,0.0
2020-01-13 14:59:02.756299973+01:00,0.0
2020-01-13 14:59:02.769200087+01:00,0.0
2020-01-13 14:59:02.813849926+01:00,0.0
2020-01-13 14:59:02.823299885+01:00,0.0
2020-01-13 14:59:02.859050035+01:00,0.0
2020-01-13 14:59:02.869299889+01:00,0.0
2020-01-13 14:59:02.912250042+01:00,0.0
2020-01-13 14:59:02.922349930+01:00,0.0
2020-01-13 14:59:02.961999893+01:00,0.0
2020-01-13 14:59:02.969199896+01:00,0.0
2020-01-13 14:59:03.012249947+01:00,0.0
2020-01-13 14:59:03.022449970+01:00,0.0
2020-01-13 14:59:03.055799961+01:00,0.0
2020-01-13 14:59:03.069250107+01:00,0.0
2020-01-13 14:59:03.112250090+01:00,0.0
2020-01-13 14:59:03.122299910+01:00,0.0
2020-01-13 14:59:03.156650066+01:00,0.0
2020-01-13 14:59:03.169250011+01:00,0.0
2020-01-13 14:59:03.212300062+01:00,0.0
2020-01-13 14:59:03.222249985+01:00,0.0
2020-01-13 14:59:03.255800009+01:00,0.0
2020-01-13 14:59:03.269799948+01:00,0.0
2020-01-13 14:59:03.312299967+01:00,0.0
2020-01-13 14:59:03.322350025+01:00,0.0
2020-01-13 14:59:03.355849981+01:00,0.0
2020-01-13 14:59:03.369250059+01:00,0.0
2020-01-13 14:59:03.412300110+01:00,0.0
2020-01-13 14:59:03.422250032+01:00,0.0
2020-01-13 14:59:03.456650019+01:00,0.0
2020-01-13 14:59:03.469249964+01:00,0.0
2020-01-13 14:59:03.512350082+01:00,0.0
2020-01-13 14:59:03.522350073+01:00,0.0
2020-01-13 14:59:03.555799961+01:00,0.0
2020-01-13 14:59:03.570050001+01:00,0.0
2020-01-13 14:59:03.612400055+01:00,0.0
2020-01-13 14:59:03.622550011+01:00,0.0
2020-01-13 14:59:03.656049967+01:00,0.0
2020-01-13 14:59:03.669850111+01:00,0.0
2020-01-13 14:59:03.712349892+01:00,0.0
2020-01-13 14:59:03.722300053+01:00,0.0
2020-01-13 14:59:03.756949902+01:00,0.0
2020-01-13 14:59:03.769850016+01:00,0.0
2020-01-13 14:59:03.813950062+01:00,0.0
2020-01-13 14:59:03.823849916+01:00,0.0
2020-01-13 14:59:03.859100103+01:00,0.0
2020-01-13 14:59:03.869950056+01:00,0.0
2020-01-13 14:59:03.912349939+01:00,0.0
2020-01-13 14:59:03.922349930+01:00,0.0
2020-01-13 14:59:03.962599993+01:00,0.0
2020-01-13 14:59:03.969300032+01:00,0.0
2020-01-13 14:59:04.012399912+01:00,0.0
2020-01-13 14:59:04.022350073+01:00,0.0
2020-01-13 14:59:04.056699991+01:00,0.0
2020-01-13 14:59:04.069350004+01:00,0.0
2020-01-13 14:59:04.112349987+01:00,0.0
2020-01-13 14:59:04.122349977+01:00,0.0
2020-01-13 14:59:04.155900002+01:00,0.0
2020-01-13 14:59:04.169300079+01:00,0.0
2020-01-13 14:59:04.212399960+01:00,0.0
2020-01-13 14:59:04.222349882+01:00,0.0
2020-01-13 14:59:04.255850077+01:00,0.0
2020-01-13 14:59:04.269299984+01:00,0.0
2020-01-13 14:59:04.312400103+01:00,0.0
2020-01-13 14:59:04.322400093+01:00,0.0
2020-01-13 14:59:04.356250048+01:00,0.0
2020-01-13 14:59:04.369299889+01:00,0.0
2020-01-13 14:59:04.412450075+01:00,0.0
2020-01-13 14:59:04.422349930+01:00,0.0
2020-01-13 14:59:04.455849886+01:00,0.0
2020-01-13 14:59:04.469350100+01:00,0.0
2020-01-13 14:59:04.512399912+01:00,0.0
2020-01-13 14:59:04.522350073+01:00,0.0
2020-01-13 14:59:04.555900097+01:00,0.0
2020-01-13 14:59:04.569449902+01:00,0.0
2020-01-13 14:59:04.613749981+01:00,0.0
2020-01-13 14:59:04.623800039+01:00,0.0
2020-01-13 14:59:04.656749964+01:00,0.0
2020-01-13 14:59:04.669300079+01:00,0.0
2020-01-13 14:59:04.714400053+01:00,0.0
2020-01-13 14:59:04.724450111+01:00,0.0
2020-01-13 14:59:04.756750107+01:00,0.0
2020-01-13 14:59:04.769350052+01:00,0.0
2020-01-13 14:59:04.816400051+01:00,0.0
2020-01-13 14:59:04.825000048+01:00,0.0
2020-01-13 14:59:04.856750011+01:00,0.0
2020-01-13 14:59:04.869450092+01:00,0.0
2020-01-13 14:59:04.914499998+01:00,0.0
2020-01-13 14:59:04.924400091+01:00,0.0
2020-01-13 14:59:04.962899923+01:00,0.0
2020-01-13 14:59:04.969399929+01:00,0.0
2020-01-13 14:59:05.014450073+01:00,0.0
2020-01-13 14:59:05.024450064+01:00,0.0
2020-01-13 14:59:05.056750059+01:00,0.0
2020-01-13 14:59:05.069950104+01:00,0.0
2020-01-13 14:59:05.114449978+01:00,0.0
2020-01-13 14:59:05.124399900+01:00,0.0
2020-01-13 14:59:05.155950069+01:00,0.0
2020-01-13 14:59:05.169349909+01:00,0.0
2020-01-13 14:59:05.214449883+01:00,0.0
2020-01-13 14:59:05.224450111+01:00,0.0
2020-01-13 14:59:05.256750107+01:00,0.0
2020-01-13 14:59:05.269350052+01:00,0.0
2020-01-13 14:59:05.314399958+01:00,0.0
2020-01-13 14:59:05.324549913+01:00,0.0
2020-01-13 14:59:05.355950117+01:00,0.0
2020-01-13 14:59:05.369400024+01:00,0.0
2020-01-13 14:59:05.414499998+01:00,0.0
2020-01-13 14:59:05.424550056+01:00,0.0
2020-01-13 14:59:05.455950022+01:00,0.0
2020-01-13 14:59:05.469399929+01:00,0.0
2020-01-13 14:59:05.514499903+01:00,0.0
2020-01-13 14:59:05.524399996+01:00,0.0
2020-01-13 14:59:05.556250095+01:00,0.0
2020-01-13 14:59:05.569499969+01:00,0.0
2020-01-13 14:59:05.614449978+01:00,0.0
2020-01-13 14:59:05.624500036+01:00,0.0
2020-01-13 14:59:05.656150103+01:00,0.0
2020-01-13 14:59:05.669349909+01:00,0.0
2020-01-13 14:59:05.714499950+01:00,0.0
2020-01-13 14:59:05.724450111+01:00,0.0
2020-01-13 14:59:05.756850004+01:00,0.0
2020-01-13 14:59:05.769399881+01:00,0.0
2020-01-13 14:59:05.815850019+01:00,0.0
2020-01-13 14:59:05.825200081+01:00,0.0
2020-01-13 14:59:05.859450102+01:00,0.0
2020-01-13 14:59:05.869499922+01:00,0.0
2020-01-13 14:59:05.914449930+01:00,0.0
2020-01-13 14:59:05.924499989+01:00,0.0
2020-01-13 14:59:05.964099884+01:00,0.0
2020-01-13 14:59:05.969500065+01:00,0.0
2020-01-13 14:59:06.014549971+01:00,0.0
2020-01-13 14:59:06.024549961+01:00,0.0
2020-01-13 14:59:06.056050062+01:00,0.0
2020-01-13 14:59:06.069449902+01:00,0.0
2020-01-13 14:59:06.114500046+01:00,0.0
2020-01-13 14:59:06.124500036+01:00,0.0
2020-01-13 14:59:06.156199932+01:00,0.0
2020-01-13 14:59:06.169450045+01:00,0.0
2020-01-13 14:59:06.214550018+01:00,0.0
2020-01-13 14:59:06.224499941+01:00,0.0
2020-01-13 14:59:06.255899906+01:00,0.0
2020-01-13 14:59:06.269449949+01:00,0.0
2020-01-13 14:59:06.314500093+01:00,0.0
2020-01-13 14:59:06.324450016+01:00,0.0
2020-01-13 14:59:06.355950117+01:00,0.0
2020-01-13 14:59:06.369499922+01:00,0.0
2020-01-13 14:59:06.414649963+01:00,0.0
2020-01-13 14:59:06.424449921+01:00,0.0
2020-01-13 14:59:06.456249952+01:00,0.0
2020-01-13 14:59:06.469449997+01:00,0.0
2020-01-13 14:59:06.514600038+01:00,0.0
2020-01-13 14:59:06.524499893+01:00,0.0
2020-01-13 14:59:06.555900097+01:00,0.0
2020-01-13 14:59:06.569600105+01:00,0.0
2020-01-13 14:59:06.614500046+01:00,0.0
2020-01-13 14:59:06.624550104+01:00,0.0
2020-01-13 14:59:06.656100035+01:00,0.0
2020-01-13 14:59:06.669450045+01:00,0.0
2020-01-13 14:59:06.714499950+01:00,0.0
2020-01-13 14:59:06.724499941+01:00,0.0
2020-01-13 14:59:06.756900072+01:00,0.0
2020-01-13 14:59:06.769449949+01:00,0.0
2020-01-13 14:59:06.816050053+01:00,0.0
2020-01-13 14:59:06.825249910+01:00,0.0
2020-01-13 14:59:06.858750105+01:00,0.0
2020-01-13 14:59:06.869600058+01:00,0.0
2020-01-13 14:59:06.914499998+01:00,0.0
2020-01-13 14:59:06.924550056+01:00,0.0
2020-01-13 14:59:06.963799953+01:00,0.0
2020-01-13 14:59:06.969549894+01:00,0.0
2020-01-13 14:59:07.014650106+01:00,0.0
2020-01-13 14:59:07.024549961+01:00,0.0
2020-01-13 14:59:07.056349993+01:00,0.0
2020-01-13 14:59:07.069499969+01:00,0.0
2020-01-13 14:59:07.114550114+01:00,0.0
2020-01-13 14:59:07.124599934+01:00,0.0
2020-01-13 14:59:07.155999899+01:00,0.0
2020-01-13 14:59:07.169699907+01:00,0.0
2020-01-13 14:59:07.214550018+01:00,0.0
2020-01-13 14:59:07.224649906+01:00,0.0
2020-01-13 14:59:07.255899906+01:00,0.0
2020-01-13 14:59:07.269500017+01:00,0.0
2020-01-13 14:59:07.314599991+01:00,0.0
2020-01-13 14:59:07.324599981+01:00,0.0
2020-01-13 14:59:07.356300116+01:00,0.0
2020-01-13 14:59:07.369549990+01:00,0.0
2020-01-13 14:59:07.414599895+01:00,0.0
2020-01-13 14:59:07.424550056+01:00,0.0
2020-01-13 14:59:07.455950022+01:00,0.0
2020-01-13 14:59:07.469500065+01:00,0.0
2020-01-13 14:59:07.514600038+01:00,0.0
2020-01-13 14:59:07.524549960+01:00,0.0
2020-01-13 14:59:07.555949926+01:00,0.0
2020-01-13 14:59:07.569649935+01:00,0.0
2020-01-13 14:59:07.614550114+01:00,0.0
2020-01-13 14:59:07.624550104+01:00,0.0
2020-01-13 14:59:07.656549931+01:00,0.0
2020-01-13 14:59:07.669549942+01:00,0.0
2020-01-13 14:59:07.714550018+01:00,0.0
2020-01-13 14:59:07.724600077+01:00,0.0
2020-01-13 14:59:07.756449938+01:00,0.0
2020-01-13 14:59:07.769550085+01:00,0.0
2020-01-13 14:59:07.815949917+01:00,0.0
2020-01-13 14:59:07.825249910+01:00,0.0
2020-01-13 14:59:07.858799934+01:00,0.0
2020-01-13 14:59:07.869649887+01:00,0.0
2020-01-13 14:59:07.915549994+01:00,0.0
2020-01-13 14:59:07.925549984+01:00,0.0
2020-01-13 14:59:07.964099884+01:00,0.0
2020-01-13 14:59:07.969650030+01:00,0.0
2020-01-13 14:59:08.015749930+01:00,0.0
2020-01-13 14:59:08.025549889+01:00,0.0
2020-01-13 14:59:08.056250095+01:00,0.0
2020-01-13 14:59:08.069600105+01:00,0.0
2020-01-13 14:59:08.115550041+01:00,0.0
2020-01-13 14:59:08.125600099+01:00,0.0
2020-01-13 14:59:08.156250+01:00,0.0
2020-01-13 14:59:08.169549942+01:00,0.0
2020-01-13 14:59:08.215600014+01:00,0.0
2020-01-13 14:59:08.225549936+01:00,0.0
2020-01-13 14:59:08.256400108+01:00,0.0
2020-01-13 14:59:08.269599915+01:00,0.0
2020-01-13 14:59:08.315599918+01:00,0.0
2020-01-13 14:59:08.325599909+01:00,0.0
2020-01-13 14:59:08.356250048+01:00,0.0
2020-01-13 14:59:08.369600058+01:00,0.0
2020-01-13 14:59:08.415549994+01:00,0.0
2020-01-13 14:59:08.425600052+01:00,0.0
2020-01-13 14:59:08.456300020+01:00,0.0
2020-01-13 14:59:08.469549894+01:00,0.0
2020-01-13 14:59:08.515650034+01:00,0.0
2020-01-13 14:59:08.525549889+01:00,0.0
2020-01-13 14:59:08.556250095+01:00,0.0
2020-01-13 14:59:08.570400+01:00,0.0
2020-01-13 14:59:08.615799904+01:00,0.0
2020-01-13 14:59:08.625649929+01:00,0.0
2020-01-13 14:59:08.656250+01:00,0.0
2020-01-13 14:59:08.670150042+01:00,0.0
2020-01-13 14:59:08.715600014+01:00,0.0
2020-01-13 14:59:08.725600004+01:00,0.0
2020-01-13 14:59:08.756550074+01:00,0.0
2020-01-13 14:59:08.770149946+01:00,0.0
2020-01-13 14:59:08.817250013+01:00,0.0
2020-01-13 14:59:08.826299906+01:00,0.0
2020-01-13 14:59:08.859999895+01:00,0.0
2020-01-13 14:59:08.870300055+01:00,0.0
2020-01-13 14:59:08.915600061+01:00,0.0
2020-01-13 14:59:08.925600052+01:00,0.0
2020-01-13 14:59:08.964250088+01:00,0.0
2020-01-13 14:59:08.970249891+01:00,0.0
2020-01-13 14:59:09.015650034+01:00,0.0
2020-01-13 14:59:09.025850058+01:00,0.0
2020-01-13 14:59:09.056699991+01:00,0.0
2020-01-13 14:59:09.069649935+01:00,0.0
2020-01-13 14:59:09.115700006+01:00,0.0
2020-01-13 14:59:09.125649929+01:00,0.0
2020-01-13 14:59:09.156650066+01:00,0.0
2020-01-13 14:59:09.169600010+01:00,0.0
2020-01-13 14:59:09.215650082+01:00,0.0
2020-01-13 14:59:09.225600004+01:00,0.0
2020-01-13 14:59:09.256500006+01:00,0.0
2020-01-13 14:59:09.269599915+01:00,0.0
2020-01-13 14:59:09.315649986+01:00,0.0
2020-01-13 14:59:09.325700045+01:00,0.0
2020-01-13 14:59:09.356499910+01:00,0.0
2020-01-13 14:59:09.369649887+01:00,0.0
2020-01-13 14:59:09.415649891+01:00,0.0
2020-01-13 14:59:09.425649881+01:00,0.0
2020-01-13 14:59:09.456700087+01:00,0.0
2020-01-13 14:59:09.470200062+01:00,0.0
2020-01-13 14:59:09.515650034+01:00,0.0
2020-01-13 14:59:09.525650024+01:00,0.0
2020-01-13 14:59:09.556499958+01:00,0.0
2020-01-13 14:59:09.570349932+01:00,0.0
2020-01-13 14:59:09.615700006+01:00,0.0
2020-01-13 14:59:09.625649929+01:00,0.0
2020-01-13 14:59:09.656450033+01:00,0.0
2020-01-13 14:59:09.670249939+01:00,0.0
2020-01-13 14:59:09.715650082+01:00,0.0
2020-01-13 14:59:09.725699902+01:00,0.0
2020-01-13 14:59:09.757250071+01:00,0.0
2020-01-13 14:59:09.770200014+01:00,0.0
2020-01-13 14:59:09.817250013+01:00,0.0
2020-01-13 14:59:09.826349974+01:00,0.0
2020-01-13 14:59:09.856650114+01:00,0.0
2020-01-13 14:59:09.870349884+01:00,0.0
2020-01-13 14:59:09.915649891+01:00,0.0
2020-01-13 14:59:09.925649881+01:00,0.0
2020-01-13 14:59:09.963099957+01:00,0.0
2020-01-13 14:59:09.970299959+01:00,0.0
2020-01-13 14:59:10.015700102+01:00,0.0
2020-01-13 14:59:10.025700092+01:00,0.0
2020-01-13 14:59:10.057149887+01:00,0.0
2020-01-13 14:59:10.070300102+01:00,0.0
2020-01-13 14:59:10.115700006+01:00,0.0
2020-01-13 14:59:10.125750065+01:00,0.0
2020-01-13 14:59:10.156500101+01:00,0.0
2020-01-13 14:59:10.170249939+01:00,0.0
2020-01-13 14:59:10.215749979+01:00,0.0
2020-01-13 14:59:10.225699902+01:00,0.0
2020-01-13 14:59:10.256599903+01:00,0.0
2020-01-13 14:59:10.270250082+01:00,0.0
2020-01-13 14:59:10.315700054+01:00,0.0
2020-01-13 14:59:10.325700045+01:00,0.0
2020-01-13 14:59:10.356650114+01:00,0.0
2020-01-13 14:59:10.370300055+01:00,0.0
2020-01-13 14:59:10.415750027+01:00,0.0
2020-01-13 14:59:10.425699949+01:00,0.0
2020-01-13 14:59:10.456749916+01:00,0.0
2020-01-13 14:59:10.470249891+01:00,0.0
2020-01-13 14:59:10.515700102+01:00,0.0
2020-01-13 14:59:10.525749922+01:00,0.0
2020-01-13 14:59:10.556799889+01:00,0.0
2020-01-13 14:59:10.570400+01:00,0.0
2020-01-13 14:59:10.615700006+01:00,0.0
2020-01-13 14:59:10.625750065+01:00,0.0
2020-01-13 14:59:10.657000065+01:00,0.0
2020-01-13 14:59:10.670249939+01:00,0.0
2020-01-13 14:59:10.715699911+01:00,0.0
2020-01-13 14:59:10.725699902+01:00,0.0
2020-01-13 14:59:10.756949902+01:00,0.0
2020-01-13 14:59:10.770299911+01:00,0.0
2020-01-13 14:59:10.817349911+01:00,0.0
2020-01-13 14:59:10.826499939+01:00,0.0
2020-01-13 14:59:10.856899977+01:00,0.0
2020-01-13 14:59:10.870399952+01:00,0.0
2020-01-13 14:59:10.915699959+01:00,0.0
2020-01-13 14:59:10.925699949+01:00,0.0
2020-01-13 14:59:10.964200020+01:00,0.0
2020-01-13 14:59:10.970350027+01:00,0.0
2020-01-13 14:59:11.015799998+01:00,0.0
2020-01-13 14:59:11.025749922+01:00,0.0
2020-01-13 14:59:11.056999922+01:00,0.0
2020-01-13 14:59:11.070899963+01:00,0.0
2020-01-13 14:59:11.115799904+01:00,0.0
2020-01-13 14:59:11.125750065+01:00,0.0
2020-01-13 14:59:11.157000065+01:00,0.0
2020-01-13 14:59:11.170350075+01:00,0.0
2020-01-13 14:59:11.215899944+01:00,0.0
2020-01-13 14:59:11.225749969+01:00,0.0
2020-01-13 14:59:11.256949902+01:00,0.0
2020-01-13 14:59:11.270299911+01:00,0.0
2020-01-13 14:59:11.315749884+01:00,0.0
2020-01-13 14:59:11.325750113+01:00,0.0
2020-01-13 14:59:11.356950045+01:00,0.0
2020-01-13 14:59:11.370349884+01:00,0.0
2020-01-13 14:59:11.415750027+01:00,0.0
2020-01-13 14:59:11.425849915+01:00,0.0
2020-01-13 14:59:11.456949949+01:00,0.0
2020-01-13 14:59:11.470350027+01:00,0.0
2020-01-13 14:59:11.515799998+01:00,0.0
2020-01-13 14:59:11.525749922+01:00,0.0
2020-01-13 14:59:11.556999922+01:00,0.0
2020-01-13 14:59:11.570450068+01:00,0.0
2020-01-13 14:59:11.615900040+01:00,0.0
2020-01-13 14:59:11.625750065+01:00,0.0
2020-01-13 14:59:11.657000065+01:00,0.0
2020-01-13 14:59:11.670350075+01:00,0.0
2020-01-13 14:59:11.715749979+01:00,0.0
2020-01-13 14:59:11.725800037+01:00,0.0
2020-01-13 14:59:11.757149935+01:00,0.0
2020-01-13 14:59:11.770349979+01:00,0.0
2020-01-13 14:59:11.817300081+01:00,0.0
2020-01-13 14:59:11.826550007+01:00,0.0
2020-01-13 14:59:11.857199907+01:00,0.0
2020-01-13 14:59:11.870450020+01:00,0.0
2020-01-13 14:59:11.915800095+01:00,0.0
2020-01-13 14:59:11.925800085+01:00,0.0
2020-01-13 14:59:11.963850021+01:00,0.0
2020-01-13 14:59:11.970449924+01:00,0.0
2020-01-13 14:59:12.015850066+01:00,0.0
2020-01-13 14:59:12.025799990+01:00,0.0
2020-01-13 14:59:12.057300091+01:00,0.0
2020-01-13 14:59:12.070950031+01:00,0.0
2020-01-13 14:59:12.115900040+01:00,0.0
2020-01-13 14:59:12.125799894+01:00,0.0
2020-01-13 14:59:12.157350063+01:00,0.0
2020-01-13 14:59:12.170399904+01:00,0.0
2020-01-13 14:59:12.215800047+01:00,0.0
2020-01-13 14:59:12.225850105+01:00,0.0
2020-01-13 14:59:12.256700039+01:00,0.0
2020-01-13 14:59:12.270400047+01:00,0.0
2020-01-13 14:59:12.315850019+01:00,0.0
2020-01-13 14:59:12.325799942+01:00,0.0
2020-01-13 14:59:12.356699944+01:00,0.0
2020-01-13 14:59:12.370399952+01:00,0.0
2020-01-13 14:59:12.415849924+01:00,0.0
2020-01-13 14:59:12.425800085+01:00,0.0
2020-01-13 14:59:12.457550049+01:00,0.0
2020-01-13 14:59:12.470400095+01:00,0.0
2020-01-13 14:59:12.515899897+01:00,0.0
2020-01-13 14:59:12.525850057+01:00,0.0
2020-01-13 14:59:12.556699991+01:00,0.0
2020-01-13 14:59:12.570549965+01:00,0.0
2020-01-13 14:59:12.615900040+01:00,0.0
2020-01-13 14:59:12.625950098+01:00,0.0
2020-01-13 14:59:12.656899929+01:00,0.0
2020-01-13 14:59:12.670399904+01:00,0.0
2020-01-13 14:59:12.715850115+01:00,0.0
2020-01-13 14:59:12.725850105+01:00,0.0
2020-01-13 14:59:12.757750034+01:00,0.0
2020-01-13 14:59:12.770400047+01:00,0.0
2020-01-13 14:59:12.817399979+01:00,0.0
2020-01-13 14:59:12.826499939+01:00,0.0
2020-01-13 14:59:12.857100010+01:00,0.0
2020-01-13 14:59:12.870549917+01:00,0.0
2020-01-13 14:59:12.915849924+01:00,0.0
2020-01-13 14:59:12.925849915+01:00,0.0
2020-01-13 14:59:12.963999987+01:00,0.0
2020-01-13 14:59:12.969899893+01:00,0.0
2020-01-13 14:59:13.015850066+01:00,0.0
2020-01-13 14:59:13.025899887+01:00,0.0
2020-01-13 14:59:13.057100058+01:00,0.0
2020-01-13 14:59:13.070450068+01:00,0.0
2020-01-13 14:59:13.116050005+01:00,0.0
2020-01-13 14:59:13.125900030+01:00,0.0
2020-01-13 14:59:13.156749964+01:00,0.0
2020-01-13 14:59:13.170449972+01:00,0.0
2020-01-13 14:59:13.215899944+01:00,0.0
2020-01-13 14:59:13.225899935+01:00,0.0
2020-01-13 14:59:13.256750107+01:00,0.0
2020-01-13 14:59:13.270450115+01:00,0.0
2020-01-13 14:59:13.315999985+01:00,0.0
2020-01-13 14:59:13.325949907+01:00,0.0
2020-01-13 14:59:13.357150078+01:00,0.0
2020-01-13 14:59:13.370500088+01:00,0.0
2020-01-13 14:59:13.415899992+01:00,0.0
2020-01-13 14:59:13.425899982+01:00,0.0
2020-01-13 14:59:13.459100008+01:00,0.0
2020-01-13 14:59:13.469899893+01:00,0.0
2020-01-13 14:59:13.515949965+01:00,0.0
2020-01-13 14:59:13.525949954+01:00,0.0
2020-01-13 14:59:13.556750059+01:00,0.0
2020-01-13 14:59:13.571300030+01:00,0.0
2020-01-13 14:59:13.615950108+01:00,0.0
2020-01-13 14:59:13.625900030+01:00,0.0
2020-01-13 14:59:13.657399893+01:00,0.0
2020-01-13 14:59:13.671000004+01:00,0.0
2020-01-13 14:59:13.715899944+01:00,0.0
2020-01-13 14:59:13.725950003+01:00,0.0
2020-01-13 14:59:13.757299900+01:00,0.0
2020-01-13 14:59:13.770499945+01:00,0.0
2020-01-13 14:59:13.817650080+01:00,0.0
2020-01-13 14:59:13.826600075+01:00,0.0
2020-01-13 14:59:13.858500004+01:00,0.0
2020-01-13 14:59:13.870650053+01:00,0.0
2020-01-13 14:59:13.915899992+01:00,0.0
2020-01-13 14:59:13.925899982+01:00,0.0
2020-01-13 14:59:13.964799881+01:00,0.0
2020-01-13 14:59:13.970000029+01:00,0.0
2020-01-13 14:59:14.016949892+01:00,0.0
2020-01-13 14:59:14.026949883+01:00,0.0
2020-01-13 14:59:14.056750059+01:00,0.0
2020-01-13 14:59:14.071099997+01:00,0.0
2020-01-13 14:59:14.117000103+01:00,0.0
2020-01-13 14:59:14.126950026+01:00,0.0
2020-01-13 14:59:14.156699896+01:00,0.0
2020-01-13 14:59:14.170550108+01:00,0.0
2020-01-13 14:59:14.217000008+01:00,0.0
2020-01-13 14:59:14.226949930+01:00,0.0
2020-01-13 14:59:14.257550+01:00,0.0
2020-01-13 14:59:14.271100044+01:00,0.0
2020-01-13 14:59:14.316999912+01:00,0.0
2020-01-13 14:59:14.326950073+01:00,0.0
2020-01-13 14:59:14.356699944+01:00,0.0
2020-01-13 14:59:14.370549917+01:00,0.0
2020-01-13 14:59:14.416949987+01:00,0.0
2020-01-13 14:59:14.427000046+01:00,0.0
2020-01-13 14:59:14.456749916+01:00,0.0
2020-01-13 14:59:14.469949961+01:00,0.0
2020-01-13 14:59:14.516949891+01:00,0.0
2020-01-13 14:59:14.526949883+01:00,0.0
2020-01-13 14:59:14.557549953+01:00,0.0
2020-01-13 14:59:14.570699930+01:00,0.0
