sampno,vehno
1700251,1.0
1700251,2.0
1700251,3.0
1700641,1.0
1700641,2.0
1701241,1.0
1701942,1.0
1703024,1.0
1703024,2.0
1705514,1.0
1705514,2.0
1705514,3.0
1706970,1.0
1706970,2.0
1706970,3.0
1706970,4.0
1708563,1.0
1708563,2.0
1708563,3.0
1708879,1.0
1708879,2.0
1708879,3.0
1709183,1.0
1709183,2.0
1709183,3.0
1709183,4.0
1709381,1.0
1709381,2.0
1709991,1.0
1709991,2.0
1710195,1.0
1710195,2.0
1710671,1.0
1710671,2.0
1711505,1.0
1711505,2.0
1711543,1.0
1711543,2.0
1712703,1.0
1712972,1.0
1712972,2.0
1713409,1.0
1713409,2.0
1713409,3.0
1714167,1.0
1714167,2.0
1714167,3.0
1714281,1.0
1714281,2.0
1714281,3.0
1714281,4.0
1714776,1.0
1714824,1.0
1714824,2.0
1715417,1.0
1715607,1.0
1715607,2.0
1718067,1.0
1718068,1.0
1718068,2.0
1719461,1.0
1719461,2.0
1719652,1.0
1719652,2.0
1719652,3.0
1720658,1.0
1720658,2.0
1721728,1.0
1721728,2.0
1721728,3.0
1722617,1.0
1722671,1.0
1722671,2.0
1723258,1.0
1723258,2.0
1724490,1.0
1724490,2.0
1724490,3.0
1724953,1.0
1725838,1.0
1726224,1.0
1726224,2.0
1726224,3.0
1726903,1.0
1726903,2.0
1728038,1.0
1728038,2.0
1728038,3.0
1728910,1.0
1728910,2.0
1728910,3.0
1728928,1.0
1728928,2.0
1729926,1.0
1730000,1.0
1730000,2.0
1730035,1.0
1730971,1.0
1730971,2.0
1731149,1.0
1731149,2.0
1732092,1.0
1732092,2.0
1732236,1.0
1732236,2.0
1732236,3.0
1732236,4.0
1732583,2.0
1732844,1.0
1732844,2.0
1733251,1.0
1733251,2.0
1733251,3.0
1733587,1.0
1733587,2.0
1733587,3.0
1733587,4.0
1733587,5.0
1734156,1.0
1734156,2.0
1734156,3.0
1734156,4.0
1734432,1.0
1734432,2.0
1734621,1.0
1734792,1.0
1735145,1.0
1736867,1.0
7011711,1.0
1737057,1.0
1737057,2.0
1737196,1.0
1737196,2.0
1737196,3.0
1739361,1.0
1739361,2.0
1739974,1.0
1740367,1.0
1741603,1.0
1741603,2.0
1741892,1.0
1742421,1.0
1743070,1.0
1743124,1.0
1743124,2.0
1743124,3.0
1743503,1.0
1743503,2.0
1743632,1.0
1743632,2.0
1744123,1.0
1745804,1.0
1746183,1.0
1746246,1.0
1747536,1.0
1747536,2.0
1747652,1.0
1747652,2.0
1748007,1.0
1748007,2.0
1748087,1.0
1748087,2.0
1749163,1.0
1750440,1.0
1750440,2.0
1751991,1.0
1751991,2.0
1752204,1.0
1752204,2.0
1753873,1.0
1754092,1.0
1755429,1.0
1755429,2.0
1755514,1.0
1755932,1.0
1755932,2.0
1756173,1.0
1756173,2.0
1756366,1.0
1756366,2.0
1756444,1.0
1756855,1.0
1757001,1.0
1757001,2.0
1757964,1.0
1757964,2.0
1758062,1.0
1758645,1.0
1760005,1.0
1760005,2.0
1760335,1.0
1761319,1.0
1761825,1.0
1761825,2.0
1761825,3.0
1762234,1.0
1762234,2.0
1762234,3.0
1762271,1.0
1762271,2.0
1762323,1.0
1762990,1.0
1762990,2.0
1763037,1.0
1763037,2.0
1763295,1.0
1763295,2.0
1763822,1.0
1763822,2.0
1763822,3.0
1763822,4.0
1763822,5.0
1764329,1.0
1764329,2.0
1764567,1.0
1764986,1.0
1765560,1.0
1765560,2.0
1765560,3.0
1765560,4.0
1765641,1.0
1767145,1.0
1767913,1.0
1767913,2.0
1768280,1.0
1768280,2.0
1769567,1.0
1769567,2.0
1769938,1.0
1769938,2.0
1770651,1.0
1771614,1.0
1771614,2.0
1771922,1.0
1771922,2.0
1771997,1.0
1771997,2.0
1771997,3.0
1771997,4.0
1772094,1.0
1772094,2.0
1772094,3.0
1772156,1.0
1772156,2.0
1772474,1.0
1772474,2.0
1772492,1.0
1772492,2.0
1772577,1.0
1772577,2.0
1772923,1.0
1773708,1.0
1774969,1.0
1774969,2.0
1775321,1.0
1775321,2.0
1775321,3.0
1775376,1.0
1775376,2.0
1775595,1.0
1775735,1.0
1775783,1.0
1775783,2.0
1775801,1.0
1775999,1.0
1777609,1.0
1777609,2.0
1777714,1.0
1777714,2.0
1778443,1.0
1778443,2.0
1778443,3.0
1778465,1.0
1780020,1.0
1780020,2.0
1780909,1.0
1780909,2.0
1780909,3.0
1780909,4.0
1781068,1.0
1781068,2.0
1781068,3.0
1781387,1.0
1781387,2.0
1781616,1.0
1781616,2.0
1781636,1.0
1782778,1.0
1782881,1.0
1782881,2.0
1782991,1.0
1782991,2.0
1783607,1.0
1783607,2.0
1783830,1.0
1784189,1.0
7011711,2.0
1784189,2.0
1784189,3.0
1784998,1.0
1784998,2.0
1785027,1.0
1785027,2.0
1785601,1.0
1785734,1.0
1786436,1.0
1786436,2.0
1787075,1.0
1787075,2.0
1787644,1.0
1787644,2.0
1787812,1.0
1787994,1.0
1787994,2.0
1788028,1.0
1788028,2.0
1788028,3.0
1788028,4.0
1788028,5.0
1788224,1.0
1788310,1.0
1788310,2.0
1788998,1.0
1789967,1.0
1789967,2.0
1790372,1.0
1790372,2.0
1790925,1.0
1790956,1.0
1791197,1.0
1791197,2.0
1792068,1.0
1792292,1.0
1792292,2.0
1793137,1.0
1793137,2.0
1793574,1.0
1793574,2.0
1793574,3.0
1794300,1.0
1794561,1.0
1794561,2.0
1795528,1.0
1795528,2.0
1795577,1.0
1795828,1.0
1795828,2.0
1796231,1.0
1796231,2.0
1796274,1.0
1796274,2.0
1796274,3.0
7011811,1.0
1796390,1.0
1796744,1.0
1796744,2.0
1797257,1.0
1797257,2.0
1797344,1.0
1797344,2.0
1797414,1.0
1797414,2.0
1797518,1.0
1797518,2.0
1799736,1.0
1799736,2.0
1800514,1.0
1800514,2.0
1800514,3.0
1800831,1.0
1800965,1.0
1800965,2.0
1801293,1.0
1801431,1.0
1801481,1.0
1801481,2.0
1801726,1.0
1801912,1.0
1801912,2.0
1802044,1.0
1803111,1.0
1803111,2.0
1803539,1.0
1803539,2.0
1803885,1.0
1803885,2.0
1803885,3.0
1805510,1.0
1805510,2.0
1806598,1.0
1806598,2.0
1806760,1.0
1806760,2.0
1806760,3.0
1806760,4.0
1807129,1.0
1809399,1.0
1810148,1.0
1810148,2.0
1810306,1.0
1810306,2.0
1810306,3.0
1810306,4.0
1810396,1.0
1811118,1.0
1811118,2.0
1811118,3.0
1811704,1.0
1811704,2.0
1811704,3.0
1812283,1.0
1812283,2.0
1812430,1.0
1812722,1.0
1812846,1.0
1812846,2.0
1812923,1.0
1813194,1.0
1813194,2.0
1813234,1.0
1813234,2.0
1813234,3.0
1813234,4.0
1814249,1.0
1814249,2.0
1814249,3.0
1814575,1.0
1814575,2.0
1814575,3.0
1815457,1.0
1815457,2.0
1815457,3.0
1815748,1.0
1815748,2.0
1815776,1.0
1816493,1.0
1816493,2.0
1817213,1.0
1817213,2.0
1817213,3.0
1818754,1.0
1819047,1.0
1819335,1.0
1819402,1.0
1819562,1.0
1819562,2.0
1819562,3.0
1820206,1.0
1820241,1.0
1820774,1.0
1820774,2.0
1820774,3.0
1821750,1.0
1822033,1.0
1822319,1.0
1822319,2.0
1822319,3.0
1822323,1.0
1822323,2.0
1822323,3.0
1822323,4.0
1822323,5.0
1823667,1.0
1823667,2.0
1823667,3.0
1824364,1.0
1824364,2.0
1825353,1.0
1825353,2.0
1825446,1.0
1825446,2.0
1826388,1.0
1826774,1.0
1826774,2.0
1827287,1.0
1827899,1.0
1827899,2.0
1828068,1.0
1828414,1.0
1828414,2.0
1829440,1.0
1829440,2.0
1829440,3.0
1829849,1.0
1829849,2.0
1829849,3.0
1830011,1.0
1830011,2.0
1830028,1.0
1830028,2.0
1830028,3.0
1830671,1.0
1831163,1.0
1831163,2.0
1831163,3.0
1831574,1.0
1831574,2.0
1831574,3.0
1832565,1.0
1832669,1.0
1832669,2.0
1832785,1.0
1832975,1.0
1832975,2.0
1834384,1.0
1834384,2.0
1834425,1.0
1834425,2.0
1834425,3.0
1834425,4.0
1834445,1.0
1834445,2.0
1834445,3.0
1834524,1.0
1834524,2.0
1834524,3.0
1834524,4.0
1834524,5.0
1834524,6.0
1834810,1.0
1835084,1.0
1835084,2.0
1836019,1.0
1836019,2.0
1836436,1.0
1836436,2.0
1836436,3.0
1837502,1.0
1837767,1.0
1837767,2.0
1838095,1.0
1838095,2.0
1838095,3.0
1838095,4.0
1838095,5.0
1838095,6.0
1838606,1.0
1839543,1.0
1839543,2.0
1839543,3.0
1839913,1.0
1840355,1.0
1841375,1.0
1841375,2.0
1841799,1.0
1842999,1.0
1842999,2.0
1843630,1.0
1843630,2.0
1844143,1.0
1844478,1.0
1846580,1.0
1846580,2.0
1846670,1.0
1846670,2.0
1846670,3.0
1846670,4.0
1846799,1.0
1848453,1.0
1848453,2.0
1849383,1.0
1850807,1.0
1850807,2.0
1851161,1.0
1851161,2.0
1851883,1.0
1851883,2.0
1853440,1.0
1853440,2.0
1853689,1.0
1853689,2.0
1853996,1.0
1853996,2.0
1853996,3.0
1854152,1.0
1854152,2.0
1854152,3.0
1854152,4.0
1854198,1.0
1854524,1.0
1854524,2.0
1856374,1.0
1856374,2.0
1856374,3.0
1856445,1.0
1857944,1.0
1857944,2.0
1857944,3.0
1857944,4.0
1858279,1.0
1858279,2.0
1858279,3.0
1858397,1.0
1858503,1.0
1859560,1.0
1859560,2.0
1860362,1.0
1860362,2.0
1860426,1.0
1861780,1.0
1862215,1.0
1862215,2.0
1862338,1.0
1862338,2.0
1862348,1.0
1862348,2.0
1862422,1.0
1862740,1.0
1862740,2.0
1862906,1.0
1862983,1.0
1862983,2.0
1863011,1.0
1863011,2.0
1863067,1.0
1863067,2.0
1863067,3.0
1863919,1.0
1863919,2.0
1864192,1.0
1864192,2.0
1864202,1.0
1864202,2.0
1865140,1.0
1865140,2.0
1865140,3.0
1865151,1.0
1865151,2.0
1865389,1.0
1865389,2.0
1865389,3.0
1865768,1.0
1865768,2.0
1866035,1.0
1866035,2.0
1867185,1.0
1867185,2.0
1867957,1.0
1867957,2.0
1868000,1.0
1868000,2.0
1868472,1.0
1868472,2.0
1868751,1.0
1868899,1.0
1869720,1.0
1869720,2.0
1870739,1.0
1870739,2.0
1870943,1.0
1870943,2.0
1871131,1.0
1871131,2.0
1871131,3.0
1871387,1.0
1871440,1.0
1871440,2.0
1871565,1.0
1871565,2.0
1872025,1.0
1872025,2.0
1872145,1.0
1872551,1.0
1872551,2.0
1872949,1.0
1872949,2.0
1873518,1.0
1873582,1.0
1873582,2.0
1873582,3.0
1873699,1.0
1873699,2.0
1873706,1.0
1873706,2.0
1873900,1.0
1873900,2.0
1874375,1.0
1874375,2.0
1874375,3.0
1874375,4.0
1874875,1.0
1874875,2.0
1875948,1.0
1875948,2.0
1875982,1.0
1875982,2.0
1876137,1.0
1876170,1.0
1876170,2.0
1876170,3.0
1876170,4.0
1876170,5.0
1877571,1.0
1877571,2.0
1877701,1.0
1877701,2.0
1878432,1.0
1878432,2.0
1878946,1.0
1878946,2.0
1879446,1.0
1880413,1.0
1880413,2.0
1881103,1.0
1881103,2.0
1881103,3.0
1881829,1.0
1881829,2.0
1882064,1.0
1882615,1.0
1882994,1.0
1882994,2.0
1883167,1.0
1883167,2.0
1883343,1.0
1883645,1.0
1883917,1.0
1883917,2.0
1883938,1.0
1883938,2.0
1884177,1.0
1884460,1.0
1884460,2.0
1885142,1.0
1885142,2.0
1886169,1.0
1886169,2.0
1886355,1.0
1886355,2.0
1886737,1.0
1886737,2.0
1886737,3.0
1886737,4.0
1886740,1.0
1886740,2.0
1888311,1.0
1888311,2.0
1888586,1.0
1888586,2.0
1889209,1.0
1889209,2.0
1889209,3.0
1889209,4.0
1890119,1.0
1890373,1.0
1890373,2.0
1890373,3.0
1890558,1.0
1890608,1.0
1890608,2.0
1890902,1.0
1890902,2.0
1891086,1.0
1891893,1.0
1891893,2.0
1891893,3.0
1892692,1.0
1892692,2.0
1892692,3.0
1893830,1.0
1893830,2.0
1893830,3.0
1894544,1.0
1894544,2.0
1894649,1.0
1894649,2.0
1896476,1.0
1896476,2.0
1896546,1.0
1896739,1.0
1896739,2.0
1896739,3.0
1896739,4.0
1896758,1.0
1896758,2.0
1896758,3.0
1896781,1.0
1896781,2.0
1897075,1.0
1897075,2.0
1898132,1.0
1898132,2.0
1898132,3.0
1898365,1.0
1898857,1.0
1898857,2.0
1898857,3.0
1898910,1.0
1898910,2.0
1898910,3.0
1898910,4.0
1898929,1.0
1899669,1.0
1899669,2.0
1899710,1.0
1899710,2.0
1900586,1.0
7011811,2.0
1900586,2.0
1900685,1.0
1900685,2.0
1901173,1.0
1901173,2.0
1901695,1.0
1901695,2.0
1901852,1.0
1901852,2.0
1902366,1.0
1902423,1.0
1902423,2.0
1902733,1.0
1902733,2.0
1902778,1.0
1903513,1.0
1903524,1.0
1903524,2.0
1904192,1.0
1904192,2.0
1904234,1.0
1904234,2.0
1904655,1.0
1904664,1.0
1904664,2.0
1904755,1.0
1904817,1.0
1904817,2.0
1904942,1.0
1904942,2.0
1905403,1.0
1906113,1.0
1906113,2.0
1906413,1.0
1907079,1.0
1907079,2.0
1907277,1.0
1907277,2.0
1907355,1.0
1907888,1.0
1907888,2.0
1908745,1.0
1908745,2.0
1909075,1.0
1909075,2.0
1909104,1.0
1909104,2.0
1909978,1.0
1909978,2.0
1910976,1.0
1910976,2.0
1910976,3.0
1910977,1.0
1910977,2.0
1911066,1.0
1911066,2.0
1911440,1.0
1911767,1.0
1911767,2.0
1912432,1.0
1913133,1.0
1914969,1.0
1914969,2.0
1916436,1.0
1916436,2.0
1916965,1.0
1916965,2.0
1916965,3.0
1916965,4.0
1916980,1.0
1916980,2.0
1916980,3.0
1917158,1.0
1917158,2.0
1917218,1.0
1917218,2.0
1917307,1.0
1917590,1.0
1917590,2.0
1918042,1.0
1918416,1.0
1919362,1.0
1919486,1.0
1919486,2.0
1919486,3.0
1919849,1.0
1920115,1.0
1920115,2.0
1921938,1.0
1922486,1.0
1922486,2.0
1922614,1.0
1922614,2.0
1922673,1.0
1922673,2.0
1922673,3.0
1923116,1.0
1923116,2.0
1923868,1.0
1923868,2.0
1924397,1.0
1924596,1.0
1924596,2.0
1924669,1.0
1924669,2.0
1925392,1.0
1925392,2.0
1925697,1.0
1925697,2.0
1925697,3.0
1926296,1.0
1926296,2.0
1926912,1.0
1926912,2.0
1927281,1.0
1927281,2.0
1927281,3.0
1928391,1.0
1929441,1.0
1929746,1.0
1929746,2.0
1929823,1.0
1929823,2.0
1929823,3.0
1930304,1.0
1930304,2.0
1931297,1.0
1931857,1.0
1931857,2.0
1932580,1.0
1932580,2.0
1932953,1.0
1932953,2.0
1934072,1.0
1934100,1.0
1934100,2.0
1934100,3.0
1934856,1.0
1934860,1.0
1934866,1.0
1934866,2.0
1935164,1.0
1935164,2.0
1935164,3.0
1935164,4.0
1935310,1.0
1935310,2.0
1935622,1.0
1936026,1.0
1936026,2.0
1936692,1.0
1936692,2.0
1937905,1.0
1937905,2.0
1937905,3.0
1938279,1.0
1938279,2.0
1938419,1.0
1938419,2.0
1938419,3.0
1938419,4.0
1939267,1.0
1939267,2.0
1940186,1.0
1940186,2.0
1940256,1.0
1940968,1.0
1940968,2.0
1941031,1.0
1941031,2.0
1941533,1.0
1941533,2.0
1942933,1.0
1942933,2.0
1944278,1.0
1944655,1.0
1944733,1.0
1944733,2.0
1945137,1.0
1945975,1.0
1946231,1.0
1946231,2.0
1946602,1.0
1946602,2.0
1946602,3.0
1947494,1.0
1947494,2.0
1947494,3.0
1947627,1.0
1947627,2.0
1947816,1.0
1947816,2.0
1948410,1.0
1948410,2.0
1948492,1.0
1948492,2.0
1949200,1.0
1950391,1.0
1950391,2.0
1951908,1.0
1952409,1.0
1952409,2.0
1953728,1.0
1953728,2.0
1955319,1.0
1955672,1.0
1955862,1.0
1955862,2.0
1956176,1.0
1956176,2.0
1956540,1.0
1957722,1.0
1957722,2.0
1958602,1.0
1959435,1.0
1959435,2.0
1959435,3.0
1959489,1.0
1959489,2.0
1959489,3.0
1960866,1.0
1960866,2.0
1961188,1.0
1961505,1.0
1961505,2.0
1961759,1.0
1962157,1.0
1962281,1.0
1962281,2.0
1962369,1.0
1962369,2.0
1963150,1.0
1963150,2.0
1963151,1.0
1963151,2.0
1963517,1.0
1963577,1.0
1963774,1.0
1963774,2.0
1963915,1.0
1964020,1.0
1964020,2.0
1965978,1.0
1965978,2.0
1966943,1.0
1966943,2.0
1967401,1.0
1967423,1.0
1967423,2.0
1967423,3.0
1967917,1.0
1967917,2.0
1967917,3.0
1968250,1.0
1968250,2.0
1968250,3.0
1971183,1.0
1973301,1.0
1973301,2.0
1973965,1.0
1973965,2.0
1974723,1.0
1974723,2.0
1975337,1.0
1975337,2.0
1975337,3.0
1975447,1.0
1976394,1.0
1976434,1.0
1976434,2.0
1976781,1.0
1977296,1.0
1977296,2.0
1978177,1.0
1979508,1.0
1979508,2.0
1979508,3.0
1981016,1.0
1981026,1.0
1981026,2.0
1981674,1.0
1981674,2.0
1981722,1.0
1982276,1.0
1982276,2.0
1982495,1.0
1982495,2.0
1982854,1.0
1983174,1.0
1983174,2.0
1983664,1.0
1983664,2.0
1983974,1.0
1983974,2.0
1983974,3.0
1983974,4.0
2243972,1.0
1984955,1.0
1985514,1.0
1986119,1.0
1986119,2.0
1986119,3.0
1986363,1.0
1987093,1.0
1987093,2.0
1987093,3.0
1987373,1.0
1988331,1.0
1988331,2.0
1988521,1.0
1988687,1.0
1988687,2.0
1988800,1.0
1989020,1.0
1989020,2.0
1989677,1.0
1989677,2.0
1990162,1.0
1990162,2.0
1990212,1.0
1990310,1.0
1990310,2.0
1990310,3.0
1990738,1.0
1990738,2.0
1990738,3.0
1991473,1.0
1991473,2.0
1991473,3.0
1992648,1.0
1992648,2.0
1992648,3.0
1992670,1.0
1992842,1.0
1993245,1.0
1993245,2.0
1993245,3.0
1993375,1.0
1993375,2.0
1993375,3.0
1993375,4.0
1994068,1.0
1994068,2.0
2481805,1.0
1994693,1.0
1994693,2.0
1995279,1.0
1995279,2.0
1995424,1.0
1995558,1.0
1996421,1.0
1996712,1.0
1996712,2.0
1998474,1.0
1998474,2.0
1998902,1.0
1998902,2.0
1998904,1.0
1999810,1.0
1999810,2.0
2000271,1.0
2000271,2.0
2000478,1.0
2001030,1.0
2001030,2.0
2001234,1.0
2001234,2.0
2001234,3.0
2001412,1.0
2001412,2.0
2001724,1.0
2001724,2.0
2001724,3.0
2002018,1.0
2002018,2.0
2002280,1.0
2002280,2.0
2002474,1.0
2003246,1.0
2003246,2.0
2003926,1.0
2003926,2.0
2005153,1.0
2005206,1.0
2005287,1.0
2005287,2.0
2005287,3.0
2005287,4.0
2005779,1.0
2006421,1.0
2006557,1.0
2006830,1.0
2006830,2.0
2010131,1.0
2010131,2.0
2010407,1.0
2010407,2.0
2010918,1.0
2010918,2.0
2011294,1.0
2011394,1.0
2011595,1.0
2011595,2.0
2011595,3.0
2017211,1.0
2019160,1.0
2019160,2.0
2020057,1.0
2020057,2.0
2020886,1.0
2020886,2.0
2021002,1.0
2021002,2.0
2021002,3.0
2024417,1.0
2024417,2.0
2025813,1.0
2027390,1.0
2035362,1.0
2035362,2.0
2045058,1.0
2051970,1.0
2051970,2.0
2066556,1.0
2066556,2.0
2071782,1.0
2081437,1.0
2081437,2.0
2102790,1.0
2102790,2.0
2117496,1.0
2117496,2.0
2117496,3.0
2120836,1.0
2122181,1.0
2122181,2.0
2122181,3.0
2129472,1.0
2129472,2.0
2135760,1.0
2140600,1.0
2142774,1.0
2144293,1.0
2144293,2.0
2153878,1.0
2174025,1.0
2182208,1.0
2182208,2.0
2182208,3.0
2182208,4.0
2183633,1.0
2183633,2.0
2187273,1.0
2187273,2.0
2195860,1.0
2195860,2.0
2195942,1.0
2195942,2.0
2199501,1.0
2199501,2.0
2199501,3.0
2202525,1.0
2209203,1.0
2209203,2.0
2215330,1.0
2215330,2.0
2215330,3.0
2215330,4.0
2217304,1.0
2226342,1.0
2228452,1.0
2228569,1.0
2228569,2.0
2229139,1.0
2229139,2.0
2232422,1.0
2233609,1.0
2233609,2.0
2233609,3.0
2233609,4.0
2233622,1.0
2233622,2.0
2241844,1.0
2241844,2.0
2243972,2.0
2244321,1.0
2244321,2.0
2251495,1.0
2254924,1.0
2254924,2.0
2255433,1.0
2255433,2.0
2255433,3.0
2255433,4.0
2258254,1.0
2258254,2.0
2260709,1.0
2260709,2.0
7011956,1.0
2260709,3.0
2260709,4.0
2260709,5.0
2260709,6.0
2261958,1.0
2261958,2.0
2262076,1.0
2262076,2.0
2265195,1.0
2268045,1.0
2268045,2.0
2277265,1.0
2281839,1.0
2281839,2.0
2281839,3.0
2287196,1.0
2287196,2.0
2292070,1.0
2292070,2.0
2301107,1.0
2301107,2.0
2302867,1.0
2302867,2.0
2302867,3.0
2305104,1.0
2305104,2.0
2305104,3.0
2307881,1.0
2307881,2.0
2308169,1.0
2308169,2.0
2313018,1.0
2313018,2.0
2316371,1.0
2316371,2.0
2316387,1.0
2316387,2.0
2316387,3.0
2327834,1.0
2331443,1.0
2331443,2.0
2332613,1.0
2332613,2.0
2336390,1.0
2336390,2.0
2339002,1.0
2339002,2.0
2350567,1.0
2350567,2.0
2350567,3.0
2350567,4.0
2355598,1.0
2355598,2.0
2357912,1.0
2357912,2.0
2357912,3.0
2357987,1.0
2357987,2.0
2361748,1.0
2361748,2.0
2365385,1.0
2365385,2.0
2365385,3.0
2370506,1.0
2370506,2.0
2375806,1.0
2375806,2.0
2376371,1.0
2376371,2.0
2376371,3.0
2376371,4.0
2378081,1.0
2378081,2.0
2378081,3.0
2378146,1.0
2394171,1.0
2394171,2.0
2398754,1.0
2398754,2.0
2398955,1.0
2398955,2.0
2398955,3.0
2404596,1.0
2404596,2.0
2404596,3.0
2411302,1.0
2411302,2.0
2411302,3.0
2416290,1.0
2416290,2.0
2419783,1.0
2419783,2.0
2419783,3.0
2433399,1.0
2433399,2.0
2433399,3.0
2433431,1.0
2433431,2.0
2437948,1.0
2437948,2.0
2442629,1.0
2442629,2.0
2451977,1.0
2451977,2.0
2456024,1.0
2456024,2.0
2459927,1.0
2459927,2.0
2463810,1.0
2463810,2.0
2466793,1.0
2466793,2.0
2466793,3.0
2468020,1.0
2468020,2.0
2473892,1.0
2475767,1.0
2475767,2.0
2477215,1.0
2477215,2.0
2477215,3.0
2479904,1.0
2479904,2.0
2479904,3.0
2481805,2.0
2481805,3.0
2482076,1.0
2482076,2.0
2482712,1.0
2482712,2.0
2482712,3.0
2484099,1.0
2484847,1.0
2486119,1.0
2487482,1.0
2487482,2.0
2487925,1.0
2487925,2.0
2488286,1.0
2488286,2.0
2488780,1.0
2488780,2.0
2489011,1.0
2489011,2.0
2489011,3.0
2490277,1.0
2490277,2.0
2491773,1.0
2491773,2.0
2491916,1.0
2493298,1.0
2493298,2.0
2493298,3.0
2493298,4.0
2493298,5.0
2493298,6.0
2493476,1.0
2493476,2.0
2493593,1.0
2493593,2.0
2493593,3.0
2494685,1.0
2494685,2.0
2494685,3.0
2495692,1.0
2495692,2.0
2496783,1.0
2496783,2.0
2496783,3.0
2497408,1.0
2497408,2.0
2497408,3.0
2497530,1.0
2497530,2.0
2497593,1.0
2497593,2.0
2498152,1.0
2498152,2.0
2498152,3.0
2499267,1.0
2499267,2.0
2499267,3.0
2499267,4.0
2500543,1.0
2500543,2.0
2500543,3.0
2500561,1.0
2500561,2.0
2500959,1.0
2500959,2.0
2500959,3.0
2503252,1.0
2503252,2.0
2503964,1.0
2504876,1.0
2504876,2.0
2505607,1.0
2505607,2.0
2505607,3.0
2505995,1.0
2505995,2.0
2505995,3.0
2506104,1.0
2506104,2.0
2506104,3.0
2506125,1.0
2506125,2.0
2506669,1.0
2507011,1.0
2507011,2.0
2508651,1.0
2508651,2.0
2508651,3.0
2509913,1.0
2509913,2.0
2510118,1.0
2510171,1.0
2510400,1.0
2510400,2.0
2512062,1.0
2512105,1.0
2512349,1.0
7055564,2.0
2512349,2.0
2512461,1.0
2512461,2.0
2512582,1.0
2512582,2.0
2512622,1.0
2512622,2.0
2513676,1.0
2514200,1.0
2514456,1.0
2514456,2.0
2514619,1.0
2514619,2.0
2514619,3.0
2514719,1.0
2514719,2.0
2515142,1.0
2515142,2.0
2515749,1.0
2515749,2.0
2515749,3.0
2515749,4.0
2516015,1.0
2516015,2.0
2518334,1.0
2518334,2.0
2519729,1.0
2519729,2.0
2519857,1.0
2519857,2.0
2519874,1.0
2519874,2.0
2520139,1.0
2520139,2.0
2520332,1.0
2520332,2.0
2520604,1.0
2520604,2.0
2520604,3.0
2520939,1.0
2520939,2.0
2521303,1.0
2523017,1.0
2523017,2.0
2523017,3.0
2524761,1.0
2524761,2.0
2525019,1.0
2525149,1.0
2525149,2.0
2525149,3.0
2525149,4.0
2525149,5.0
2525500,1.0
2525500,2.0
2526836,1.0
2526836,2.0
2526836,3.0
2527140,1.0
2527140,2.0
2528396,1.0
2528396,2.0
2528506,1.0
2529097,1.0
2529424,1.0
2529466,1.0
2529466,2.0
2529466,3.0
2529621,1.0
2529621,2.0
2529621,3.0
2530722,1.0
2530722,2.0
2530722,3.0
2531756,1.0
2531756,2.0
2533430,1.0
2533430,2.0
2534253,1.0
2534253,2.0
2534253,3.0
2535176,1.0
2535176,2.0
2535948,1.0
2536174,1.0
2536174,2.0
2538237,1.0
2538237,2.0
2540751,1.0
2541010,1.0
2541682,1.0
2541682,2.0
2541893,1.0
2541893,2.0
2541893,3.0
2542487,1.0
2542487,2.0
2542487,3.0
2543351,1.0
2543351,2.0
2543686,1.0
2543686,2.0
2543686,3.0
2543686,4.0
2544272,1.0
2544272,2.0
2544272,3.0
2545113,1.0
2545113,2.0
2546552,1.0
2546552,2.0
2546552,3.0
2546803,1.0
2546803,2.0
2547199,1.0
2547387,1.0
2547417,1.0
2547417,2.0
2547842,1.0
2547842,2.0
2547853,1.0
2547853,2.0
2547974,1.0
2547974,2.0
2548157,1.0
2549507,1.0
2549507,2.0
2552502,1.0
2552502,2.0
2553620,1.0
2553620,2.0
2553620,3.0
2555094,1.0
2555272,1.0
2555272,2.0
2555272,3.0
2555398,1.0
2555398,2.0
2555398,3.0
2557197,1.0
2557197,2.0
2557907,1.0
2557907,2.0
2557907,3.0
2558957,1.0
2558957,2.0
2558957,3.0
2559082,1.0
2559082,2.0
2560228,1.0
2560354,1.0
2560354,2.0
2560408,1.0
2560408,2.0
2560426,1.0
2560426,2.0
2560426,3.0
2560426,4.0
2560908,1.0
2560908,2.0
2561031,1.0
2561031,2.0
2561895,1.0
2562540,1.0
2562540,2.0
2562644,1.0
2562644,2.0
2563233,1.0
2563233,2.0
2563233,3.0
2566031,1.0
2566031,2.0
2567209,1.0
2567544,1.0
2567544,2.0
2568411,1.0
2568411,2.0
2568514,1.0
2568675,1.0
2568675,2.0
2571268,1.0
2571268,2.0
2573466,1.0
2573466,2.0
2574788,1.0
2574788,2.0
2574788,3.0
2575153,1.0
2575153,2.0
2575352,1.0
2575352,2.0
2575380,1.0
2575454,1.0
2575454,2.0
2575454,3.0
2575672,1.0
2576421,1.0
2576421,2.0
2577590,1.0
2577836,1.0
2577836,2.0
2578070,1.0
2579285,1.0
2579285,2.0
2579285,3.0
2579285,4.0
2580227,1.0
2581151,1.0
2581151,2.0
2581151,3.0
2581151,4.0
2581151,5.0
2581955,1.0
2582172,1.0
2582172,2.0
2582172,3.0
2582978,1.0
2582978,2.0
2582978,3.0
2583762,1.0
2583762,2.0
2583762,3.0
2583762,4.0
2583762,5.0
2583762,6.0
2584097,1.0
2584097,2.0
7119123,2.0
2584794,1.0
