sampno,vehno,travel_date
1726711,1,2012-06-01
1726711,1,2012-06-02
1726711,1,2012-06-04
1726711,1,2012-06-05
1726711,1,2012-06-06
1726711,1,2012-06-07
1726711,2,2012-06-01
1726711,2,2012-06-02
1726711,2,2012-06-03
1726711,3,2012-06-01
1726711,3,2012-06-05
1726711,3,2012-06-06
1726711,3,2012-06-07
1727269,2,2012-06-09
1727269,2,2012-06-10
1727269,2,2012-06-11
1727269,2,2012-06-12
1727269,2,2012-06-13
1727269,2,2012-06-14
1727269,2,2012-06-15
1728928,1,2012-09-04
1728928,1,2012-09-05
1728928,1,2012-09-06
1728928,1,2012-09-07
1728928,1,2012-09-08
1728928,1,2012-09-09
1728928,1,2012-09-10
1728928,2,2012-09-04
1728928,2,2012-09-05
1728928,2,2012-09-06
1728928,2,2012-09-07
1728928,2,2012-09-08
1728928,2,2012-09-09
1728928,2,2012-09-10
1728928,2,2012-09-11
1729710,1,2012-08-17
1729710,1,2012-08-18
1730453,1,2012-06-27
1730453,1,2012-07-02
1730453,1,2012-07-03
1730453,2,2012-06-27
1730453,2,2012-06-28
1730453,2,2012-06-30
1730453,2,2012-07-01
1730453,2,2012-07-02
1730453,2,2012-07-03
1731816,1,2012-06-09
1731816,1,2012-06-10
1731816,1,2012-06-11
1731816,1,2012-06-13
1731816,1,2012-06-14
1731816,1,2012-06-15
1732821,2,2012-06-20
1732821,2,2012-06-21
1732821,2,2012-06-22
1732821,2,2012-06-25
1732821,2,2012-06-26
1732821,3,2012-06-20
1732821,3,2012-06-21
1732821,3,2012-06-22
1732821,3,2012-06-23
1732821,3,2012-06-24
1732821,3,2012-06-25
1734264,1,2012-06-09
1734264,1,2012-06-10
1734264,1,2012-06-11
1734264,1,2012-06-12
1734264,1,2012-06-13
1734264,1,2012-06-14
1734264,1,2012-06-15
1734598,1,2012-05-28
1734598,1,2012-05-29
1734598,1,2012-05-30
1734598,1,2012-05-31
1734598,1,2012-06-01
1734598,1,2012-06-02
1734598,1,2012-06-03
1734598,2,2012-05-28
1734598,2,2012-05-29
1734598,2,2012-05-30
1734598,2,2012-05-31
1734853,2,2012-07-06
1734853,2,2012-07-07
1734853,2,2012-07-09
1734853,2,2012-07-10
1734853,2,2012-07-12
1736384,1,2012-08-09
1736384,1,2012-08-11
1736384,1,2012-08-13
1736384,1,2012-08-14
1736384,3,2012-08-11
1736384,3,2012-08-13
1736384,3,2012-08-14
1736384,4,2012-08-10
1736384,4,2012-08-12
1736384,4,2012-08-13
1737070,1,2012-04-30
1737070,1,2012-05-01
1737070,1,2012-05-02
1737070,1,2012-05-03
1737070,1,2012-05-04
1737070,1,2012-05-05
1737070,1,2012-05-06
1739459,1,2012-09-18
1739459,1,2012-09-19
1739459,1,2012-09-20
1739459,1,2012-09-21
1739459,1,2012-09-22
1739459,1,2012-09-23
1739459,1,2012-09-24
1739459,3,2012-09-18
1739459,3,2012-09-19
1739459,3,2012-09-20
1739459,3,2012-09-22
1739459,3,2012-09-23
1739459,3,2012-09-24
1740001,1,2012-06-30
1740001,1,2012-07-01
1740001,1,2012-07-02
1740001,1,2012-07-03
1740001,1,2012-07-05
1741950,1,2012-06-07
1741950,1,2012-06-08
1741950,1,2012-06-09
1741950,1,2012-06-10
1741950,1,2012-06-12
1742479,1,2012-06-12
1742479,1,2012-06-13
1742479,1,2012-06-14
1742479,1,2012-06-15
1742479,1,2012-06-18
1742479,2,2012-06-12
1742479,2,2012-06-13
1742479,2,2012-06-14
1742479,2,2012-06-15
1742479,2,2012-06-16
1742479,2,2012-06-17
1742479,2,2012-06-18
1742548,1,2012-06-20
1742548,1,2012-06-21
1742548,1,2012-06-22
1742548,1,2012-06-23
1742548,1,2012-06-24
1742548,1,2012-06-25
1742548,1,2012-06-26
1743485,1,2012-06-21
1743485,1,2012-06-22
1743485,1,2012-06-23
1743485,1,2012-06-24
1743485,1,2012-06-25
1743485,1,2012-06-26
1743485,2,2012-06-22
1743485,2,2012-06-23
1743485,2,2012-06-24
1743485,2,2012-06-25
1743485,2,2012-06-26
1743485,2,2012-06-27
1744906,1,2012-08-26
1744906,1,2012-08-27
1744906,1,2012-08-31
1744906,1,2012-09-01
1745266,1,2012-06-17
1745266,1,2012-06-18
1745266,1,2012-06-19
1745266,1,2012-06-20
1745266,1,2012-06-21
1745266,1,2012-06-22
1745266,1,2012-06-23
1745311,1,2012-06-08
1745311,1,2012-06-09
1745311,1,2012-06-10
1745311,1,2012-06-11
1745311,1,2012-06-12
1745311,1,2012-06-13
1745311,1,2012-06-14
1745311,2,2012-06-08
1745311,2,2012-06-09
1745311,2,2012-06-10
1745311,2,2012-06-11
1745311,2,2012-06-12
1745311,2,2012-06-13
1745311,2,2012-06-14
1745311,3,2012-06-08
1745311,3,2012-06-09
1745311,3,2012-06-10
1745311,3,2012-06-11
1745311,3,2012-06-12
1745311,3,2012-06-13
1748256,1,2012-06-22
1748256,1,2012-06-23
1748256,1,2012-06-24
1748256,1,2012-06-25
1748256,2,2012-06-22
1748256,2,2012-06-23
1751001,1,2012-07-09
1751001,1,2012-07-10
1751001,1,2012-07-11
1751001,1,2012-07-12
1751001,1,2012-07-13
1751001,1,2012-07-14
1751001,2,2012-07-09
1751001,2,2012-07-10
1751001,2,2012-07-11
1751001,2,2012-07-12
1751001,2,2012-07-13
1751001,2,2012-07-14
1751111,1,2012-06-06
1751111,1,2012-06-07
1751111,1,2012-06-08
1751111,1,2012-06-10
1751111,1,2012-06-11
1751111,1,2012-06-12
1751111,2,2012-06-08
1751111,2,2012-06-09
1751111,2,2012-06-10
1751111,2,2012-06-11
1751111,2,2012-06-12
1751645,2,2012-06-09
1751645,2,2012-06-12
1751645,2,2012-06-13
1752204,1,2012-06-24
1752204,1,2012-06-25
1752204,1,2012-06-26
1752204,1,2012-06-27
1752204,1,2012-06-28
1752204,1,2012-06-29
1752928,1,2012-05-31
1752928,1,2012-06-01
1752928,1,2012-06-02
1752928,1,2012-06-03
1752928,1,2012-06-04
1752928,1,2012-06-05
1752928,1,2012-06-06
1752928,2,2012-05-31
1752928,2,2012-06-01
1752928,2,2012-06-02
1752928,2,2012-06-04
1752928,2,2012-06-05
1753149,1,2012-09-23
1753158,1,2012-06-07
1753158,1,2012-06-08
1753158,1,2012-06-09
1753158,1,2012-06-10
1753158,1,2012-06-11
1753158,1,2012-06-12
1753158,2,2012-06-07
1753158,2,2012-06-08
1753158,2,2012-06-09
1753158,2,2012-06-10
1753158,2,2012-06-11
1753158,2,2012-06-12
1753158,2,2012-06-13
1753355,1,2012-08-08
1753355,1,2012-08-09
1753355,1,2012-08-11
1753355,1,2012-08-13
1753355,1,2012-08-14
1753355,2,2012-08-09
1753355,2,2012-08-10
1753355,2,2012-08-11
1753355,2,2012-08-12
1753355,2,2012-08-13
1753355,2,2012-08-14
1754852,2,2012-07-09
1754852,2,2012-07-10
1754852,2,2012-07-11
1754852,2,2012-07-12
1754852,2,2012-07-13
1754852,2,2012-07-14
1754852,2,2012-07-15
1754852,3,2012-07-09
1754852,3,2012-07-10
1754852,3,2012-07-11
1754852,3,2012-07-12
1754852,3,2012-07-13
1754852,3,2012-07-14
1754852,3,2012-07-15
1755363,1,2012-06-07
1755363,1,2012-06-08
1755363,1,2012-06-09
1755363,1,2012-06-10
1755363,1,2012-06-11
1755363,1,2012-06-12
1755429,1,2012-06-01
1755429,1,2012-06-02
1755429,1,2012-06-03
1755429,1,2012-06-04
1755429,1,2012-06-05
1755429,1,2012-06-06
1755429,1,2012-06-07
1756099,1,2012-04-30
1756099,1,2012-05-01
1756099,1,2012-05-02
1756099,1,2012-05-04
1756099,1,2012-05-05
1756099,1,2012-05-06
1756099,2,2012-04-30
1756099,2,2012-05-01
1756099,2,2012-05-03
1756099,2,2012-05-04
1756279,1,2012-06-23
1756279,1,2012-06-24
1756279,1,2012-06-25
1756279,1,2012-06-26
1756279,1,2012-06-27
1756279,1,2012-06-28
1756279,1,2012-06-29
1756279,2,2012-06-24
1756279,2,2012-06-27
1756279,2,2012-06-29
1756279,3,2012-06-23
1756279,3,2012-06-24
1756279,3,2012-06-25
1756279,3,2012-06-26
1756279,3,2012-06-28
1756279,3,2012-06-29
1757757,1,2012-06-24
1757757,1,2012-06-25
1757757,1,2012-06-26
1757757,1,2012-06-27
1757757,1,2012-06-28
1757757,1,2012-06-29
1757757,2,2012-06-24
1757757,2,2012-06-25
1757757,2,2012-06-26
1757757,2,2012-06-27
1757757,2,2012-06-28
1757757,2,2012-06-29
1757798,2,2012-06-07
1757798,2,2012-06-08
1757798,2,2012-06-09
1757798,2,2012-06-10
1759225,1,2012-05-02
1759225,1,2012-05-03
1759225,1,2012-05-04
1759225,1,2012-05-05
1759225,1,2012-05-06
1759225,1,2012-05-07
1759225,1,2012-05-08
1759981,1,2012-06-01
1759981,1,2012-06-02
1759981,1,2012-06-03
1759981,1,2012-06-04
1759981,1,2012-06-05
1759981,1,2012-06-06
1759981,1,2012-06-07
1759981,2,2012-06-01
1759981,2,2012-06-02
1759981,2,2012-06-03
1759981,2,2012-06-05
1759981,2,2012-06-06
1759981,2,2012-06-07
1761552,1,2012-06-10
1761552,1,2012-06-11
1761552,1,2012-06-12
1761552,1,2012-06-13
1761552,1,2012-06-14
1761552,1,2012-06-15
1761552,1,2012-06-16
1761552,2,2012-06-11
1761552,2,2012-06-12
1761552,2,2012-06-13
1761552,2,2012-06-14
1761552,2,2012-06-15
1761552,2,2012-06-16
1761597,2,2012-06-19
1761597,2,2012-06-20
1761597,2,2012-06-21
1761597,2,2012-06-22
1761597,2,2012-06-23
1761597,2,2012-06-24
1761597,2,2012-06-25
1763693,1,2012-06-14
1763693,1,2012-06-15
1763693,1,2012-06-16
1763693,1,2012-06-17
1763693,1,2012-06-18
1763693,1,2012-06-19
1763693,1,2012-06-20
1763693,2,2012-06-14
1763693,2,2012-06-15
1763693,2,2012-06-16
1763693,2,2012-06-17
1763693,2,2012-06-18
1763693,2,2012-06-19
1763693,2,2012-06-20
1763752,1,2012-06-18
1764513,1,2012-06-14
1764513,1,2012-06-15
1764513,1,2012-06-16
1764513,1,2012-06-17
1764513,1,2012-06-18
1764513,1,2012-06-19
1764513,1,2012-06-20
1765460,1,2012-08-06
1765460,1,2012-08-07
1765460,1,2012-08-08
1765460,1,2012-08-09
1765460,1,2012-08-10
1765460,1,2012-08-11
1765460,4,2012-08-06
1765460,4,2012-08-09
1765460,4,2012-08-10
1765460,4,2012-08-11
1766684,1,2012-06-11
1766684,2,2012-06-11
1766684,2,2012-06-12
1766684,2,2012-06-14
1768298,1,2012-06-08
1768298,1,2012-06-09
1768298,1,2012-06-10
1768298,1,2012-06-11
1768510,1,2012-06-24
1768510,1,2012-06-25
1768510,1,2012-06-27
1768510,1,2012-06-29
1768510,1,2012-06-30
1768510,2,2012-06-24
1768510,2,2012-06-25
1768510,2,2012-06-26
1768510,2,2012-06-27
1768510,2,2012-06-28
1768510,3,2012-06-26
1768510,3,2012-06-27
1768510,3,2012-06-28
1768510,3,2012-06-29
1768510,3,2012-06-30
1769988,1,2012-06-11
1769988,1,2012-06-13
1769988,1,2012-06-14
1769988,1,2012-06-15
1769988,1,2012-06-17
1771678,1,2012-07-12
1771678,1,2012-07-14
1771678,1,2012-07-16
1771678,1,2012-07-17
1772229,1,2012-08-05
1772229,1,2012-08-06
1772229,1,2012-08-08
1772229,1,2012-08-09
1773325,1,2012-06-08
1773325,1,2012-06-09
1773325,1,2012-06-10
1773325,1,2012-06-11
1773325,1,2012-06-12
1773325,1,2012-06-13
1773325,1,2012-06-14
1773325,2,2012-06-09
1773325,2,2012-06-10
1773325,2,2012-06-14
1775857,1,2012-07-04
1775857,1,2012-07-05
1775857,1,2012-07-06
1775857,1,2012-07-08
1775857,1,2012-07-09
1775857,2,2012-07-05
1776090,1,2012-05-05
1776090,1,2012-05-06
1776090,1,2012-05-07
1776090,1,2012-05-09
1776090,1,2012-05-10
1776090,1,2012-05-11
1776090,2,2012-05-05
1776090,2,2012-05-06
1776090,2,2012-05-07
1776090,2,2012-05-08
1776090,2,2012-05-09
1776090,2,2012-05-10
1776090,2,2012-05-11
1776781,1,2012-06-22
1776781,1,2012-06-23
1776781,1,2012-06-24
1776781,1,2012-06-25
1776781,1,2012-06-26
1776781,1,2012-06-27
1776781,2,2012-06-21
1776781,2,2012-06-22
1776781,2,2012-06-23
1776781,2,2012-06-24
1776781,2,2012-06-25
1776781,2,2012-06-26
1776781,2,2012-06-27
1778872,1,2012-06-16
1778872,1,2012-06-17
1778872,1,2012-06-18
1778872,1,2012-06-19
1778872,1,2012-06-20
1778872,1,2012-06-21
1778872,1,2012-06-22
1778872,2,2012-06-16
1778872,2,2012-06-18
1778872,2,2012-06-21
1792524,1,2012-07-26
1792524,1,2012-07-27
1792524,1,2012-07-29
1792524,1,2012-07-30
1792524,2,2012-07-26
1792524,2,2012-07-27
1792524,2,2012-07-31
1792524,2,2012-08-01
1801064,1,2012-07-25
1801064,1,2012-07-26
1801064,1,2012-07-27
1801064,1,2012-07-29
1801064,1,2012-07-30
1801064,1,2012-07-31
1801064,2,2012-07-25
1801064,2,2012-07-26
1801064,2,2012-07-27
1801064,2,2012-07-28
1801064,2,2012-07-29
1801064,2,2012-07-30
1801064,2,2012-07-31
1818989,1,2012-07-27
1818989,1,2012-07-28
1818989,1,2012-07-29
1818989,1,2012-07-30
1818989,1,2012-07-31
1818989,1,2012-08-01
1818989,1,2012-08-02
1818989,2,2012-07-27
1818989,2,2012-07-28
1818989,2,2012-07-30
1818989,2,2012-07-31
1818989,2,2012-08-01
1818989,2,2012-08-02
1821132,1,2012-07-27
1821132,1,2012-07-30
1821132,1,2012-07-31
1821132,1,2012-08-01
1821132,1,2012-08-02
1825537,1,2012-07-28
1825537,1,2012-07-29
1825537,1,2012-07-30
1825537,1,2012-08-01
1825537,1,2012-08-02
1825537,1,2012-08-03
1825537,1,2012-08-04
1834977,2,2012-07-16
1834977,2,2012-07-17
1834977,2,2012-07-18
1834977,2,2012-07-19
1834977,2,2012-07-21
1834977,2,2012-07-22
1850151,1,2012-08-12
1850151,1,2012-08-13
1850151,1,2012-08-14
1850151,1,2012-08-15
1850151,1,2012-08-16
1850151,1,2012-08-17
1850151,1,2012-08-18
1850151,2,2012-08-13
1850151,2,2012-08-14
1850151,2,2012-08-15
1850151,2,2012-08-16
1850151,2,2012-08-17
1850151,2,2012-08-18
1879741,1,2012-07-30
1879741,1,2012-07-31
1879741,1,2012-08-02
1879741,1,2012-08-03
1879741,1,2012-08-04
1879741,2,2012-07-29
1879741,2,2012-08-01
1898630,1,2012-07-23
1898630,1,2012-07-24
1898630,1,2012-07-25
1898630,1,2012-07-26
1898630,1,2012-07-27
1898857,1,2012-07-23
1898857,1,2012-07-24
1898857,2,2012-07-23
1898857,2,2012-07-24
1898857,2,2012-07-25
1898857,2,2012-07-26
1898857,2,2012-07-27
1898857,2,2012-07-28
1898857,2,2012-07-29
1898857,3,2012-07-23
1898857,3,2012-07-24
1898857,3,2012-07-25
1898857,3,2012-07-26
1898857,3,2012-07-27
1898857,3,2012-07-28
1906949,1,2012-08-06
1935627,1,2012-07-20
1935627,1,2012-07-21
1935627,1,2012-07-22
1935627,1,2012-07-23
1935627,1,2012-07-24
1935627,1,2012-07-25
1935627,1,2012-07-26
1935627,2,2012-07-23
1935627,2,2012-07-24
1935627,2,2012-07-25
1935627,2,2012-07-26
1935764,1,2012-07-04
1935764,1,2012-07-06
1935764,1,2012-07-07
1935764,1,2012-07-08
1935764,1,2012-07-09
1935764,1,2012-07-10
1935764,2,2012-07-06
1935764,2,2012-07-07
1935764,2,2012-07-10
1945957,1,2012-07-20
1945957,1,2012-07-24
1945957,1,2012-07-25
1945957,1,2012-07-26
1945957,2,2012-07-20
1945957,2,2012-07-21
1945957,2,2012-07-22
1945957,2,2012-07-23
1945957,2,2012-07-24
1945957,2,2012-07-25
1945957,2,2012-07-26
1950427,1,2012-07-24
1950427,1,2012-07-25
1950427,1,2012-07-26
1950427,1,2012-07-27
1950427,1,2012-07-28
1950427,1,2012-07-29
1950427,1,2012-07-30
1950427,2,2012-07-24
1950427,2,2012-07-25
1950427,2,2012-07-26
1950427,2,2012-07-27
1950427,2,2012-07-28
1950427,2,2012-07-29
1950427,2,2012-07-30
1952246,2,2012-07-23
1952246,2,2012-07-26
1952246,2,2012-07-27
1952246,2,2012-07-28
1952246,2,2012-07-29
1953496,1,2012-07-30
1953496,1,2012-07-31
1953496,1,2012-08-01
1953496,1,2012-08-02
1953496,1,2012-08-03
1953496,2,2012-07-30
1953496,2,2012-07-31
1953496,2,2012-08-01
1953496,2,2012-08-02
1953496,2,2012-08-03
1953496,2,2012-08-04
1953496,2,2012-08-05
1984360,2,2012-07-24
1984360,2,2012-07-25
1984360,2,2012-07-26
1984360,2,2012-07-27
1984360,2,2012-07-30
2001893,1,2012-07-27
2001893,1,2012-07-28
2001893,2,2012-07-27
2013804,1,2012-07-27
2013804,1,2012-07-28
2013804,1,2012-07-29
2013804,1,2012-07-30
2013804,1,2012-07-31
2013804,1,2012-08-01
2013804,1,2012-08-02
2013804,2,2012-07-28
2013804,2,2012-07-29
2013804,2,2012-07-30
2013804,2,2012-08-01
2013936,1,2012-11-01
2013936,1,2012-11-03
2013936,1,2012-11-04
2013936,1,2012-11-05
2013936,2,2012-11-01
2013936,2,2012-11-02
2015025,1,2012-10-05
2015025,1,2012-10-06
2015025,1,2012-10-07
2015025,2,2012-10-05
2015025,2,2012-10-06
2015725,1,2012-11-02
2015725,1,2012-11-03
2015725,1,2012-11-05
2015725,1,2012-11-06
2015725,1,2012-11-07
2015725,1,2012-11-08
2015725,2,2012-11-03
2015725,2,2012-11-06
2016809,1,2012-09-17
2016809,1,2012-09-19
2016809,1,2012-09-20
2016809,1,2012-09-21
2016809,1,2012-09-22
2016809,1,2012-09-23
2016809,2,2012-09-17
2016809,2,2012-09-18
2016809,2,2012-09-19
2016809,2,2012-09-20
2016809,2,2012-09-21
2017953,1,2012-09-13
2017953,1,2012-09-14
2017953,1,2012-09-15
2017953,1,2012-09-16
2017953,1,2012-09-17
2017953,1,2012-09-18
2017953,1,2012-09-19
2018748,1,2012-10-30
2018748,1,2012-10-31
2018748,1,2012-11-01
2018748,1,2012-11-02
2018748,1,2012-11-03
2018748,1,2012-11-04
2018748,1,2012-11-05
2019976,1,2012-07-05
2019976,1,2012-07-06
2019976,1,2012-07-07
2019976,1,2012-07-09
2019976,1,2012-07-10
2019976,1,2012-07-11
2019976,1,2012-07-12
2019976,2,2012-07-07
2019976,2,2012-07-08
2019976,2,2012-07-11
2020299,2,2012-11-18
2020299,2,2012-11-19
2020299,2,2012-11-20
2020299,2,2012-11-21
2020299,2,2012-11-22
2020299,2,2012-11-23
2020299,2,2012-11-24
2020299,3,2012-11-19
2020299,3,2012-11-20
2020299,3,2012-11-21
2022067,1,2012-10-29
2022067,1,2012-10-30
2022067,1,2012-10-31
2022067,1,2012-11-01
2022067,1,2012-11-02
2022067,1,2012-11-03
2022067,1,2012-11-04
2022648,1,2012-10-30
2022648,1,2012-10-31
2022648,1,2012-11-01
2022648,1,2012-11-02
2022648,1,2012-11-04
2022648,1,2012-11-05
2022648,2,2012-10-30
2022648,2,2012-11-01
2022648,2,2012-11-02
2026840,1,2012-11-06
2026840,1,2012-11-08
2026840,1,2012-11-09
2026840,2,2012-11-06
2028782,1,2012-07-05
2028782,1,2012-07-06
2028782,1,2012-07-09
2028782,1,2012-07-10
2028782,1,2012-07-11
2030435,1,2012-09-02
2030435,1,2012-09-03
2030633,2,2012-08-29
2030633,2,2012-08-30
2030860,1,2012-07-29
2030860,1,2012-07-30
2030860,1,2012-07-31
2030860,1,2012-08-01
2030860,1,2012-08-02
2030860,1,2012-08-03
2030860,2,2012-07-29
2030860,2,2012-07-30
2030860,2,2012-08-01
2030860,2,2012-08-02
2030860,2,2012-08-03
2030860,2,2012-08-04
2031072,1,2012-10-27
2031072,1,2012-10-29
2031072,1,2012-10-30
2031072,1,2012-10-31
2031072,1,2012-11-01
2031072,1,2012-11-02
2031072,2,2012-10-27
2031072,2,2012-10-28
2031072,2,2012-10-29
2031072,2,2012-10-30
2031072,2,2012-10-31
2031072,2,2012-11-01
2031840,1,2012-08-30
2031840,1,2012-08-31
2031840,1,2012-09-01
2031840,1,2012-09-02
2031840,1,2012-09-04
2031840,1,2012-09-05
2031840,2,2012-08-30
2031840,2,2012-08-31
2031840,2,2012-09-01
2031840,2,2012-09-03
2031840,2,2012-09-04
2031840,2,2012-09-05
2031925,1,2012-08-30
2031925,1,2012-08-31
2031925,1,2012-09-01
2031925,1,2012-09-02
2031925,1,2012-09-03
2031925,1,2012-09-04
2031925,2,2012-08-30
2031925,2,2012-08-31
2031925,2,2012-09-01
2031925,2,2012-09-02
2031925,2,2012-09-03
2031925,2,2012-09-04
2031928,1,2012-07-06
2031928,1,2012-07-07
2031928,1,2012-07-08
2031928,1,2012-07-09
2031928,1,2012-07-10
2031928,2,2012-07-04
2031928,2,2012-07-05
2031928,2,2012-07-06
2031928,2,2012-07-07
2031928,2,2012-07-08
2031928,2,2012-07-09
2032700,1,2012-07-24
2032700,1,2012-07-25
2032700,2,2012-07-24
2032700,2,2012-07-25
2035362,1,2012-07-04
2035362,1,2012-07-05
2035362,1,2012-07-09
2035362,1,2012-07-10
2035362,2,2012-07-06
2035362,2,2012-07-07
2035362,2,2012-07-08
2035362,2,2012-07-09
2038553,1,2012-10-22
2038553,1,2012-10-23
2038553,1,2012-10-24
2038553,1,2012-10-25
2038553,1,2012-10-26
2038553,1,2012-10-27
2038553,1,2012-10-28
2038553,2,2012-10-22
2038553,2,2012-10-23
2038553,2,2012-10-25
2038553,2,2012-10-26
2038553,2,2012-10-27
2038553,2,2012-10-28
2038553,3,2012-10-22
2038553,3,2012-10-23
2040127,1,2012-10-31
2040127,1,2012-11-01
2040127,1,2012-11-02
